# y/t    Temp_mean   Temp_std
0.57286432 0.85935175 0.00678296
0.57788945 0.85986008 0.00694978
0.58291457 0.86044135 0.00708868
0.58793970 0.86102880 0.00721699
0.59296482 0.86167511 0.00728715
0.59798995 0.86233269 0.00731702
0.60301508 0.86299501 0.00729536
0.60804020 0.86366457 0.00716928
0.61306533 0.86430203 0.00701449
0.61809045 0.86489726 0.00668498
0.62311558 0.86541003 0.00629273
0.62814070 0.86584314 0.00578470
0.63316583 0.86609553 0.00514743
0.63819095 0.86626353 0.00454067
0.64321608 0.86624759 0.00402026
0.64824121 0.86614545 0.00378304
0.65326633 0.86596633 0.00394070
0.65829146 0.86576097 0.00419467
0.66331658 0.86555144 0.00450294
0.66834171 0.86536304 0.00461815
0.67336683 0.86507839 0.00442006
0.67839196 0.86469450 0.00420452
0.68341709 0.86412115 0.00402413
0.68844221 0.86335806 0.00404873
0.69346734 0.86252923 0.00434756
0.69849246 0.86168189 0.00470002
0.70351759 0.86095882 0.00489372
0.70854271 0.86031312 0.00491179
0.71356784 0.85976712 0.00455141
0.71859296 0.85917551 0.00404355
0.72361809 0.85854845 0.00344609
0.72864322 0.85782962 0.00277528
0.73366834 0.85711027 0.00211415
0.73869347 0.85636001 0.00148998
0.74371859 0.85568391 0.00106108
0.74874372 0.85498411 0.00094489
0.75376884 0.85419879 0.00126901
0.75879397 0.85325373 0.00206893
0.76381910 0.85175546 0.00368218
0.76884422 0.84978381 0.00603477
0.77386935 0.84681229 0.00983946
0.77889447 0.84332025 0.01440445
0.78391960 0.83964328 0.01914264
0.78894472 0.83602344 0.02378667
0.79396985 0.83363933 0.02611567
0.79899497 0.83172190 0.02757809
0.80402010 0.83003135 0.02683981
0.80904523 0.82836015 0.02571338
0.81407035 0.82531331 0.02392097
0.81909548 0.82189414 0.02284092
0.82412060 0.81784110 0.02263879
0.82914573 0.81367971 0.02341263
0.83417085 0.81020912 0.02288812
0.83919598 0.80705535 0.02149814
0.84422111 0.80398664 0.01798485
0.84924623 0.80094825 0.01333507
0.85427136 0.79810961 0.00840366
0.85929648 0.79558176 0.00370272
0.86432161 0.79391494 0.00126446
0.86934673 0.79347554 0.00223850
0.87437186 0.79333661 0.00330670
0.87939698 0.79385526 0.00320141
0.88442211 0.79442608 0.00297358
0.88944724 0.79508544 0.00246122
0.89447236 0.79575483 0.00194013
0.89949749 0.79631718 0.00157502
0.90452261 0.79685775 0.00128044
0.90954774 0.79723387 0.00119787
0.91457286 0.79758004 0.00115212
0.91959799 0.79785364 0.00116974
0.92462312 0.79809887 0.00120704
0.92964824 0.79833997 0.00125406
0.93467337 0.79856934 0.00129327
0.93969849 0.79883507 0.00134135
0.94472362 0.79905584 0.00136548
0.94974874 0.79926610 0.00138862
0.95477387 0.79948250 0.00140029
0.95979899 0.79971478 0.00139935
0.96482412 0.79995441 0.00139743
0.96984925 0.80025703 0.00139217
0.97487437 0.80057837 0.00138643
0.97989950 0.80090023 0.00138018
0.98492462 0.80126253 0.00137864
0.98994975 0.80162519 0.00137723
0.99497487 0.80141569 0.00135854
1.00000000 0.79835397 0.00125517
