# s/c   cf_mean    cf_std
0.53467264 0.09142844 0.04761797
0.53595873 0.09127916 0.04760455
0.53724481 0.09102691 0.04758323
0.53853090 0.09078368 0.04756071
0.53980221 0.09071593 0.04757846
0.54108830 0.09084965 0.04761742
0.54237438 0.09101253 0.04762945
0.54366047 0.09114301 0.04763607
0.54494656 0.09119230 0.04763734
0.54621787 0.09107858 0.04760974
0.54750395 0.09088845 0.04757900
0.54879004 0.09073460 0.04757075
0.55007613 0.09066723 0.04757309
0.55134744 0.09071522 0.04758215
0.55263352 0.09084050 0.04759087
0.55391961 0.09094533 0.04758911
0.55520570 0.09095016 0.04757291
0.55649179 0.09085801 0.04754679
0.55776309 0.09073304 0.04752019
0.55904918 0.09066991 0.04750919
0.56033527 0.09072097 0.04751621
0.56162136 0.09085608 0.04752307
0.56289266 0.09101318 0.04752817
0.56417875 0.09112961 0.04752484
0.56546484 0.09116515 0.04751294
0.56675093 0.09111959 0.04749979
0.56803702 0.09100518 0.04748551
0.56930832 0.09082334 0.04746922
0.57059441 0.09060454 0.04745271
0.57188050 0.09040313 0.04744912
0.57316659 0.09026298 0.04745702
0.57443789 0.09020320 0.04746385
0.57572398 0.09022929 0.04746542
0.57701007 0.09034020 0.04745837
0.57829616 0.09052181 0.04744615
0.57956746 0.09072405 0.04743427
0.58085355 0.09087508 0.04742003
0.58213964 0.09091014 0.04739962
0.58341094 0.09081279 0.04737282
0.58469703 0.09062641 0.04734248
0.58598312 0.09041823 0.04732429
0.58726921 0.09023719 0.04732175
0.58854051 0.09009634 0.04732368
0.58982660 0.09001925 0.04733413
0.59111269 0.08998270 0.04734581
0.59239878 0.08990602 0.04734291
0.59367008 0.08975081 0.04732513
0.59495617 0.08956460 0.04730638
0.59624226 0.08940910 0.04729905
0.59751356 0.08932733 0.04730298
0.59879965 0.08933297 0.04731237
0.60008574 0.08941077 0.04731976
0.60137183 0.08954415 0.04732497
0.60264313 0.08968733 0.04732609
0.60392922 0.08978710 0.04732305
0.60521531 0.08978049 0.04730789
0.60648661 0.08964113 0.04727983
0.60777270 0.08938966 0.04723907
0.60905879 0.08909051 0.04719746
0.61033010 0.08885072 0.04717971
0.61161618 0.08870914 0.04717484
0.61290227 0.08865876 0.04717282
0.61417358 0.08866701 0.04716861
0.61545967 0.08868316 0.04715764
0.61674575 0.08869012 0.04714482
0.61801706 0.08869172 0.04713331
0.61930315 0.08868570 0.04712497
0.62058924 0.08867158 0.04711643
0.62187532 0.08864913 0.04710429
0.62314663 0.08864831 0.04709206
0.62443272 0.08869683 0.04708112
0.62571880 0.08878085 0.04706632
0.62699011 0.08886236 0.04704999
0.62827620 0.08886657 0.04702286
0.62954750 0.08874557 0.04698135
0.63083359 0.08852949 0.04694126
0.63211968 0.08825854 0.04690600
0.63339099 0.08795968 0.04687748
0.63467707 0.08766781 0.04685915
0.63596316 0.08741509 0.04685113
0.63723447 0.08722238 0.04684829
0.63852056 0.08710471 0.04684562
0.63980664 0.08708102 0.04684522
0.64107795 0.08714458 0.04684617
0.64236404 0.08725080 0.04684029
0.64365012 0.08736139 0.04682687
0.64492143 0.08746473 0.04680947
0.64620752 0.08755739 0.04678980
0.64749361 0.08763793 0.04677086
0.64876491 0.08770006 0.04675167
0.65005100 0.08773847 0.04673294
0.65132231 0.08774744 0.04671417
0.65260839 0.08772172 0.04669561
0.65389448 0.08765324 0.04667437
0.65516579 0.08753840 0.04665025
0.65645188 0.08738209 0.04662394
0.65772318 0.08720055 0.04659960
0.65900927 0.08701729 0.04658479
0.66029536 0.08683235 0.04657679
0.66156666 0.08663424 0.04657366
0.66285275 0.08639559 0.04656586
0.66413884 0.08611366 0.04655028
0.66541014 0.08583599 0.04653911
0.66669623 0.08561754 0.04654402
0.66796754 0.08548174 0.04656397
0.66925363 0.08541270 0.04658715
0.67053971 0.08538736 0.04660379
0.67181102 0.08539356 0.04661373
0.67309711 0.08540920 0.04662097
0.67436841 0.08537579 0.04662061
0.67565450 0.08523178 0.04660341
0.67692581 0.08499244 0.04657976
0.67821189 0.08471027 0.04656307
0.67949798 0.08440232 0.04655256
0.68076929 0.08406858 0.04654358
0.68205538 0.08370009 0.04652755
0.68332668 0.08331682 0.04650484
0.68461277 0.08298980 0.04649178
0.68589886 0.08279109 0.04650604
0.68717016 0.08269723 0.04653234
0.68845625 0.08262506 0.04655054
0.68972756 0.08253268 0.04655820
0.69101364 0.08242108 0.04656084
0.69228495 0.08229284 0.04656136
0.69357104 0.08214941 0.04655756
0.69484234 0.08199868 0.04655052
0.69612843 0.08185849 0.04654203
0.69741452 0.08174832 0.04653225
0.69868582 0.08168419 0.04652509
0.69997191 0.08165582 0.04651695
0.70124322 0.08160959 0.04649739
0.70252931 0.08152015 0.04646590
0.70380061 0.08141122 0.04643784
0.70508670 0.08130636 0.04642160
0.70635801 0.08120149 0.04641045
0.70764409 0.08108028 0.04639932
0.70893018 0.08093682 0.04638672
0.71020149 0.08076686 0.04637199
0.71148758 0.08057495 0.04635690
0.71275888 0.08037046 0.04634033
0.71404497 0.08018711 0.04632798
0.71531627 0.08007978 0.04633096
0.71660236 0.08005352 0.04634072
0.71787367 0.08005388 0.04633931
0.71915976 0.08003561 0.04632146
0.72043106 0.07999241 0.04629388
0.72171715 0.07993177 0.04626145
0.72298845 0.07986581 0.04622949
0.72427454 0.07980804 0.04620289
0.72554585 0.07976219 0.04618460
0.72683194 0.07970847 0.04617121
0.72810324 0.07961581 0.04615401
0.72938933 0.07947094 0.04612693
0.73066064 0.07930256 0.04610191
0.73194672 0.07914765 0.04608586
0.73321803 0.07902823 0.04608187
0.73450412 0.07894809 0.04608648
0.73577542 0.07888956 0.04608797
0.73706151 0.07883826 0.04608441
0.73833282 0.07878829 0.04607492
0.73961890 0.07873741 0.04606090
0.74089021 0.07868376 0.04604290
0.74217630 0.07862433 0.04602070
0.74344760 0.07855709 0.04599455
0.74473369 0.07848087 0.04596452
0.74600500 0.07839798 0.04593185
0.74729108 0.07831619 0.04589988
0.74856239 0.07824372 0.04587116
0.74984848 0.07818600 0.04584717
0.75111978 0.07814408 0.04582698
0.75240587 0.07811660 0.04580955
0.75367718 0.07810079 0.04579372
