# y/t    Temp_mean   Temp_std
0.37688442 0.86635189 0.00020461
0.38190955 0.86661955 0.00024079
0.38693467 0.86699272 0.00032127
0.39195980 0.86741116 0.00043872
0.39698492 0.86806345 0.00064975
0.40201005 0.86879673 0.00092214
0.40703518 0.86983255 0.00125302
0.41206030 0.87097359 0.00164414
0.41708543 0.87228913 0.00194707
0.42211055 0.87368380 0.00224892
0.42713568 0.87499863 0.00229144
0.43216080 0.87628418 0.00223922
0.43718593 0.87734505 0.00190705
0.44221106 0.87834231 0.00150424
0.44723618 0.87902086 0.00108543
0.45226131 0.87967953 0.00069299
0.45728643 0.87996382 0.00053538
0.46231156 0.88026220 0.00045776
0.46733668 0.88026750 0.00045024
0.47236181 0.88025593 0.00044426
0.47738693 0.88010672 0.00042083
0.48241206 0.87993025 0.00040842
0.48743719 0.87969283 0.00043123
0.49246231 0.87944608 0.00050742
0.49748744 0.87917848 0.00063770
0.50251256 0.87893262 0.00080266
0.50753769 0.87869116 0.00099175
0.51256281 0.87850571 0.00118511
0.51758794 0.87833739 0.00138465
0.52261307 0.87826067 0.00156186
0.52763819 0.87821611 0.00173538
0.53266332 0.87825082 0.00188932
0.53768844 0.87833903 0.00203749
0.54271357 0.87848627 0.00217771
0.54773869 0.87869750 0.00231357
0.55276382 0.87893995 0.00244748
0.55778894 0.87925542 0.00257377
0.56281407 0.87959542 0.00269449
0.56783920 0.87997268 0.00280092
0.57286432 0.88037966 0.00288564
0.57788945 0.88079889 0.00295310
0.58291457 0.88124141 0.00296309
0.58793970 0.88168034 0.00295636
0.59296482 0.88211153 0.00285765
0.59798995 0.88251373 0.00271259
0.60301508 0.88287237 0.00251803
0.60804020 0.88313145 0.00226166
0.61306533 0.88334502 0.00209983
0.61809045 0.88340419 0.00210847
0.62311558 0.88340008 0.00242955
0.62814070 0.88330654 0.00303661
0.63316583 0.88313955 0.00376017
0.63819095 0.88296430 0.00450551
0.64321608 0.88280189 0.00509653
0.64824121 0.88266970 0.00546855
0.65326633 0.88255138 0.00573129
0.65829146 0.88233951 0.00567963
0.66331658 0.88203842 0.00562640
0.66834171 0.88159039 0.00554739
0.67336683 0.88091081 0.00549986
0.67839196 0.88014407 0.00556782
0.68341709 0.87925505 0.00574113
0.68844221 0.87843936 0.00586385
0.69346734 0.87765212 0.00596588
0.69849246 0.87704757 0.00575872
0.70351759 0.87648907 0.00538262
0.70854271 0.87595731 0.00488430
0.71356784 0.87538167 0.00426890
0.71859296 0.87476619 0.00362115
0.72361809 0.87413342 0.00296282
0.72864322 0.87351469 0.00233447
0.73366834 0.87296124 0.00179595
0.73869347 0.87243950 0.00130333
0.74371859 0.87204031 0.00098252
0.74874372 0.87167701 0.00071304
0.75376884 0.87135836 0.00050884
0.75879397 0.87109467 0.00038019
0.76381910 0.87084471 0.00027413
0.76884422 0.87061532 0.00019723
0.77386935 0.87040317 0.00015087
0.77889447 0.87019717 0.00012441
0.78391960 0.87000038 0.00012130
0.78894472 0.86981335 0.00013136
0.79396985 0.86962971 0.00014682
0.79899497 0.86945373 0.00016388
0.80402010 0.86928208 0.00018087
0.80904523 0.86911363 0.00019695
0.81407035 0.86895139 0.00021072
0.81909548 0.86879155 0.00022348
0.82412060 0.86863347 0.00023509
0.82914573 0.86847902 0.00024600
0.83417085 0.86832500 0.00025619
0.83919598 0.86817362 0.00026593
0.84422111 0.86802435 0.00027512
0.84924623 0.86787711 0.00028348
0.85427136 0.86773399 0.00029221
0.85929648 0.86759346 0.00030021
0.86432161 0.86745502 0.00030743
0.86934673 0.86731960 0.00031509
0.87437186 0.86718521 0.00032254
0.87939698 0.86705020 0.00032998
0.88442211 0.86691563 0.00033614
0.88944724 0.86677756 0.00034267
0.89447236 0.86664086 0.00034971
0.89949749 0.86649677 0.00035510
0.90452261 0.86635222 0.00036040
0.90954774 0.86620387 0.00036576
0.91457286 0.86605445 0.00037086
0.91959799 0.86591499 0.00037515
0.92462312 0.86578002 0.00037980
0.92964824 0.86567199 0.00038396
0.93467337 0.86558932 0.00038543
0.93969849 0.86549288 0.00038829
0.94472362 0.86537679 0.00039044
0.94974874 0.86525732 0.00039245
0.95477387 0.86513108 0.00039430
0.95979899 0.86499957 0.00039615
0.96482412 0.86486984 0.00039754
0.96984925 0.86475086 0.00039820
0.97487437 0.86463483 0.00039888
0.97989950 0.86451853 0.00039918
0.98492462 0.86440128 0.00039917
0.98994975 0.86428403 0.00039924
0.99497487 0.86439774 0.00039569
1.00000000 0.86566349 0.00038314
