# s/c    P_stat_mean   P_stat_std
-0.17710172 0.98950290 0.00000869
-0.17562346 0.98956562 0.00000869
-0.17414667 0.98962834 0.00000869
-0.17266989 0.98969106 0.00000869
-0.17119606 0.98975610 0.00001138
-0.16972223 0.98981882 0.00001138
-0.16824841 0.98987921 0.00001184
-0.16677754 0.98994193 0.00001184
-0.16530667 0.99000232 0.00000869
-0.16383875 0.99006504 0.00000869
-0.16237084 0.99012776 0.00000869
-0.16090440 0.99018815 0.00001138
-0.15943796 0.99025087 0.00001138
-0.15797449 0.99031127 0.00001184
-0.15651101 0.99037398 0.00001184
-0.15504900 0.99043670 0.00001184
-0.15358848 0.99049942 0.00001184
-0.15212944 0.99056214 0.00001184
-0.15067039 0.99062485 0.00001184
-0.14921430 0.99068525 0.00001432
-0.14775822 0.99074564 0.00001505
-0.14630375 0.99080604 0.00001184
-0.14485062 0.99086876 0.00001184
-0.14339867 0.99093148 0.00001184
-0.14194791 0.99099652 0.00001505
-0.14049847 0.99105923 0.00001505
-0.13905022 0.99112195 0.00001505
-0.13760344 0.99118467 0.00001505
-0.13615770 0.99124971 0.00001314
-0.13471344 0.99131243 0.00001314
-0.13327021 0.99137747 0.00001184
-0.13182846 0.99144251 0.00001505
-0.13038804 0.99150755 0.00001314
-0.12894881 0.99157259 0.00001184
-0.12751090 0.99163763 0.00001505
-0.12607433 0.99170267 0.00001314
-0.12463893 0.99177003 0.00001505
-0.12320502 0.99183508 0.00001314
-0.12177229 0.99190476 0.00001314
-0.12034104 0.99197445 0.00001314
-0.11891096 0.99204181 0.00001505
-0.11748222 0.99211150 0.00001505
-0.11605496 0.99218118 0.00001505
-0.11462888 0.99225087 0.00001505
-0.11320413 0.99232288 0.00001314
-0.11178086 0.99239257 0.00001314
-0.11035892 0.99246458 0.00001643
-0.10893816 0.99253891 0.00001314
-0.10751888 0.99260859 0.00001314
-0.10610108 0.99268060 0.00001643
-0.10468446 0.99275029 0.00001643
-0.10326932 0.99281998 0.00001643
-0.10185551 0.99288966 0.00001643
-0.10044304 0.99296167 0.00001505
-0.09903203 0.99303368 0.00001314
-0.09762236 0.99310337 0.00001314
-0.09621417 0.99317538 0.00001643
-0.09480731 0.99324739 0.00001505
-0.09340178 0.99331940 0.00001314
-0.09199772 0.99339141 0.00001643
-0.09059500 0.99346341 0.00001505
-0.08919376 0.99354007 0.00001505
-0.08779384 0.99361208 0.00001314
-0.08639541 0.99368641 0.00001505
-0.08499845 0.99376074 0.00001643
-0.08360282 0.99383275 0.00001505
-0.08220867 0.99390941 0.00001505
-0.08081600 0.99398606 0.00001505
-0.07942466 0.99405807 0.00001314
-0.07803480 0.99413240 0.00001505
-0.07664641 0.99420906 0.00001505
-0.07525951 0.99428571 0.00001505
-0.07387393 0.99436237 0.00001505
-0.07248984 0.99443902 0.00001505
-0.07110722 0.99450871 0.00001505
-0.06972608 0.99458537 0.00001505
-0.06834642 0.99466202 0.00001505
-0.06696823 0.99473171 0.00001505
-0.06559138 0.99480139 0.00001505
-0.06421615 0.99486643 0.00001829
-0.06284240 0.99492683 0.00001505
-0.06146998 0.99498722 0.00001738
-0.06009919 0.99504762 0.00001829
-0.05872988 0.99510569 0.00001738
-0.05736204 0.99516841 0.00001738
-0.05599568 0.99523113 0.00001738
-0.05463080 0.99529617 0.00002052
-0.05326740 0.99535889 0.00002052
-0.05190548 0.99542393 0.00001829
-0.05054518 0.99549129 0.00002052
-0.04918636 0.99556098 0.00002052
-0.04782902 0.99563995 0.00001829
-0.04647316 0.99573519 0.00002052
-0.04511893 0.99586760 0.00002052
-0.04376617 0.99602555 0.00002154
-0.04241504 0.99619744 0.00002369
-0.04106524 0.99635772 0.00002369
-0.03971706 0.99651800 0.00002369
-0.03837051 0.99667131 0.00002369
-0.03702529 0.99682462 0.00002369
-0.03568185 0.99698026 0.00002300
-0.03433973 0.99713821 0.00002369
-0.03299939 0.99729617 0.00002607
-0.03166038 0.99746341 0.00002607
-0.03032315 0.99763763 0.00002607
-0.02898739 0.99784204 0.00002920
-0.02765326 0.99809059 0.00003168
-0.02632105 0.99839024 0.00003553
-0.02499002 0.99869454 0.00003789
-0.02366047 0.99897329 0.00003789
-0.02233255 0.99921487 0.00003477
-0.02100625 0.99942625 0.00003430
-0.01968143 0.99959814 0.00003134
-0.01835824 0.99973519 0.00002845
-0.01703653 0.99984204 0.00002566
-0.01571644 0.99992334 0.00002276
-0.01439801 0.99997445 0.00002300
-0.01308110 1.00000232 0.00002300
-0.01176578 1.00000929 0.00002300
-0.01045207 0.99999535 0.00002300
-0.00913993 0.99996051 0.00002300
-0.00782941 0.99990012 0.00001998
-0.00652048 0.99982346 0.00002566
-0.00521317 0.99971196 0.00002566
-0.00390746 0.99957956 0.00002864
-0.00260335 0.99937979 0.00003168
-0.00130087 0.99915912 0.00004420
-0.00000000 0.99871777 0.00002276
