# s/c    P_w
-0.21442193 0.98772203
-0.21592827 0.98766102
-0.21743610 0.98760000
-0.21894541 0.98754576
-0.22045471 0.98748475
-0.22196550 0.98742373
-0.22347628 0.98736949
-0.22499002 0.98730847
-0.22650376 0.98724746
-0.22801750 0.98718644
-0.22953272 0.98712542
-0.23104942 0.98705763
-0.23256759 0.98698983
-0.23408577 0.98691525
-0.23560542 0.98684068
-0.23712508 0.98675254
-0.23864621 0.98666441
-0.24016882 0.98657627
-0.24169143 0.98649492
-0.24321552 0.98640678
-0.24474108 0.98631864
-0.24626665 0.98623051
-0.24779369 0.98614915
-0.24932074 0.98606102
-0.25084926 0.98597966
-0.25237926 0.98589831
-0.25390926 0.98581017
-0.25544074 0.98572881
-0.25697222 0.98564746
-0.25850518 0.98556610
-0.26003962 0.98548475
-0.26157405 0.98540339
-0.26310997 0.98532203
-0.26464588 0.98523390
-0.26618327 0.98515254
-0.26772067 0.98507119
-0.26925954 0.98498983
-0.27079989 0.98490847
-0.27234024 0.98482712
-0.27388059 0.98474576
-0.27542241 0.98466441
-0.27696572 0.98458305
-0.27850902 0.98450169
-0.28005381 0.98442712
-0.28159859 0.98434576
-0.28314485 0.98426441
-0.28469112 0.98418305
-0.28623886 0.98410169
-0.28778808 0.98402034
-0.28933730 0.98394576
-0.29088651 0.98386441
-0.29243721 0.98378983
-0.29398791 0.98370847
-0.29554008 0.98363390
-0.29709226 0.98355932
-0.29864591 0.98348475
-0.30019957 0.98341017
-0.30175470 0.98334237
-0.30330983 0.98326780
-0.30486644 0.98320000
-0.30642305 0.98313220
-0.30798114 0.98306441
-0.30953923 0.98298983
-0.31109731 0.98292203
-0.31265688 0.98284746
-0.31421793 0.98277288
-0.31577749 0.98269831
-0.31734002 0.98262373
-0.31890106 0.98254915
-0.32046358 0.98246780
-0.32202758 0.98239322
-0.32359159 0.98231186
-0.32515559 0.98223051
-0.32672107 0.98214915
-0.32828655 0.98206780
-0.32985350 0.98198644
-0.33142046 0.98190508
-0.33298742 0.98181695
-0.33455586 0.98173559
-0.33612429 0.98164746
-0.33769273 0.98155932
-0.33926264 0.98147119
-0.34083256 0.98138305
-0.34240395 0.98129492
-0.34397534 0.98120678
-0.34554674 0.98111186
-0.34711961 0.98102373
-0.34869248 0.98092881
-0.35026535 0.98083390
-0.35183970 0.98074576
-0.35341405 0.98065085
-0.35498840 0.98055593
-0.35656422 0.98045424
-0.35814005 0.98035932
-0.35971588 0.98026441
-0.36129171 0.98016271
-0.36286901 0.98006780
-0.36444780 0.97996610
-0.36602510 0.97986441
-0.36760388 0.97976271
-0.36918267 0.97966102
-0.37076145 0.97956610
-0.37234172 0.97945763
-0.37392198 0.97935593
-0.37550224 0.97925424
-0.37708398 0.97914576
-0.37866424 0.97904407
-0.38024598 0.97893559
-0.38182920 0.97882712
-0.38341094 0.97871864
-0.38499416 0.97860339
-0.38657738 0.97848814
-0.38816060 0.97837966
-0.38974382 0.97826441
-0.39132851 0.97814237
-0.39291321 0.97802712
-0.39449791 0.97790508
-0.39608261 0.97778983
-0.39766878 0.97766780
-0.39925496 0.97753898
-0.40084113 0.97741695
-0.40242731 0.97728814
-0.40401348 0.97716610
-0.40560114 0.97703051
-0.40718731 0.97690169
-0.40877496 0.97677288
-0.41036262 0.97663729
-0.41195175 0.97650169
-0.41353940 0.97636610
-0.41512853 0.97622373
-0.41671619 0.97608814
-0.41830532 0.97594576
-0.41989445 0.97579661
-0.42148358 0.97565424
-0.42307419 0.97550508
-0.42466333 0.97536271
-0.42625394 0.97521356
-0.42784307 0.97505763
-0.42943368 0.97490847
-0.43102429 0.97475254
-0.43261490 0.97459661
-0.43420551 0.97444068
-0.43579612 0.97427797
-0.43738821 0.97411525
-0.43897882 0.97395254
-0.44057090 0.97378983
-0.44216151 0.97362712
-0.44375360 0.97345763
-0.44534569 0.97328814
-0.44693778 0.97311864
-0.44852839 0.97294915
-0.45012048 0.97277966
-0.45171257 0.97260339
-0.45330613 0.97243390
-0.45489822 0.97225763
-0.45649031 0.97208136
-0.45808240 0.97190508
-0.45967449 0.97172881
-0.46126658 0.97155254
-0.46286014 0.97137627
-0.46445223 0.97120000
-0.46604432 0.97103051
-0.46763788 0.97085424
-0.46922997 0.97067119
-0.47082206 0.97048814
-0.47241563 0.97029831
-0.47400772 0.97010847
-0.47559980 0.96991186
-0.47719337 0.96970847
-0.47878546 0.96949831
-0.48037755 0.96929492
-0.48196964 0.96907797
-0.48356320 0.96886102
-0.48515529 0.96864407
-0.48674738 0.96842034
-0.48833947 0.96819661
-0.48993156 0.96797288
-0.49152364 0.96774237
-0.49311573 0.96751186
-0.49470782 0.96727458
-0.49629843 0.96703729
-0.49789052 0.96680000
-0.49948261 0.96656271
-0.50107322 0.96631864
-0.50266383 0.96607458
-0.50425592 0.96583051
-0.50584653 0.96557966
-0.50743714 0.96533559
-0.50902775 0.96507797
-0.51061836 0.96482712
-0.51220897 0.96456949
-0.51379958 0.96431186
-0.51538871 0.96405424
-0.51697932 0.96379661
-0.51856845 0.96353220
-0.52015758 0.96326780
-0.52174671 0.96299661
-0.52333585 0.96272542
-0.52492498 0.96245424
-0.52651263 0.96217627
-0.52810029 0.96189831
-0.52968942 0.96162034
-0.53127707 0.96133559
-0.53286472 0.96104407
-0.53445090 0.96075254
-0.53603855 0.96045424
-0.53762473 0.96015593
-0.53921090 0.95985085
-0.54079708 0.95953898
-0.54238325 0.95921356
-0.54396943 0.95888814
-0.54555413 0.95854915
-0.54713882 0.95819661
-0.54872352 0.95784407
-0.55030822 0.95749153
-0.55189144 0.95713898
-0.55347466 0.95678644
-0.55505787 0.95643390
-0.55664109 0.95608136
-0.55822283 0.95572881
-0.55980605 0.95538305
-0.56138779 0.95503051
-0.56296805 0.95467797
-0.56454980 0.95431864
-0.56613006 0.95396610
-0.56771032 0.95360678
-0.56929058 0.95324068
-0.57086937 0.95288136
-0.57244815 0.95250847
-0.57402693 0.95214237
-0.57560424 0.95176949
-0.57718302 0.95138983
-0.57875885 0.95101017
-0.58033616 0.95063051
-0.58191198 0.95023729
-0.58348781 0.94984407
-0.58506364 0.94945085
-0.58663799 0.94905085
-0.58821234 0.94864407
-0.58978669 0.94823051
-0.59135956 0.94781695
-0.59293243 0.94739661
-0.59450530 0.94696949
-0.59607669 0.94653559
-0.59764808 0.94610169
-0.59921800 0.94565424
-0.60078939 0.94520678
-0.60235783 0.94475932
-0.60392774 0.94429831
-0.60549618 0.94383051
-0.60706461 0.94336271
-0.60863157 0.94288814
-0.61019853 0.94240678
-0.61176401 0.94191864
-0.61333097 0.94142373
-0.61489497 0.94092881
-0.61646045 0.94042712
-0.61802445 0.93991864
-0.61958697 0.93940339
-0.62114950 0.93888136
-0.62271202 0.93835932
-0.62427306 0.93783051
-0.62583411 0.93729492
-0.62739368 0.93675932
-0.62895324 0.93621695
-0.63051133 0.93567458
-0.63207090 0.93511864
-0.63362751 0.93456949
-0.63518412 0.93401356
-0.63674073 0.93345763
-0.63829586 0.93290169
-0.63985099 0.93234576
-0.64140464 0.93178983
-0.64295830 0.93123390
-0.64451047 0.93067119
-0.64606265 0.93010847
-0.64761335 0.92952542
-0.64916404 0.92893559
-0.65071326 0.92833898
-0.65226248 0.92772881
-0.65381022 0.92711186
-0.65535796 0.92648814
-0.65690570 0.92585763
-0.65845049 0.92522034
-0.65999675 0.92456949
-0.66154005 0.92391864
-0.66308484 0.92326102
-0.66462666 0.92259661
-0.66616849 0.92192542
-0.66771032 0.92124746
-0.66925067 0.92056949
-0.67078954 0.91988475
-0.67232841 0.91919322
-0.67386728 0.91849492
-0.67540467 0.91778983
-0.67694059 0.91708475
-0.67847650 0.91637288
-0.68001094 0.91566102
-0.68154390 0.91493559
-0.68307685 0.91421017
-0.68460833 0.91347797
-0.68613981 0.91274576
-0.68766982 0.91200678
-0.68919982 0.91126102
-0.69072834 0.91050847
-0.69225538 0.90975593
-0.69378243 0.90899661
-0.69530800 0.90823051
-0.69683356 0.90745763
-0.69835765 0.90668475
-0.69988026 0.90589831
-0.70140287 0.90511186
-0.70292400 0.90431864
-0.70444366 0.90351864
-0.70596331 0.90271186
-0.70748148 0.90189831
-0.70899966 0.90107797
-0.71051488 0.90025085
-0.71203158 0.89941017
-0.71354532 0.89856271
-0.71505906 0.89770169
-0.71657132 0.89683390
-0.71808358 0.89594576
-0.71959436 0.89504407
-0.72110367 0.89412203
-0.72261150 0.89317966
-0.72411933 0.89222373
-0.72562567 0.89126780
-0.72713202 0.89031864
-0.72863542 0.88938305
-0.73014029 0.88845424
-0.73164220 0.88753220
-0.73314412 0.88661695
-0.73464307 0.88570169
-0.73614351 0.88478644
-0.73764099 0.88386441
-0.73913847 0.88294237
-0.74063447 0.88201356
-0.74212899 0.88107119
-0.74362352 0.88011525
-0.74511656 0.87914576
-0.74660813 0.87815593
-0.74809822 0.87715254
-0.74958830 0.87612203
-0.75107691 0.87507119
-0.75256405 0.87400000
-0.75405118 0.87290169
-0.75553535 0.87178305
-0.75701953 0.87064407
-0.75850222 0.86948475
-0.75998492 0.86829831
-0.76146466 0.86709831
-0.76294440 0.86588475
-0.76442266 0.86465085
-0.76590093 0.86341017
-0.76737623 0.86216271
-0.76885154 0.86090847
-0.77032537 0.85964746
-0.77179771 0.85837966
-0.77326859 0.85711864
-0.77473946 0.85585763
-0.77620885 0.85459661
-0.77767528 0.85334237
-0.77914320 0.85209492
-0.78060816 0.85086102
-0.78207164 0.84962712
-0.78353512 0.84840678
-0.78499712 0.84718644
-0.78645764 0.84597288
-0.78791669 0.84475932
-0.78937573 0.84354576
-0.79083182 0.84232542
-0.79228791 0.84111186
-0.79374252 0.83989153
-0.79519565 0.83865763
-0.79664730 0.83742373
-0.79809748 0.83617627
-0.79954765 0.83491525
-0.80099487 0.83364746
-0.80244209 0.83235254
-0.80388783 0.83105085
-0.80533209 0.82972203
-0.80677488 0.82837966
-0.80821618 0.82701695
-0.80965749 0.82562712
-0.81109584 0.82422373
-0.81253418 0.82280678
-0.81397106 0.82136271
-0.81540645 0.81991186
-0.81684036 0.81844068
-0.81827280 0.81696271
-0.81970376 0.81547119
-0.82113324 0.81397288
-0.82256272 0.81246102
-0.82398924 0.81094915
-0.82541576 0.80943729
-0.82684081 0.80791864
-0.82826289 0.80639322
-0.82968498 0.80487458
-0.83110559 0.80334915
-0.83252472 0.80183051
-0.83394238 0.80030508
-0.83536003 0.79878644
-0.83677473 0.79726780
-0.83818795 0.79575593
-0.83960116 0.79423729
-0.84101143 0.79272542
-0.84242169 0.79120678
-0.84382899 0.78968814
-0.84523630 0.78817627
-0.84664213 0.78665763
-0.84804648 0.78513898
-0.84944787 0.78362034
-0.85084926 0.78210169
-0.85224918 0.78057627
-0.85364761 0.77905085
-0.85504457 0.77752542
-0.85644005 0.77600000
-0.85783405 0.77446780
-0.85922657 0.77292881
-0.86061762 0.77139661
-0.86200866 0.76985763
-0.86339675 0.76831186
-0.86478336 0.76676610
-0.86616849 0.76521356
-0.86755215 0.76366102
-0.86893580 0.76210847
-0.87031650 0.76054915
-0.87169571 0.75898305
-0.87307345 0.75741695
-0.87445120 0.75584407
-0.87582598 0.75426441
-0.87719928 0.75268475
-0.87857259 0.75109831
-0.87994294 0.74950508
-0.88131181 0.74790508
-0.88267920 0.74630508
-0.88404659 0.74469831
-0.88541103 0.74307797
-0.88677399 0.74145763
-0.88813547 0.73983051
-0.88949695 0.73819661
-0.89085547 0.73654915
-0.89221251 0.73490169
-0.89356808 0.73324068
-0.89492217 0.73156610
-0.89627478 0.72989153
-0.89762591 0.72820339
-0.89897556 0.72650169
-0.90032374 0.72479322
-0.90167044 0.72306441
-0.90301565 0.72132881
-0.90435940 0.71957966
-0.90570166 0.71781695
-0.90704096 0.71604068
-0.90838027 0.71424407
-0.90971810 0.71242712
-0.91105297 0.71059661
-0.91238784 0.70874576
-0.91371975 0.70687458
-0.91505167 0.70497627
-0.91638062 0.70303729
-0.91770810 0.70104407
-0.91903410 0.69899661
-0.92036010 0.69689492
-0.92168315 0.69474576
-0.92300472 0.69254915
-0.92432480 0.69029153
-0.92564341 0.68797966
-0.92695907 0.68560678
-0.92827472 0.68315254
-0.92958890 0.68062373
-0.93090011 0.67800678
-0.93221133 0.67529153
-0.93351959 0.67246034
-0.93482786 0.66949966
-0.93613316 0.66638983
-0.93743699 0.66311458
-0.93873934 0.65964678
-0.94004021 0.65598305
-0.94133960 0.65217017
-0.94263604 0.64828814
-0.94393247 0.64424407
-0.94522743 0.63987661
-0.94651943 0.63422644
-0.94781143 0.62634847
-0.94910048 0.61416746
-0.95038804 0.60240814
-0.95167118 0.60281424
-0.95295431 0.61186644
-0.95423744 0.61746576
-0.95551909 0.61905898
-0.95679779 0.61988678
-0.95807353 0.62031458
-0.95934927 0.62056136
-0.96062353 0.62094508
-0.96189631 0.62172068
-0.96316762 0.62416949
