# s/c    P_w
-0.21442193 0.98769492
-0.21592827 0.98763390
-0.21743610 0.98757288
-0.21894541 0.98751186
-0.22045471 0.98745085
-0.22196550 0.98739661
-0.22347628 0.98733559
-0.22499002 0.98727458
-0.22650376 0.98721356
-0.22801750 0.98715254
-0.22953272 0.98708475
-0.23104942 0.98702373
-0.23256759 0.98694915
-0.23408577 0.98687458
-0.23560542 0.98679322
-0.23712508 0.98670508
-0.23864621 0.98661695
-0.24016882 0.98652881
-0.24169143 0.98644068
-0.24321552 0.98635254
-0.24474108 0.98626441
-0.24626665 0.98618305
-0.24779369 0.98609492
-0.24932074 0.98601356
-0.25084926 0.98593220
-0.25237926 0.98585085
-0.25390926 0.98576271
-0.25544074 0.98568136
-0.25697222 0.98560000
-0.25850518 0.98551864
-0.26003962 0.98543729
-0.26157405 0.98535593
-0.26310997 0.98527458
-0.26464588 0.98518644
-0.26618327 0.98510508
-0.26772067 0.98502373
-0.26925954 0.98494237
-0.27079989 0.98486102
-0.27234024 0.98477966
-0.27388059 0.98469831
-0.27542241 0.98461695
-0.27696572 0.98453559
-0.27850902 0.98445424
-0.28005381 0.98437288
-0.28159859 0.98429153
-0.28314485 0.98421017
-0.28469112 0.98412881
-0.28623886 0.98404746
-0.28778808 0.98396610
-0.28933730 0.98388475
-0.29088651 0.98381017
-0.29243721 0.98372881
-0.29398791 0.98365424
-0.29554008 0.98357288
-0.29709226 0.98349831
-0.29864591 0.98342373
-0.30019957 0.98334915
-0.30175470 0.98327458
-0.30330983 0.98320678
-0.30486644 0.98313898
-0.30642305 0.98307119
-0.30798114 0.98299661
-0.30953923 0.98292203
-0.31109731 0.98285424
-0.31265688 0.98277966
-0.31421793 0.98269831
-0.31577749 0.98262373
-0.31734002 0.98254915
-0.31890106 0.98246780
-0.32046358 0.98238644
-0.32202758 0.98231186
-0.32359159 0.98223051
-0.32515559 0.98214915
-0.32672107 0.98206102
-0.32828655 0.98197966
-0.32985350 0.98189831
-0.33142046 0.98181017
-0.33298742 0.98172881
-0.33455586 0.98164068
-0.33612429 0.98155254
-0.33769273 0.98146441
-0.33926264 0.98137627
-0.34083256 0.98128814
-0.34240395 0.98119322
-0.34397534 0.98110508
-0.34554674 0.98101017
-0.34711961 0.98091525
-0.34869248 0.98082712
-0.35026535 0.98073220
-0.35183970 0.98063729
-0.35341405 0.98054237
-0.35498840 0.98044068
-0.35656422 0.98034576
-0.35814005 0.98024407
-0.35971588 0.98014915
-0.36129171 0.98004746
-0.36286901 0.97994576
-0.36444780 0.97985085
-0.36602510 0.97974915
-0.36760388 0.97964746
-0.36918267 0.97954576
-0.37076145 0.97944407
-0.37234172 0.97933559
-0.37392198 0.97923390
-0.37550224 0.97912542
-0.37708398 0.97902373
-0.37866424 0.97891525
-0.38024598 0.97880678
-0.38182920 0.97869153
-0.38341094 0.97858305
-0.38499416 0.97846780
-0.38657738 0.97835254
-0.38816060 0.97823729
-0.38974382 0.97812203
-0.39132851 0.97800678
-0.39291321 0.97788475
-0.39449791 0.97776271
-0.39608261 0.97764068
-0.39766878 0.97751864
-0.39925496 0.97739661
-0.40084113 0.97726780
-0.40242731 0.97713898
-0.40401348 0.97701017
-0.40560114 0.97688136
-0.40718731 0.97675254
-0.40877496 0.97661695
-0.41036262 0.97648136
-0.41195175 0.97634576
-0.41353940 0.97620339
-0.41512853 0.97606780
-0.41671619 0.97592542
-0.41830532 0.97578305
-0.41989445 0.97564068
-0.42148358 0.97549153
-0.42307419 0.97534237
-0.42466333 0.97519322
-0.42625394 0.97504407
-0.42784307 0.97488814
-0.42943368 0.97473898
-0.43102429 0.97458305
-0.43261490 0.97442712
-0.43420551 0.97426441
-0.43579612 0.97410847
-0.43738821 0.97394576
-0.43897882 0.97378305
-0.44057090 0.97361356
-0.44216151 0.97345085
-0.44375360 0.97328136
-0.44534569 0.97311186
-0.44693778 0.97294237
-0.44852839 0.97277288
-0.45012048 0.97259661
-0.45171257 0.97242034
-0.45330613 0.97225085
-0.45489822 0.97207458
-0.45649031 0.97189831
-0.45808240 0.97171525
-0.45967449 0.97153898
-0.46126658 0.97136271
-0.46286014 0.97118644
-0.46445223 0.97101017
-0.46604432 0.97083390
-0.46763788 0.97065763
-0.46922997 0.97047458
-0.47082206 0.97029153
-0.47241563 0.97009492
-0.47400772 0.96989831
-0.47559980 0.96970169
-0.47719337 0.96949831
-0.47878546 0.96928814
-0.48037755 0.96907797
-0.48196964 0.96886102
-0.48356320 0.96864407
-0.48515529 0.96842034
-0.48674738 0.96819661
-0.48833947 0.96797288
-0.48993156 0.96774915
-0.49152364 0.96751864
-0.49311573 0.96728136
-0.49470782 0.96705085
-0.49629843 0.96681356
-0.49789052 0.96657627
-0.49948261 0.96633220
-0.50107322 0.96608814
-0.50266383 0.96584407
-0.50425592 0.96560000
-0.50584653 0.96534915
-0.50743714 0.96509831
-0.50902775 0.96484746
-0.51061836 0.96458983
-0.51220897 0.96433220
-0.51379958 0.96407458
-0.51538871 0.96381017
-0.51697932 0.96355254
-0.51856845 0.96328814
-0.52015758 0.96301695
-0.52174671 0.96274576
-0.52333585 0.96247458
-0.52492498 0.96220339
-0.52651263 0.96192542
-0.52810029 0.96164068
-0.52968942 0.96135593
-0.53127707 0.96107119
-0.53286472 0.96077966
-0.53445090 0.96048814
-0.53603855 0.96018983
-0.53762473 0.95988475
-0.53921090 0.95957288
-0.54079708 0.95926102
-0.54238325 0.95893559
-0.54396943 0.95860339
-0.54555413 0.95826441
-0.54713882 0.95791186
-0.54872352 0.95755254
-0.55030822 0.95720000
-0.55189144 0.95684746
-0.55347466 0.95650169
-0.55505787 0.95614915
-0.55664109 0.95579661
-0.55822283 0.95544407
-0.55980605 0.95509153
-0.56138779 0.95473898
-0.56296805 0.95438644
-0.56454980 0.95402712
-0.56613006 0.95366780
-0.56771032 0.95330847
-0.56929058 0.95294237
-0.57086937 0.95257627
-0.57244815 0.95220339
-0.57402693 0.95183051
-0.57560424 0.95145763
-0.57718302 0.95107119
-0.57875885 0.95069153
-0.58033616 0.95030508
-0.58191198 0.94991186
-0.58348781 0.94951186
-0.58506364 0.94911186
-0.58663799 0.94870508
-0.58821234 0.94829831
-0.58978669 0.94788475
-0.59135956 0.94746441
-0.59293243 0.94703729
-0.59450530 0.94661017
-0.59607669 0.94617627
-0.59764808 0.94573559
-0.59921800 0.94528814
-0.60078939 0.94483390
-0.60235783 0.94437966
-0.60392774 0.94391864
-0.60549618 0.94345085
-0.60706461 0.94297627
-0.60863157 0.94249492
-0.61019853 0.94201356
-0.61176401 0.94151864
-0.61333097 0.94102373
-0.61489497 0.94052203
-0.61646045 0.94002034
-0.61802445 0.93950508
-0.61958697 0.93898983
-0.62114950 0.93846780
-0.62271202 0.93793898
-0.62427306 0.93741017
-0.62583411 0.93686780
-0.62739368 0.93633220
-0.62895324 0.93578305
-0.63051133 0.93523390
-0.63207090 0.93467797
-0.63362751 0.93412203
-0.63518412 0.93356610
-0.63674073 0.93300339
-0.63829586 0.93244068
-0.63985099 0.93188475
-0.64140464 0.93132203
-0.64295830 0.93075932
-0.64451047 0.93019661
-0.64606265 0.92962034
-0.64761335 0.92903729
-0.64916404 0.92844068
-0.65071326 0.92783051
-0.65226248 0.92721356
-0.65381022 0.92659661
-0.65535796 0.92595932
-0.65690570 0.92532203
-0.65845049 0.92467797
-0.65999675 0.92402712
-0.66154005 0.92336949
-0.66308484 0.92270508
-0.66462666 0.92203390
-0.66616849 0.92135593
-0.66771032 0.92067797
-0.66925067 0.91999322
-0.67078954 0.91930169
-0.67232841 0.91860339
-0.67386728 0.91789831
-0.67540467 0.91719322
-0.67694059 0.91647458
-0.67847650 0.91575593
-0.68001094 0.91503729
-0.68154390 0.91430508
-0.68307685 0.91357288
-0.68460833 0.91283390
-0.68613981 0.91209492
-0.68766982 0.91134237
-0.68919982 0.91058983
-0.69072834 0.90983051
-0.69225538 0.90907119
-0.69378243 0.90829831
-0.69530800 0.90752542
-0.69683356 0.90674576
-0.69835765 0.90595932
-0.69988026 0.90516610
-0.70140287 0.90436610
-0.70292400 0.90356610
-0.70444366 0.90275254
-0.70596331 0.90193898
-0.70748148 0.90111186
-0.70899966 0.90027797
-0.71051488 0.89943729
-0.71203158 0.89858983
-0.71354532 0.89772881
-0.71505906 0.89686102
-0.71657132 0.89597966
-0.71808358 0.89507797
-0.71959436 0.89416949
-0.72110367 0.89323390
-0.72261150 0.89227797
-0.72411933 0.89130847
-0.72562567 0.89034576
-0.72713202 0.88938983
-0.72863542 0.88844746
-0.73014029 0.88751186
-0.73164220 0.88658305
-0.73314412 0.88565424
-0.73464307 0.88472542
-0.73614351 0.88378983
-0.73764099 0.88285424
-0.73913847 0.88191186
-0.74063447 0.88096271
-0.74212899 0.88000678
-0.74362352 0.87903051
-0.74511656 0.87804068
-0.74660813 0.87703051
-0.74809822 0.87600678
-0.74958830 0.87495593
-0.75107691 0.87389153
-0.75256405 0.87280000
-0.75405118 0.87168136
-0.75553535 0.87054915
-0.75701953 0.86938983
-0.75850222 0.86821695
-0.75998492 0.86701695
-0.76146466 0.86580339
-0.76294440 0.86457627
-0.76442266 0.86333559
-0.76590093 0.86208814
-0.76737623 0.86082712
-0.76885154 0.85955932
-0.77032537 0.85829153
-0.77179771 0.85701695
-0.77326859 0.85574237
-0.77473946 0.85446780
-0.77620885 0.85319322
-0.77767528 0.85192542
-0.77914320 0.85066441
-0.78060816 0.84941017
-0.78207164 0.84816271
-0.78353512 0.84691525
-0.78499712 0.84567458
-0.78645764 0.84443390
-0.78791669 0.84319322
-0.78937573 0.84195254
-0.79083182 0.84071186
-0.79228791 0.83946441
-0.79374252 0.83821017
-0.79519565 0.83694915
-0.79664730 0.83568136
-0.79809748 0.83440000
-0.79954765 0.83311186
-0.80099487 0.83180339
-0.80244209 0.83048136
-0.80388783 0.82913898
-0.80533209 0.82778305
-0.80677488 0.82640678
-0.80821618 0.82501017
-0.80965749 0.82359322
-0.81109584 0.82215593
-0.81253418 0.82070508
-0.81397106 0.81923390
-0.81540645 0.81774915
-0.81684036 0.81625085
-0.81827280 0.81474576
-0.81970376 0.81322034
-0.82113324 0.81169492
-0.82256272 0.81015593
-0.82398924 0.80861695
-0.82541576 0.80707119
-0.82684081 0.80551864
-0.82826289 0.80396610
-0.82968498 0.80241356
-0.83110559 0.80085424
-0.83252472 0.79930169
-0.83394238 0.79774237
-0.83536003 0.79618305
-0.83677473 0.79463051
-0.83818795 0.79307119
-0.83960116 0.79151186
-0.84101143 0.78995254
-0.84242169 0.78839322
-0.84382899 0.78683390
-0.84523630 0.78526780
-0.84664213 0.78370169
-0.84804648 0.78213559
-0.84944787 0.78056271
-0.85084926 0.77898983
-0.85224918 0.77741695
-0.85364761 0.77583729
-0.85504457 0.77425763
-0.85644005 0.77267119
-0.85783405 0.77107797
-0.85922657 0.76948475
-0.86061762 0.76789153
-0.86200866 0.76628475
-0.86339675 0.76468475
-0.86478336 0.76307119
-0.86616849 0.76145763
-0.86755215 0.75983729
-0.86893580 0.75821017
-0.87031650 0.75658305
-0.87169571 0.75494915
-0.87307345 0.75330847
-0.87445120 0.75166102
-0.87582598 0.75000678
-0.87719928 0.74834576
-0.87857259 0.74668475
-0.87994294 0.74501017
-0.88131181 0.74332881
-0.88267920 0.74164068
-0.88404659 0.73994576
-0.88541103 0.73824407
-0.88677399 0.73652881
-0.88813547 0.73481356
-0.88949695 0.73307797
-0.89085547 0.73133559
-0.89221251 0.72958644
-0.89356808 0.72782373
-0.89492217 0.72604746
-0.89627478 0.72426441
-0.89762591 0.72246102
-0.89897556 0.72064407
-0.90032374 0.71882034
-0.90167044 0.71697627
-0.90301565 0.71511186
-0.90435940 0.71323390
-0.90570166 0.71133559
-0.90704096 0.70941695
-0.90838027 0.70747797
-0.90971810 0.70551864
-0.91105297 0.70353220
-0.91238784 0.70151864
-0.91371975 0.69948475
-0.91505167 0.69741695
-0.91638062 0.69528814
-0.91770810 0.69309831
-0.91903410 0.69084746
-0.92036010 0.68854237
-0.92168315 0.68617627
-0.92300472 0.68374915
-0.92432480 0.68126102
-0.92564341 0.67869831
-0.92695907 0.67605288
-0.92827472 0.67332136
-0.92958890 0.67049153
-0.93090011 0.66755051
-0.93221133 0.66448339
-0.93351959 0.66127322
-0.93482786 0.65790034
-0.93613316 0.65433763
-0.93743699 0.65056068
-0.93873934 0.64653017
-0.94004021 0.64222780
-0.94133960 0.63768881
-0.94263604 0.63301966
-0.94393247 0.62811119
-0.94522743 0.62266034
-0.94651943 0.61569966
-0.94781143 0.60576203
-0.94910048 0.59046373
-0.95038804 0.57425288
-0.95167118 0.57380203
-0.95295431 0.59280881
-0.95423744 0.61165220
-0.95551909 0.62024542
-0.95679779 0.62415051
-0.95807353 0.62601153
-0.95934927 0.62686915
-0.96062353 0.62745831
-0.96189631 0.62837153
-0.96316762 0.62995254
