# y/t    WL_mean   WL_std
0.42713568 0.99110378 0.00500423
0.43216080 0.98735062 0.00694824
0.43718593 0.98245509 0.00860452
0.44221106 0.97723016 0.01026522
0.44723618 0.97128257 0.01072698
0.45226131 0.96524355 0.01115214
0.45728643 0.95876254 0.01006021
0.46231156 0.95225367 0.00900771
0.46733668 0.94578387 0.00727678
0.47236181 0.93937321 0.00562563
0.47738693 0.93337547 0.00411921
0.48241206 0.92759114 0.00304871
0.48743719 0.92222084 0.00283813
0.49246231 0.91716823 0.00348822
0.49748744 0.91240581 0.00457905
0.50251256 0.90806476 0.00580596
0.50753769 0.90393506 0.00707816
0.51256281 0.90034095 0.00829709
0.51758794 0.89688835 0.00950701
0.52261307 0.89411547 0.01059991
0.52763819 0.89151757 0.01166628
0.53266332 0.88943224 0.01264732
0.53768844 0.88765542 0.01359579
0.54271357 0.88623830 0.01450368
0.54773869 0.88524822 0.01539292
0.55276382 0.88445242 0.01627263
0.55778894 0.88421044 0.01717176
0.56281407 0.88413174 0.01808881
0.56783920 0.88445367 0.01905501
0.57286432 0.88504628 0.02006646
0.57788945 0.88586982 0.02111706
0.58291457 0.88710431 0.02224170
0.58793970 0.88846984 0.02338779
0.59296482 0.89031341 0.02460708
0.59798995 0.89238079 0.02584701
0.60301508 0.89474489 0.02711912
0.60804020 0.89755276 0.02841808
0.61306533 0.90049048 0.02973105
0.61809045 0.90402416 0.03107353
0.62311558 0.90774322 0.03243554
0.62814070 0.91185208 0.03382379
0.63316583 0.91641180 0.03522731
0.63819095 0.92119913 0.03660978
0.64321608 0.92638323 0.03791736
0.64824121 0.93169088 0.03893831
0.65326633 0.93710815 0.03984119
0.65829146 0.94236070 0.03976661
0.66331658 0.94749807 0.03932359
0.66834171 0.95240430 0.03818499
0.67336683 0.95710765 0.03637582
0.67839196 0.96175485 0.03445228
0.68341709 0.96637775 0.03243051
0.68844221 0.97080419 0.03041937
0.69346734 0.97509873 0.02847948
0.69849246 0.97877456 0.02614580
0.70351759 0.98189456 0.02343062
0.70854271 0.98464221 0.02043145
0.71356784 0.98690832 0.01711926
0.71859296 0.98901925 0.01390739
0.72361809 0.99101010 0.01082252
0.72864322 0.99280343 0.00821913
0.73366834 0.99430491 0.00604994
0.73869347 0.99564702 0.00412496
0.74371859 0.99646167 0.00291451
0.74874372 0.99711340 0.00190470
0.75376884 0.99755328 0.00115246
0.75879397 0.99774543 0.00069017
0.76381910 0.99782713 0.00036661
0.76884422 0.99778527 0.00050148
0.77386935 0.99766955 0.00083650
0.77889447 0.99753154 0.00118832
0.78391960 0.99759106 0.00119277
0.78894472 0.99774877 0.00101910
0.79396985 0.99810708 0.00066203
0.79899497 0.99848999 0.00094993
0.80402010 0.99842685 0.00148073
0.80904523 0.99824110 0.00198203
0.81407035 0.99792009 0.00229756
0.81909548 0.99759715 0.00255959
0.82412060 0.99773260 0.00216926
0.82914573 0.99804222 0.00149478
0.83417085 0.99843900 0.00079168
0.83919598 0.99886481 0.00142209
0.84422111 0.99888008 0.00194986
0.84924623 0.99868727 0.00218518
0.85427136 0.99868887 0.00202706
0.85929648 0.99885803 0.00151978
0.86432161 0.99915584 0.00077475
0.86934673 0.99951474 0.00026130
0.87437186 0.99976730 0.00100371
0.87939698 0.99977242 0.00101205
0.88442211 0.99976650 0.00098670
0.88944724 0.99968319 0.00090207
0.89447236 0.99959039 0.00079500
0.89949749 0.99948861 0.00064468
0.90452261 0.99935654 0.00046873
0.90954774 0.99930316 0.00039707
0.91457286 0.99926832 0.00034967
0.91959799 0.99924933 0.00034425
0.92462312 0.99923913 0.00034665
0.92964824 0.99923577 0.00038273
0.93467337 0.99919662 0.00044075
0.93969849 0.99915504 0.00051280
0.94472362 0.99911140 0.00056544
0.94974874 0.99908376 0.00061705
0.95477387 0.99908227 0.00066063
0.95979899 0.99909865 0.00069576
0.96482412 0.99911717 0.00072534
0.96984925 0.99911029 0.00074099
0.97487437 0.99909332 0.00075496
0.97989950 0.99908306 0.00075884
0.98492462 0.99908537 0.00075253
0.98994975 0.99908764 0.00074691
0.99497487 0.99910947 0.00069001
1.00000000 0.99922932 0.00038157
