# y/t    WL_mean   WL_std
0.93467337 0.99891290 0.00070495
0.93969849 0.99886355 0.00076203
0.94472362 0.99881037 0.00080900
0.94974874 0.99877774 0.00084878
0.95477387 0.99877478 0.00087735
0.95979899 0.99879014 0.00089907
0.96482412 0.99881064 0.00091314
0.96984925 0.99881287 0.00091958
0.97487437 0.99880608 0.00092773
0.97989950 0.99880723 0.00092656
0.98492462 0.99882467 0.00091228
0.98994975 0.99884206 0.00089856
0.99497487 0.99887283 0.00085164
1.00000000 0.99895155 0.00065867
