# s/c    M_iso_mean    M_iso_std
-0.18154390 0.12706205 0.00006740
-0.18006268 0.12669224 0.00006092
-0.17858146 0.12630940 0.00006779
-0.17710172 0.12591341 0.00006800
-0.17562346 0.12552827 0.00005115
-0.17414667 0.12515405 0.00006840
-0.17266989 0.12476663 0.00005145
-0.17119606 0.12439018 0.00006881
-0.16972223 0.12400045 0.00005176
-0.16824841 0.12362173 0.00006922
-0.16677754 0.12324190 0.00006258
-0.16530667 0.12284860 0.00006965
-0.16383875 0.12246644 0.00006296
-0.16237084 0.12208311 0.00005255
-0.16090440 0.12168617 0.00006336
-0.15943796 0.12131290 0.00006355
-0.15797449 0.12091351 0.00004678
-0.15651101 0.12052536 0.00006395
-0.15504900 0.12014858 0.00006415
-0.15358848 0.11974541 0.00004722
-0.15212944 0.11935356 0.00006456
-0.15067039 0.11896046 0.00006222
-0.14921430 0.11856610 0.00004768
-0.14775822 0.11815766 0.00006263
-0.14630375 0.11776068 0.00004800
-0.14485062 0.11737525 0.00004815
-0.14339867 0.11696275 0.00006326
-0.14194791 0.11654884 0.00004848
-0.14049847 0.11614648 0.00006369
-0.13905022 0.11572973 0.00004881
-0.13760344 0.11531149 0.00004899
-0.13615770 0.11489177 0.00006437
-0.13471344 0.11447056 0.00004934
-0.13327021 0.11403458 0.00004952
-0.13182846 0.11361026 0.00004971
-0.13038804 0.11318437 0.00006532
-0.12894881 0.11274354 0.00006557
-0.12751090 0.11230102 0.00006582
-0.12607433 0.11185678 0.00006608
-0.12463893 0.11138374 0.00005067
-0.12320502 0.11093592 0.00005087
-0.12177229 0.11048632 0.00005107
-0.12034104 0.11000749 0.00006989
-0.11891096 0.10954041 0.00005151
-0.11748222 0.10904371 0.00005174
-0.11605496 0.10858645 0.00005195
-0.11462888 0.10808546 0.00005218
-0.11320413 0.10758218 0.00005242
-0.11178086 0.10707659 0.00005267
-0.11035892 0.10656865 0.00005291
-0.10893816 0.10604412 0.00006028
-0.10751888 0.10553131 0.00006057
-0.10610108 0.10503040 0.00005367
-0.10468446 0.10451272 0.00005393
-0.10326932 0.10400700 0.00004096
-0.10185551 0.10349884 0.00006173
-0.10044304 0.10297361 0.00006204
-0.09903203 0.10246044 0.00005499
-0.09762236 0.10192997 0.00005527
-0.09621417 0.10139676 0.00005556
-0.09480731 0.10086080 0.00005585
-0.09340178 0.10030701 0.00006366
-0.09199772 0.09976529 0.00006400
-0.09059500 0.09920551 0.00004290
-0.08919376 0.09865786 0.00004314
-0.08779384 0.09807651 0.00006508
-0.08639541 0.09750720 0.00004364
-0.08499845 0.09695012 0.00004389
-0.08360282 0.09635865 0.00006622
-0.08220867 0.09577931 0.00004441
-0.08081600 0.09516489 0.00004469
-0.07942466 0.09457834 0.00005949
-0.07803480 0.09397221 0.00004525
-0.07664641 0.09336218 0.00006831
-0.07525951 0.09276444 0.00004583
-0.07387393 0.09213024 0.00004614
-0.07248984 0.09150812 0.00006967
-0.07110722 0.09089838 0.00004676
-0.06972608 0.09026790 0.00007061
-0.06834642 0.08964985 0.00004740
-0.06696823 0.08902754 0.00006314
-0.06559138 0.08845189 0.00007204
-0.06421615 0.08790672 0.00006393
-0.06284240 0.08739257 0.00006430
-0.06146998 0.08687542 0.00006468
-0.06009919 0.08635522 0.00006506
-0.05872988 0.08581438 0.00008573
-0.05736204 0.08527018 0.00008977
-0.05599568 0.08472256 0.00006630
-0.05463080 0.08417137 0.00008738
-0.05326740 0.08358071 0.00008799
-0.05190548 0.08300395 0.00011146
-0.05054518 0.08240502 0.00011226
-0.04918636 0.08176506 0.00011317
-0.04782902 0.08106462 0.00009069
-0.04647316 0.08017118 0.00009169
-0.04511893 0.07892637 0.00009312
-0.04376617 0.07739098 0.00009886
-0.04241504 0.07572586 0.00012840
-0.04106524 0.07408448 0.00012477
-0.03971706 0.07244764 0.00013415
-0.03837051 0.07081566 0.00013722
-0.03702529 0.06914553 0.00014051
-0.03568185 0.06745668 0.00011328
-0.03433973 0.06567911 0.00014787
-0.03299939 0.06382914 0.00011967
-0.03166038 0.06187583 0.00015691
-0.03032315 0.05965898 0.00016271
-0.02898739 0.05709550 0.00020658
-0.02765326 0.05369248 0.00027627
-0.02632105 0.04933811 0.00030063
-0.02499002 0.04442746 0.00038173
-0.02366047 0.03936279 0.00040661
-0.02233255 0.03429309 0.00040541
-0.02100625 0.02936640 0.00047397
-0.01968143 0.02454941 0.00043262
-0.01835824 0.01984113 0.00049109
-0.01703653 0.01505059 0.00051016
-0.01571644 0.01020425 0.00055314
-0.01439801 0.00471917 0.00126451
-0.01308110 nan nan
-0.01176578 nan nan
-0.01045207 nan nan
-0.00913993 0.00618731 0.00071086
-0.00782941 0.01118989 0.00032669
-0.00652048 0.01544622 0.00036313
-0.00521317 0.02006901 0.00031726
-0.00390746 0.02448914 0.00039693
-0.00260335 0.02997043 0.00046433
-0.00130087 0.03497987 0.00061614
-0.00000000 0.04340793 0.00017573
