# s/c   cf_mean    cf_std
0.83416855 0.06222064 0.03527435
0.83543986 0.06214883 0.03529655
0.83672594 0.06206302 0.03531494
0.83799725 0.06196074 0.03532882
0.83926856 0.06184057 0.03533796
0.84055464 0.06170148 0.03534203
0.84182595 0.06154270 0.03534078
0.84309725 0.06136454 0.03533374
0.84438334 0.06117058 0.03532206
0.84565465 0.06096904 0.03530759
0.84692595 0.06077248 0.03529370
0.84821204 0.06059897 0.03528556
0.84948335 0.06046664 0.03528797
0.85076944 0.06038156 0.03530286
0.85204074 0.06032025 0.03532063
0.85331205 0.06025596 0.03533439
0.85459813 0.06017456 0.03534266
0.85586944 0.06007043 0.03534554
0.85714075 0.05994469 0.03534513
0.85842683 0.05979568 0.03534077
0.85969814 0.05962643 0.03533392
0.86096944 0.05944198 0.03532554
0.86225553 0.05925523 0.03531983
0.86352684 0.05908735 0.03532335
0.86479814 0.05896479 0.03534551
0.86608423 0.05890189 0.03539032
0.86735554 0.05888943 0.03545084
0.86862684 0.05890365 0.03551394
0.86991293 0.05892091 0.03556727
0.87118424 0.05892525 0.03560508
0.87245554 0.05890530 0.03562644
0.87374163 0.05885204 0.03563207
0.87501293 0.05875729 0.03562249
0.87628424 0.05861675 0.03559909
0.87757033 0.05842996 0.03556335
0.87884163 0.05820146 0.03551820
0.88011294 0.05794101 0.03546801
0.88138424 0.05766100 0.03541783
0.88267033 0.05737451 0.03537258
0.88394164 0.05709208 0.03533524
0.88521294 0.05682116 0.03530758
0.88649903 0.05656713 0.03529025
0.88777034 0.05634062 0.03528799
0.88904164 0.05614883 0.03530238
0.89032773 0.05598376 0.03532470
0.89159904 0.05583811 0.03534786
0.89287034 0.05571372 0.03537019
0.89415643 0.05561349 0.03539243
0.89542774 0.05553392 0.03541336
0.89669904 0.05546678 0.03543137
0.89797035 0.05540332 0.03544512
0.89925643 0.05533792 0.03545514
0.90052774 0.05526680 0.03546169
0.90179905 0.05518660 0.03546486
0.90308513 0.05509473 0.03546496
0.90435644 0.05498784 0.03546113
0.90562774 0.05486372 0.03545325
0.90691383 0.05472134 0.03544108
0.90818514 0.05456194 0.03542517
0.90945644 0.05438902 0.03540627
0.91072775 0.05421323 0.03538822
0.91201384 0.05404655 0.03537435
0.91328514 0.05389991 0.03536709
0.91455645 0.05378113 0.03536748
0.91582775 0.05369334 0.03537445
0.91711384 0.05364093 0.03538846
0.91838515 0.05362327 0.03540830
0.91965645 0.05363838 0.03543347
0.92094254 0.05367671 0.03546158
0.92221385 0.05372346 0.03548923
0.92348515 0.05375417 0.03550911
0.92475646 0.05374853 0.03551537
0.92604254 0.05370731 0.03551038
0.92731385 0.05364071 0.03549929
0.92858516 0.05356044 0.03548712
0.92985646 0.05347222 0.03547610
0.93114255 0.05337787 0.03546638
0.93241385 0.05327906 0.03545880
0.93368516 0.05318049 0.03545518
0.93495647 0.05309403 0.03546232
0.93624255 0.05302520 0.03547994
0.93751386 0.05297257 0.03550207
0.93878516 0.05295136 0.03553167
0.94005647 0.05297325 0.03557078
0.94134256 0.05301544 0.03560862
0.94261386 0.05304219 0.03563242
0.94388517 0.05304223 0.03564227
0.94515647 0.05301751 0.03564180
0.94644256 0.05296841 0.03563310
0.94771387 0.05289465 0.03561658
0.94898517 0.05279460 0.03559213
0.95025648 0.05266983 0.03556032
0.95154257 0.05252163 0.03552136
0.95281387 0.05234856 0.03547284
0.95408518 0.05215841 0.03541773
0.95535648 0.05197305 0.03536566
0.95664257 0.05182683 0.03533203
0.95791388 0.05174833 0.03532732
0.95918518 0.05173735 0.03534750
0.96045649 0.05176475 0.03537750
0.96174258 0.05179581 0.03540423
0.96301388 0.05181670 0.03542454
0.96428519 0.05182374 0.03543861
0.96555649 0.05181090 0.03544481
0.96682780 0.05177116 0.03543924
0.96811389 0.05170100 0.03542127
0.96938519 0.05160248 0.03539242
0.97065650 0.05148082 0.03535569
0.97192780 0.05134341 0.03531436
0.97321389 0.05119631 0.03527064
0.97448520 0.05104725 0.03522727
0.97575650 0.05090374 0.03518653
0.97702781 0.05077513 0.03515145
0.97829911 0.05067058 0.03512490
0.97958520 0.05059243 0.03510675
0.98085651 0.05053829 0.03509561
0.98212781 0.05049947 0.03508761
0.98339912 0.05046824 0.03508047
0.98468520 0.05043811 0.03507257
0.98595651 0.05040377 0.03506261
0.98722781 0.05036194 0.03505025
0.98849912 0.05030885 0.03503444
0.98977043 0.05024210 0.03501465
0.99105651 0.05016195 0.03499146
0.99232782 0.05007111 0.03496649
