# y/t    Temp_mean   Temp_std
0.67839196 0.87792538 0.00585473
0.68341709 0.87843564 0.00478222
0.68844221 0.87885737 0.00373565
0.69346734 0.87924483 0.00271416
0.69849246 0.87959936 0.00181755
0.70351759 0.87992737 0.00104724
0.70854271 0.88023133 0.00038025
0.71356784 0.88046325 0.00013443
0.71859296 0.88059088 0.00046650
0.72361809 0.88064157 0.00070745
0.72864322 0.88055517 0.00076937
0.73366834 0.88040949 0.00074541
0.73869347 0.88022247 0.00066712
0.74371859 0.88000273 0.00053892
0.74874372 0.87978700 0.00041984
0.75376884 0.87957525 0.00030499
0.75879397 0.87938238 0.00021471
0.76381910 0.87919700 0.00013733
0.76884422 0.87902252 0.00007938
0.77386935 0.87886094 0.00004660
0.77889447 0.87870372 0.00004669
0.78391960 0.87855238 0.00006831
0.78894472 0.87840618 0.00008986
0.79396985 0.87826370 0.00010991
0.79899497 0.87812567 0.00012580
0.80402010 0.87799109 0.00013951
0.80904523 0.87785873 0.00015070
0.81407035 0.87773111 0.00015787
0.81909548 0.87760540 0.00016403
0.82412060 0.87748031 0.00016770
0.82914573 0.87735798 0.00017072
0.83417085 0.87723603 0.00017163
0.83919598 0.87711492 0.00017203
0.84422111 0.87699621 0.00016945
0.84924623 0.87687852 0.00016707
0.85427136 0.87676394 0.00016422
0.85929648 0.87665143 0.00015990
0.86432161 0.87654032 0.00015503
0.86934673 0.87643161 0.00015008
0.87437186 0.87632424 0.00014501
0.87939698 0.87621643 0.00013881
0.88442211 0.87610863 0.00013268
0.88944724 0.87599885 0.00012656
0.89447236 0.87588935 0.00012083
0.89949749 0.87577358 0.00011428
0.90452261 0.87565740 0.00010764
0.90954774 0.87553653 0.00010223
0.91457286 0.87541449 0.00009588
0.91959799 0.87530046 0.00009017
0.92462312 0.87518930 0.00008534
0.92964824 0.87510375 0.00008193
0.93467337 0.87504118 0.00007724
0.93969849 0.87496644 0.00007195
0.94472362 0.87487419 0.00006773
0.94974874 0.87477896 0.00006360
0.95477387 0.87467722 0.00005991
0.95979899 0.87457022 0.00005685
0.96482412 0.87446549 0.00005469
0.96984925 0.87437085 0.00005285
0.97487437 0.87427867 0.00005133
0.97989950 0.87418655 0.00005084
0.98492462 0.87409345 0.00005127
0.98994975 0.87400035 0.00005239
0.99497487 0.87409166 0.00005072
1.00000000 0.87509841 0.00008170
