# s/c    cf
-0.21442193 0.01002430
-0.21592827 0.01003850
-0.21743610 0.01005340
-0.21894541 0.01006930
-0.22045471 0.01008650
-0.22196550 0.01010550
-0.22347628 0.01012710
-0.22499002 0.01015220
-0.22650376 0.01018200
-0.22801750 0.01021810
-0.22953272 0.01026280
-0.23104942 0.01031970
-0.23256759 0.01039430
-0.23408577 0.01049730
-0.23560542 0.01063070
-0.23712508 0.01075700
-0.23864621 0.01084200
-0.24016882 0.01089900
-0.24169143 0.01094810
-0.24321552 0.01099360
-0.24474108 0.01103620
-0.24626665 0.01107700
-0.24779369 0.01111640
-0.24932074 0.01115480
-0.25084926 0.01119250
-0.25237926 0.01122980
-0.25390926 0.01126660
-0.25544074 0.01130330
-0.25697222 0.01133970
-0.25850518 0.01137600
-0.26003962 0.01141230
-0.26157405 0.01144850
-0.26310997 0.01148460
-0.26464588 0.01152060
-0.26618327 0.01155660
-0.26772067 0.01159250
-0.26925954 0.01162830
-0.27079989 0.01166380
-0.27234024 0.01169920
-0.27388059 0.01173430
-0.27542241 0.01176900
-0.27696572 0.01180340
-0.27850902 0.01183720
-0.28005381 0.01187040
-0.28159859 0.01190300
-0.28314485 0.01193480
-0.28469112 0.01196560
-0.28623886 0.01199530
-0.28778808 0.01202380
-0.28933730 0.01205090
-0.29088651 0.01207630
-0.29243721 0.01209990
-0.29398791 0.01212120
-0.29554008 0.01213970
-0.29709226 0.01215470
-0.29864591 0.01216580
-0.30019957 0.01217240
-0.30175470 0.01217250
-0.30330983 0.01217280
-0.30486644 0.01218630
-0.30642305 0.01221330
-0.30798114 0.01224630
-0.30953923 0.01228190
-0.31109731 0.01231950
-0.31265688 0.01235880
-0.31421793 0.01239960
-0.31577749 0.01244150
-0.31734002 0.01248460
-0.31890106 0.01252860
-0.32046358 0.01257360
-0.32202758 0.01261950
-0.32359159 0.01266620
-0.32515559 0.01271370
-0.32672107 0.01276200
-0.32828655 0.01281090
-0.32985350 0.01286060
-0.33142046 0.01291080
-0.33298742 0.01296160
-0.33455586 0.01301290
-0.33612429 0.01306470
-0.33769273 0.01311710
-0.33926264 0.01317000
-0.34083256 0.01322350
-0.34240395 0.01327750
-0.34397534 0.01333200
-0.34554674 0.01338700
-0.34711961 0.01344250
-0.34869248 0.01349840
-0.35026535 0.01355480
-0.35183970 0.01361160
-0.35341405 0.01366870
-0.35498840 0.01372610
-0.35656422 0.01378380
-0.35814005 0.01384160
-0.35971588 0.01389960
-0.36129171 0.01395770
-0.36286901 0.01401560
-0.36444780 0.01407330
-0.36602510 0.01413060
-0.36760388 0.01418690
-0.36918267 0.01424220
-0.37076145 0.01429870
-0.37234172 0.01435950
-0.37392198 0.01442370
-0.37550224 0.01448980
-0.37708398 0.01455720
-0.37866424 0.01462590
-0.38024598 0.01469590
-0.38182920 0.01476700
-0.38341094 0.01483940
-0.38499416 0.01491290
-0.38657738 0.01498750
-0.38816060 0.01506330
-0.38974382 0.01514020
-0.39132851 0.01521830
-0.39291321 0.01529750
-0.39449791 0.01537780
-0.39608261 0.01545920
-0.39766878 0.01554180
-0.39925496 0.01562550
-0.40084113 0.01571030
-0.40242731 0.01579630
-0.40401348 0.01588330
-0.40560114 0.01597140
-0.40718731 0.01606070
-0.40877496 0.01615100
-0.41036262 0.01624240
-0.41195175 0.01633480
-0.41353940 0.01642830
-0.41512853 0.01652280
-0.41671619 0.01661830
-0.41830532 0.01671490
-0.41989445 0.01681240
-0.42148358 0.01691080
-0.42307419 0.01701020
-0.42466333 0.01711040
-0.42625394 0.01721160
-0.42784307 0.01731350
-0.42943368 0.01741630
-0.43102429 0.01751980
-0.43261490 0.01762390
-0.43420551 0.01772880
-0.43579612 0.01783420
-0.43738821 0.01794010
-0.43897882 0.01804660
-0.44057090 0.01815330
-0.44216151 0.01826040
-0.44375360 0.01836770
-0.44534569 0.01847500
-0.44693778 0.01858230
-0.44852839 0.01868940
-0.45012048 0.01879620
-0.45171257 0.01890230
-0.45330613 0.01900770
-0.45489822 0.01911190
-0.45649031 0.01921460
-0.45808240 0.01931540
-0.45967449 0.01941340
-0.46126658 0.01950800
-0.46286014 0.01959600
-0.46445223 0.01967510
-0.46604432 0.01975560
-0.46763788 0.01985910
-0.46922997 0.01999100
-0.47082206 0.02013700
-0.47241563 0.02028720
-0.47400772 0.02043950
-0.47559980 0.02059310
-0.47719337 0.02074750
-0.47878546 0.02090230
-0.48037755 0.02105720
-0.48196964 0.02121210
-0.48356320 0.02136690
-0.48515529 0.02152150
-0.48674738 0.02167590
-0.48833947 0.02183010
-0.48993156 0.02198410
-0.49152364 0.02213790
-0.49311573 0.02229160
-0.49470782 0.02244520
-0.49629843 0.02259870
-0.49789052 0.02275230
-0.49948261 0.02290590
-0.50107322 0.02305960
-0.50266383 0.02321360
-0.50425592 0.02336780
-0.50584653 0.02352240
-0.50743714 0.02367750
-0.50902775 0.02383320
-0.51061836 0.02398950
-0.51220897 0.02414660
-0.51379958 0.02430460
-0.51538871 0.02446370
-0.51697932 0.02462400
-0.51856845 0.02478570
-0.52015758 0.02494900
-0.52174671 0.02511420
-0.52333585 0.02528140
-0.52492498 0.02545110
-0.52651263 0.02562350
-0.52810029 0.02579900
-0.52968942 0.02597810
-0.53127707 0.02616130
-0.53286472 0.02634930
-0.53445090 0.02654280
-0.53603855 0.02674290
-0.53762473 0.02695060
-0.53921090 0.02716770
-0.54079708 0.02739630
-0.54238325 0.02763970
-0.54396943 0.02790400
-0.54555413 0.02819280
-0.54713882 0.02847280
-0.54872352 0.02870700
-0.55030822 0.02890820
-0.55189144 0.02909980
-0.55347466 0.02928890
-0.55505787 0.02947660
-0.55664109 0.02966430
-0.55822283 0.02985270
-0.55980605 0.03004240
-0.56138779 0.03023390
-0.56296805 0.03042750
-0.56454980 0.03062360
-0.56613006 0.03082230
-0.56771032 0.03102400
-0.56929058 0.03122870
-0.57086937 0.03143660
-0.57244815 0.03164790
-0.57402693 0.03186260
-0.57560424 0.03208090
-0.57718302 0.03230290
-0.57875885 0.03252860
-0.58033616 0.03275810
-0.58191198 0.03299140
-0.58348781 0.03322850
-0.58506364 0.03346960
-0.58663799 0.03371450
-0.58821234 0.03396330
-0.58978669 0.03421610
-0.59135956 0.03447260
-0.59293243 0.03473300
-0.59450530 0.03499720
-0.59607669 0.03526510
-0.59764808 0.03553660
-0.59921800 0.03581170
-0.60078939 0.03609020
-0.60235783 0.03637210
-0.60392774 0.03665720
-0.60549618 0.03694530
-0.60706461 0.03723650
-0.60863157 0.03753040
-0.61019853 0.03782700
-0.61176401 0.03812600
-0.61333097 0.03842730
-0.61489497 0.03873060
-0.61646045 0.03903570
-0.61802445 0.03934230
-0.61958697 0.03965030
-0.62114950 0.03995920
-0.62271202 0.04026880
-0.62427306 0.04057880
-0.62583411 0.04088870
-0.62739368 0.04119800
-0.62895324 0.04150640
-0.63051133 0.04181320
-0.63207090 0.04211770
-0.63362751 0.04241910
-0.63518412 0.04271640
-0.63674073 0.04300720
-0.63829586 0.04328770
-0.63985099 0.04355800
-0.64140464 0.04381560
-0.64295830 0.04407710
-0.64451047 0.04437770
-0.64606265 0.04471960
-0.64761335 0.04507890
-0.64916404 0.04544320
-0.65071326 0.04581050
-0.65226248 0.04617980
-0.65381022 0.04655050
-0.65535796 0.04692190
-0.65690570 0.04729380
-0.65845049 0.04766610
-0.65999675 0.04803870
-0.66154005 0.04841150
-0.66308484 0.04878450
-0.66462666 0.04915770
-0.66616849 0.04953110
-0.66771032 0.04990480
-0.66925067 0.05027870
-0.67078954 0.05065310
-0.67232841 0.05102780
-0.67386728 0.05140310
-0.67540467 0.05177890
-0.67694059 0.05215530
-0.67847650 0.05253250
-0.68001094 0.05291040
-0.68154390 0.05328930
-0.68307685 0.05366920
-0.68460833 0.05405020
-0.68613981 0.05443250
-0.68766982 0.05481620
-0.68919982 0.05520140
-0.69072834 0.05558830
-0.69225538 0.05597700
-0.69378243 0.05636790
-0.69530800 0.05676100
-0.69683356 0.05715680
-0.69835765 0.05755540
-0.69988026 0.05795710
-0.70140287 0.05836250
-0.70292400 0.05877190
-0.70444366 0.05918580
-0.70596331 0.05960490
-0.70748148 0.06002990
-0.70899966 0.06046170
-0.71051488 0.06090130
-0.71203158 0.06135000
-0.71354532 0.06180950
-0.71505906 0.06228210
-0.71657132 0.06277030
-0.71808358 0.06327890
-0.71959436 0.06381300
-0.72110367 0.06438950
-0.72261150 0.06499380
-0.72411933 0.06553610
-0.72562567 0.06597350
-0.72713202 0.06635630
-0.72863542 0.06672590
-0.73014029 0.06709200
-0.73164220 0.06745880
-0.73314412 0.06783100
-0.73464307 0.06821200
-0.73614351 0.06860530
-0.73764099 0.06901420
-0.73913847 0.06944160
-0.74063447 0.06989020
-0.74212899 0.07036230
-0.74362352 0.07085980
-0.74511656 0.07138360
-0.74660813 0.07193420
-0.74809822 0.07251120
-0.74958830 0.07311310
-0.75107691 0.07373770
-0.75256405 0.07438210
-0.75405118 0.07504270
-0.75553535 0.07571520
-0.75701953 0.07639570
-0.75850222 0.07707960
-0.75998492 0.07776310
-0.76146466 0.07844240
-0.76294440 0.07911400
-0.76442266 0.07977530
-0.76590093 0.08042380
-0.76737623 0.08105760
-0.76885154 0.08167510
-0.77032537 0.08227510
-0.77179771 0.08285640
-0.77326859 0.08341800
-0.77473946 0.08395880
-0.77620885 0.08447550
-0.77767528 0.08496690
-0.77914320 0.08543940
-0.78060816 0.08589970
-0.78207164 0.08635150
-0.78353512 0.08679780
-0.78499712 0.08724300
-0.78645764 0.08769380
-0.78791669 0.08815210
-0.78937573 0.08861630
-0.79083182 0.08908810
-0.79228791 0.08957040
-0.79374252 0.09006570
-0.79519565 0.09057600
-0.79664730 0.09110350
-0.79809748 0.09164970
-0.79954765 0.09221610
-0.80099487 0.09280340
-0.80244209 0.09341160
-0.80388783 0.09404010
-0.80533209 0.09468750
-0.80677488 0.09535150
-0.80821618 0.09602920
-0.80965749 0.09671750
-0.81109584 0.09741270
-0.81253418 0.09811120
-0.81397106 0.09880970
-0.81540645 0.09950500
-0.81684036 0.10019500
-0.81827280 0.10087600
-0.81970376 0.10154800
-0.82113324 0.10221000
-0.82256272 0.10286000
-0.82398924 0.10349900
-0.82541576 0.10412600
-0.82684081 0.10474200
-0.82826289 0.10534700
-0.82968498 0.10594100
-0.83110559 0.10652100
-0.83252472 0.10708900
-0.83394238 0.10765000
-0.83536003 0.10820500
-0.83677473 0.10875600
-0.83818795 0.10930300
-0.83960116 0.10984700
-0.84101143 0.11038800
-0.84242169 0.11092500
-0.84382899 0.11146100
-0.84523630 0.11199600
-0.84664213 0.11253100
-0.84804648 0.11306700
-0.84944787 0.11360200
-0.85084926 0.11413800
-0.85224918 0.11467300
-0.85364761 0.11520900
-0.85504457 0.11574500
-0.85644005 0.11628100
-0.85783405 0.11681800
-0.85922657 0.11735600
-0.86061762 0.11789400
-0.86200866 0.11843300
-0.86339675 0.11897300
-0.86478336 0.11951500
-0.86616849 0.12005700
-0.86755215 0.12060100
-0.86893580 0.12114600
-0.87031650 0.12169400
-0.87169571 0.12224300
-0.87307345 0.12279400
-0.87445120 0.12334800
-0.87582598 0.12390400
-0.87719928 0.12446300
-0.87857259 0.12502500
-0.87994294 0.12559000
-0.88131181 0.12615900
-0.88267920 0.12673200
-0.88404659 0.12730900
-0.88541103 0.12789000
-0.88677399 0.12847700
-0.88813547 0.12906900
-0.88949695 0.12966600
-0.89085547 0.13027100
-0.89221251 0.13088200
-0.89356808 0.13150000
-0.89492217 0.13212600
-0.89627478 0.13276100
-0.89762591 0.13340600
-0.89897556 0.13406000
-0.90032374 0.13472600
-0.90167044 0.13540300
-0.90301565 0.13609300
-0.90435940 0.13679700
-0.90570166 0.13751600
-0.90704096 0.13825000
-0.90838027 0.13900200
-0.90971810 0.13977000
-0.91105297 0.14055800
-0.91238784 0.14135500
-0.91371975 0.14217100
-0.91505167 0.14308200
-0.91638062 0.14412500
-0.91770810 0.14524100
-0.91903410 0.14638200
-0.92036010 0.14754900
-0.92168315 0.14875400
-0.92300472 0.15000700
-0.92432480 0.15132000
-0.92564341 0.15270200
-0.92695907 0.15416500
-0.92827472 0.15572300
-0.92958890 0.15739000
-0.93090011 0.15918400
-0.93221133 0.16112500
-0.93351959 0.16323700
-0.93482786 0.16554900
-0.93613316 0.16808900
-0.93743699 0.17090900
-0.93873934 0.17400100
-0.94004021 0.17748400
-0.94133960 0.18072200
-0.94263604 0.18345500
-0.94393247 0.18687800
-0.94522743 0.19298700
-0.94651943 0.20189700
-0.94781143 0.22405600
-0.94910048 0.25795800
-0.95038804 0.25891000
-0.95167118 0.15770700
-0.95295431 0.05921260
-0.95423744 0.03922340
-0.95551909 0.03161370
-0.95679779 0.02652090
-0.95807353 0.02008600
-0.95934927 0.01787760
-0.96062353 0.01956100
-0.96189631 0.02491680
-0.96316762 0.02557670
