# s/c    cf
-0.21291705 0.00604466
-0.21442193 0.00603659
-0.21592827 0.00602916
-0.21743610 0.00602267
-0.21894541 0.00601750
-0.22045471 0.00601416
-0.22196550 0.00601327
-0.22347628 0.00601566
-0.22499002 0.00602242
-0.22650376 0.00603500
-0.22801750 0.00605538
-0.22953272 0.00608630
-0.23104942 0.00613152
-0.23256759 0.00619727
-0.23408577 0.00629169
-0.23560542 0.00641382
-0.23712508 0.00653487
-0.23864621 0.00662215
-0.24016882 0.00667674
-0.24169143 0.00671459
-0.24321552 0.00674287
-0.24474108 0.00676465
-0.24626665 0.00678226
-0.24779369 0.00679699
-0.24932074 0.00680985
-0.25084926 0.00682145
-0.25237926 0.00683226
-0.25390926 0.00684259
-0.25544074 0.00685267
-0.25697222 0.00686262
-0.25850518 0.00687256
-0.26003962 0.00688254
-0.26157405 0.00689259
-0.26310997 0.00690272
-0.26464588 0.00691292
-0.26618327 0.00692315
-0.26772067 0.00693338
-0.26925954 0.00694357
-0.27079989 0.00695364
-0.27234024 0.00696353
-0.27388059 0.00697316
-0.27542241 0.00698244
-0.27696572 0.00699127
-0.27850902 0.00699956
-0.28005381 0.00700717
-0.28159859 0.00701398
-0.28314485 0.00701986
-0.28469112 0.00702464
-0.28623886 0.00702813
-0.28778808 0.00703014
-0.28933730 0.00703044
-0.29088651 0.00702877
-0.29243721 0.00702481
-0.29398791 0.00701821
-0.29554008 0.00700834
-0.29709226 0.00699462
-0.29864591 0.00697645
-0.30019957 0.00695329
-0.30175470 0.00692510
-0.30330983 0.00689749
-0.30486644 0.00688094
-0.30642305 0.00687849
-0.30798114 0.00688525
-0.30953923 0.00689731
-0.31109731 0.00691306
-0.31265688 0.00693147
-0.31421793 0.00695191
-0.31577749 0.00697391
-0.31734002 0.00699718
-0.31890106 0.00702148
-0.32046358 0.00704666
-0.32202758 0.00707259
-0.32359159 0.00709918
-0.32515559 0.00712637
-0.32672107 0.00715409
-0.32828655 0.00718231
-0.32985350 0.00721100
-0.33142046 0.00724012
-0.33298742 0.00726965
-0.33455586 0.00729957
-0.33612429 0.00732986
-0.33769273 0.00736047
-0.33926264 0.00739140
-0.34083256 0.00742262
-0.34240395 0.00745411
-0.34397534 0.00748586
-0.34554674 0.00751784
-0.34711961 0.00755001
-0.34869248 0.00758235
-0.35026535 0.00761482
-0.35183970 0.00764739
-0.35341405 0.00768000
-0.35498840 0.00771261
-0.35656422 0.00774514
-0.35814005 0.00777754
-0.35971588 0.00780970
-0.36129171 0.00784152
-0.36286901 0.00787287
-0.36444780 0.00790359
-0.36602510 0.00793343
-0.36760388 0.00796210
-0.36918267 0.00798978
-0.37076145 0.00801833
-0.37234172 0.00805034
-0.37392198 0.00808600
-0.37550224 0.00812403
-0.37708398 0.00816375
-0.37866424 0.00820490
-0.38024598 0.00824729
-0.38182920 0.00829081
-0.38341094 0.00833536
-0.38499416 0.00838090
-0.38657738 0.00842737
-0.38816060 0.00847475
-0.38974382 0.00852302
-0.39132851 0.00857214
-0.39291321 0.00862211
-0.39449791 0.00867292
-0.39608261 0.00872453
-0.39766878 0.00877696
-0.39925496 0.00883017
-0.40084113 0.00888416
-0.40242731 0.00893891
-0.40401348 0.00899441
-0.40560114 0.00905063
-0.40718731 0.00910758
-0.40877496 0.00916522
-0.41036262 0.00922354
-0.41195175 0.00928251
-0.41353940 0.00934212
-0.41512853 0.00940234
-0.41671619 0.00946313
-0.41830532 0.00952448
-0.41989445 0.00958635
-0.42148358 0.00964871
-0.42307419 0.00971152
-0.42466333 0.00977475
-0.42625394 0.00983835
-0.42784307 0.00990227
-0.42943368 0.00996647
-0.43102429 0.01003090
-0.43261490 0.01009550
-0.43420551 0.01016020
-0.43579612 0.01022490
-0.43738821 0.01028960
-0.43897882 0.01035410
-0.44057090 0.01041840
-0.44216151 0.01048240
-0.44375360 0.01054590
-0.44534569 0.01060890
-0.44693778 0.01067110
-0.44852839 0.01073230
-0.45012048 0.01079240
-0.45171257 0.01085110
-0.45330613 0.01090820
-0.45489822 0.01096310
-0.45649031 0.01101560
-0.45808240 0.01106500
-0.45967449 0.01111050
-0.46126658 0.01115110
-0.46286014 0.01118430
-0.46445223 0.01121000
-0.46604432 0.01123780
-0.46763788 0.01128660
-0.46922997 0.01136450
-0.47082206 0.01146220
-0.47241563 0.01156860
-0.47400772 0.01167870
-0.47559980 0.01179040
-0.47719337 0.01190190
-0.47878546 0.01201260
-0.48037755 0.01212190
-0.48196964 0.01222940
-0.48356320 0.01233510
-0.48515529 0.01243890
-0.48674738 0.01254080
-0.48833947 0.01264090
-0.48993156 0.01273920
-0.49152364 0.01283580
-0.49311573 0.01293090
-0.49470782 0.01302470
-0.49629843 0.01311710
-0.49789052 0.01320840
-0.49948261 0.01329860
-0.50107322 0.01338800
-0.50266383 0.01347660
-0.50425592 0.01356450
-0.50584653 0.01365200
-0.50743714 0.01373910
-0.50902775 0.01382610
-0.51061836 0.01391290
-0.51220897 0.01399990
-0.51379958 0.01408710
-0.51538871 0.01417480
-0.51697932 0.01426320
-0.51856845 0.01435240
-0.52015758 0.01444270
-0.52174671 0.01453450
-0.52333585 0.01462790
-0.52492498 0.01472330
-0.52651263 0.01482130
-0.52810029 0.01492210
-0.52968942 0.01502630
-0.53127707 0.01513470
-0.53286472 0.01524800
-0.53445090 0.01536700
-0.53603855 0.01549300
-0.53762473 0.01562750
-0.53921090 0.01577240
-0.54079708 0.01593000
-0.54238325 0.01610460
-0.54396943 0.01630100
-0.54555413 0.01651730
-0.54713882 0.01672470
-0.54872352 0.01688710
-0.55030822 0.01700590
-0.55189144 0.01710360
-0.55347466 0.01719220
-0.55505787 0.01727640
-0.55664109 0.01735910
-0.55822283 0.01744210
-0.55980605 0.01752650
-0.56138779 0.01761300
-0.56296805 0.01770200
-0.56454980 0.01779400
-0.56613006 0.01788920
-0.56771032 0.01798770
-0.56929058 0.01808950
-0.57086937 0.01819490
-0.57244815 0.01830390
-0.57402693 0.01841640
-0.57560424 0.01853250
-0.57718302 0.01865230
-0.57875885 0.01877550
-0.58033616 0.01890240
-0.58191198 0.01903280
-0.58348781 0.01916660
-0.58506364 0.01930380
-0.58663799 0.01944440
-0.58821234 0.01958830
-0.58978669 0.01973530
-0.59135956 0.01988540
-0.59293243 0.02003850
-0.59450530 0.02019440
-0.59607669 0.02035310
-0.59764808 0.02051440
-0.59921800 0.02067810
-0.60078939 0.02084410
-0.60235783 0.02101220
-0.60392774 0.02118230
-0.60549618 0.02135410
-0.60706461 0.02152750
-0.60863157 0.02170220
-0.61019853 0.02187810
-0.61176401 0.02205490
-0.61333097 0.02223230
-0.61489497 0.02241010
-0.61646045 0.02258810
-0.61802445 0.02276590
-0.61958697 0.02294330
-0.62114950 0.02311980
-0.62271202 0.02329520
-0.62427306 0.02346900
-0.62583411 0.02364080
-0.62739368 0.02381010
-0.62895324 0.02397630
-0.63051133 0.02413870
-0.63207090 0.02429640
-0.63362751 0.02444860
-0.63518412 0.02459360
-0.63674073 0.02472920
-0.63829586 0.02485150
-0.63985099 0.02495960
-0.64140464 0.02505600
-0.64295830 0.02515810
-0.64451047 0.02529790
-0.64606265 0.02548460
-0.64761335 0.02569820
-0.64916404 0.02592100
-0.65071326 0.02614690
-0.65226248 0.02637280
-0.65381022 0.02659710
-0.65535796 0.02681910
-0.65690570 0.02703840
-0.65845049 0.02725480
-0.65999675 0.02746830
-0.66154005 0.02767910
-0.66308484 0.02788730
-0.66462666 0.02809320
-0.66616849 0.02829680
-0.66771032 0.02849830
-0.66925067 0.02869810
-0.67078954 0.02889620
-0.67232841 0.02909280
-0.67386728 0.02928800
-0.67540467 0.02948220
-0.67694059 0.02967540
-0.67847650 0.02986770
-0.68001094 0.03005940
-0.68154390 0.03025060
-0.68307685 0.03044150
-0.68460833 0.03063220
-0.68613981 0.03082280
-0.68766982 0.03101370
-0.68919982 0.03120490
-0.69072834 0.03139660
-0.69225538 0.03158910
-0.69378243 0.03178270
-0.69530800 0.03197750
-0.69683356 0.03217390
-0.69835765 0.03237220
-0.69988026 0.03257280
-0.70140287 0.03277620
-0.70292400 0.03298280
-0.70444366 0.03319330
-0.70596331 0.03340830
-0.70748148 0.03362890
-0.70899966 0.03385580
-0.71051488 0.03409060
-0.71203158 0.03433470
-0.71354532 0.03459020
-0.71505906 0.03485990
-0.71657132 0.03514700
-0.71808358 0.03545710
-0.71959436 0.03579880
-0.72110367 0.03618030
-0.72261150 0.03657940
-0.72411933 0.03691600
-0.72562567 0.03713550
-0.72713202 0.03727100
-0.72863542 0.03737420
-0.73014029 0.03746800
-0.73164220 0.03756260
-0.73314412 0.03766550
-0.73464307 0.03778180
-0.73614351 0.03791600
-0.73764099 0.03807170
-0.73913847 0.03825200
-0.74063447 0.03845970
-0.74212899 0.03869690
-0.74362352 0.03896520
-0.74511656 0.03926520
-0.74660813 0.03959650
-0.74809822 0.03995790
-0.74958830 0.04034690
-0.75107691 0.04075980
-0.75256405 0.04119230
-0.75405118 0.04163940
-0.75553535 0.04209530
-0.75701953 0.04255450
-0.75850222 0.04301130
-0.75998492 0.04346050
-0.76146466 0.04389770
-0.76294440 0.04431870
-0.76442266 0.04472050
-0.76590093 0.04510070
-0.76737623 0.04545740
-0.76885154 0.04578940
-0.77032537 0.04609580
-0.77179771 0.04637620
-0.77326859 0.04662970
-0.77473946 0.04685540
-0.77620885 0.04705110
-0.77767528 0.04721690
-0.77914320 0.04735910
-0.78060816 0.04748650
-0.78207164 0.04760540
-0.78353512 0.04772060
-0.78499712 0.04783810
-0.78645764 0.04796450
-0.78791669 0.04810310
-0.78937573 0.04825330
-0.79083182 0.04841570
-0.79228791 0.04859330
-0.79374252 0.04878870
-0.79519565 0.04900390
-0.79664730 0.04924130
-0.79809748 0.04950230
-0.79954765 0.04978810
-0.80099487 0.05009920
-0.80244209 0.05043510
-0.80388783 0.05079450
-0.80533209 0.05117490
-0.80677488 0.05157310
-0.80821618 0.05198500
-0.80965749 0.05240610
-0.81109584 0.05283160
-0.81253418 0.05325670
-0.81397106 0.05367700
-0.81540645 0.05408850
-0.81684036 0.05448820
-0.81827280 0.05487350
-0.81970376 0.05524300
-0.82113324 0.05559550
-0.82256272 0.05593080
-0.82398924 0.05624910
-0.82541576 0.05655100
-0.82684081 0.05683730
-0.82826289 0.05710890
-0.82968498 0.05736580
-0.83110559 0.05760710
-0.83252472 0.05783430
-0.83394238 0.05805180
-0.83536003 0.05826360
-0.83677473 0.05847170
-0.83818795 0.05867730
-0.83960116 0.05888090
-0.84101143 0.05908280
-0.84242169 0.05928320
-0.84382899 0.05948300
-0.84523630 0.05968390
-0.84664213 0.05988710
-0.84804648 0.06009240
-0.84944787 0.06029950
-0.85084926 0.06050820
-0.85224918 0.06071860
-0.85364761 0.06093060
-0.85504457 0.06114420
-0.85644005 0.06135950
-0.85783405 0.06157650
-0.85922657 0.06179530
-0.86061762 0.06201590
-0.86200866 0.06223840
-0.86339675 0.06246280
-0.86478336 0.06268930
-0.86616849 0.06291800
-0.86755215 0.06314900
-0.86893580 0.06338230
-0.87031650 0.06361830
-0.87169571 0.06385690
-0.87307345 0.06409840
-0.87445120 0.06434290
-0.87582598 0.06459070
-0.87719928 0.06484200
-0.87857259 0.06509690
-0.87994294 0.06535580
-0.88131181 0.06561880
-0.88267920 0.06588640
-0.88404659 0.06615870
-0.88541103 0.06643620
-0.88677399 0.06671910
-0.88813547 0.06700790
-0.88949695 0.06730300
-0.89085547 0.06760490
-0.89221251 0.06791390
-0.89356808 0.06823070
-0.89492217 0.06855580
-0.89627478 0.06888970
-0.89762591 0.06923320
-0.89897556 0.06958690
-0.90032374 0.06995160
-0.90167044 0.07032800
-0.90301565 0.07071690
-0.90435940 0.07111920
-0.90570166 0.07153580
-0.90704096 0.07196720
-0.90838027 0.07241470
-0.90971810 0.07287830
-0.91105297 0.07335640
-0.91238784 0.07384620
-0.91371975 0.07436610
-0.91505167 0.07498170
-0.91638062 0.07573650
-0.91770810 0.07659020
-0.91903410 0.07748380
-0.92036010 0.07839950
-0.92168315 0.07934440
-0.92300472 0.08032950
-0.92432480 0.08136670
-0.92564341 0.08246860
-0.92695907 0.08364890
-0.92827472 0.08492230
-0.92958890 0.08630560
-0.93090011 0.08781750
-0.93221133 0.08948000
-0.93351959 0.09131700
-0.93482786 0.09336190
-0.93613316 0.09563480
-0.93743699 0.09818910
-0.93873934 0.10101100
-0.94004021 0.10403400
-0.94133960 0.10668800
-0.94263604 0.10889900
-0.94393247 0.11141600
-0.94522743 0.11733900
-0.94651943 0.12783900
-0.94781143 0.15302100
-0.94910048 0.18481100
-0.95038804 0.16792900
-0.95167118 0.06973740
-0.95295431 0.02191720
-0.95423744 0.03322200
-0.95551909 0.02128730
-0.95679779 0.01817400
-0.95807353 0.01784950
-0.95934927 0.02024250
-0.96062353 0.02418750
-0.96189631 0.03087620
-0.96316762 0.03476180
