# s/c    cf
-0.04106524 0.00820827
-0.04241504 0.00840243
-0.04376617 0.00859719
-0.04511893 0.00855031
-0.04647316 0.00820903
-0.04782902 0.00785952
-0.04918636 0.00764464
-0.05054518 0.00751149
-0.05190548 0.00741904
-0.05326740 0.00735233
-0.05463080 0.00730072
-0.05599568 0.00725947
-0.05736204 0.00722444
-0.05872988 0.00719380
-0.06009919 0.00716619
-0.06146998 0.00714272
-0.06284240 0.00712877
-0.06421615 0.00714483
-0.06559138 0.00720489
-0.06696823 0.00728051
-0.06834642 0.00733983
-0.06972608 0.00738489
-0.07110722 0.00742537
-0.07248984 0.00746320
-0.07387393 0.00749891
-0.07525951 0.00753300
-0.07664641 0.00756573
-0.07803480 0.00759733
-0.07942466 0.00762795
-0.08081600 0.00765773
-0.08220867 0.00768677
-0.08360282 0.00771509
-0.08499845 0.00774270
-0.08639541 0.00776963
-0.08779384 0.00779594
-0.08919376 0.00782166
-0.09059500 0.00784685
-0.09199772 0.00787151
-0.09340178 0.00789569
-0.09480731 0.00791942
-0.09621417 0.00794274
-0.09762236 0.00796571
-0.09903203 0.00798843
-0.10044304 0.00801104
-0.10185551 0.00803380
-0.10326932 0.00805706
-0.10468446 0.00808154
-0.10610108 0.00810859
-0.10751888 0.00814163
-0.10893816 0.00818213
-0.11035892 0.00822150
-0.11178086 0.00825111
-0.11320413 0.00827357
-0.11462888 0.00829376
-0.11605496 0.00831294
-0.11748222 0.00833135
-0.11891096 0.00834922
-0.12034104 0.00836666
-0.12177229 0.00838378
-0.12320502 0.00840065
-0.12463893 0.00841734
-0.12607433 0.00843389
-0.12751090 0.00845034
-0.12894881 0.00846674
-0.13038804 0.00848313
-0.13182846 0.00849954
-0.13327021 0.00851601
-0.13471344 0.00853255
-0.13615770 0.00854921
-0.13760344 0.00856600
-0.13905022 0.00858295
-0.14049847 0.00860009
-0.14194791 0.00861744
-0.14339867 0.00863503
-0.14485062 0.00865287
-0.14630375 0.00867099
-0.14775822 0.00868942
-0.14921430 0.00870816
-0.15067039 0.00872725
-0.15212944 0.00874669
-0.15358848 0.00876651
-0.15504900 0.00878672
-0.15651101 0.00880733
-0.15797449 0.00882835
-0.15943796 0.00884979
-0.16090440 0.00887168
-0.16237084 0.00889400
-0.16383875 0.00891679
-0.16530667 0.00894003
-0.16677754 0.00896374
-0.16824841 0.00898793
-0.16972223 0.00901260
-0.17119606 0.00903775
-0.17266989 0.00906341
-0.17414667 0.00908957
-0.17562346 0.00911626
-0.17710172 0.00914348
-0.17858146 0.00917127
-0.18006268 0.00919965
-0.18154390 0.00922866
-0.18302659 0.00925838
-0.18451077 0.00928889
-0.18599642 0.00932084
-0.18748355 0.00935459
-0.18897069 0.00938851
-0.19045930 0.00941947
-0.19194791 0.00944550
-0.19343947 0.00946747
-0.19493104 0.00948725
-0.19642408 0.00950578
-0.19791861 0.00952329
-0.19941313 0.00953995
-0.20090913 0.00955587
-0.20240661 0.00957114
-0.20390557 0.00958585
-0.20540453 0.00960008
-0.20690496 0.00961391
-0.20840540 0.00962743
-0.20990879 0.00964073
