# s/c    cf
-0.21291705 0.00578274
-0.21442193 0.00578077
-0.21592827 0.00577947
-0.21743610 0.00577911
-0.21894541 0.00578003
-0.22045471 0.00578269
-0.22196550 0.00578764
-0.22347628 0.00579564
-0.22499002 0.00580767
-0.22650376 0.00582502
-0.22801750 0.00584949
-0.22953272 0.00588356
-0.23104942 0.00593064
-0.23256759 0.00599643
-0.23408577 0.00608853
-0.23560542 0.00620642
-0.23712508 0.00632329
-0.23864621 0.00640862
-0.24016882 0.00646382
-0.24169143 0.00650399
-0.24321552 0.00653576
-0.24474108 0.00656196
-0.24626665 0.00658467
-0.24779369 0.00660501
-0.24932074 0.00662387
-0.25084926 0.00664179
-0.25237926 0.00665915
-0.25390926 0.00667621
-0.25544074 0.00669316
-0.25697222 0.00671013
-0.25850518 0.00672721
-0.26003962 0.00674445
-0.26157405 0.00676187
-0.26310997 0.00677949
-0.26464588 0.00679729
-0.26618327 0.00681524
-0.26772067 0.00683332
-0.26925954 0.00685148
-0.27079989 0.00686966
-0.27234024 0.00688781
-0.27388059 0.00690586
-0.27542241 0.00692372
-0.27696572 0.00694132
-0.27850902 0.00695857
-0.28005381 0.00697536
-0.28159859 0.00699156
-0.28314485 0.00700707
-0.28469112 0.00702173
-0.28623886 0.00703538
-0.28778808 0.00704785
-0.28933730 0.00705893
-0.29088651 0.00706838
-0.29243721 0.00707592
-0.29398791 0.00708122
-0.29554008 0.00708370
-0.29709226 0.00708280
-0.29864591 0.00707791
-0.30019957 0.00706851
-0.30175470 0.00705437
-0.30330983 0.00704081
-0.30486644 0.00703819
-0.30642305 0.00704932
-0.30798114 0.00706917
-0.30953923 0.00709383
-0.31109731 0.00712178
-0.31265688 0.00715209
-0.31421793 0.00718420
-0.31577749 0.00721771
-0.31734002 0.00725238
-0.31890106 0.00728801
-0.32046358 0.00732447
-0.32202758 0.00736166
-0.32359159 0.00739952
-0.32515559 0.00743797
-0.32672107 0.00747698
-0.32828655 0.00751652
-0.32985350 0.00755654
-0.33142046 0.00759703
-0.33298742 0.00763796
-0.33455586 0.00767933
-0.33612429 0.00772110
-0.33769273 0.00776327
-0.33926264 0.00780580
-0.34083256 0.00784867
-0.34240395 0.00789188
-0.34397534 0.00793539
-0.34554674 0.00797918
-0.34711961 0.00802322
-0.34869248 0.00806749
-0.35026535 0.00811194
-0.35183970 0.00815653
-0.35341405 0.00820123
-0.35498840 0.00824598
-0.35656422 0.00829072
-0.35814005 0.00833538
-0.35971588 0.00837986
-0.36129171 0.00842407
-0.36286901 0.00846786
-0.36444780 0.00851107
-0.36602510 0.00855343
-0.36760388 0.00859465
-0.36918267 0.00863475
-0.37076145 0.00867566
-0.37234172 0.00872004
-0.37392198 0.00876796
-0.37550224 0.00881799
-0.37708398 0.00886941
-0.37866424 0.00892198
-0.38024598 0.00897552
-0.38182920 0.00902992
-0.38341094 0.00908513
-0.38499416 0.00914109
-0.38657738 0.00919778
-0.38816060 0.00925517
-0.38974382 0.00931324
-0.39132851 0.00937198
-0.39291321 0.00943138
-0.39449791 0.00949143
-0.39608261 0.00955213
-0.39766878 0.00961346
-0.39925496 0.00967542
-0.40084113 0.00973800
-0.40242731 0.00980121
-0.40401348 0.00986502
-0.40560114 0.00992945
-0.40718731 0.00999447
-0.40877496 0.01006010
-0.41036262 0.01012630
-0.41195175 0.01019300
-0.41353940 0.01026030
-0.41512853 0.01032820
-0.41671619 0.01039650
-0.41830532 0.01046530
-0.41989445 0.01053470
-0.42148358 0.01060440
-0.42307419 0.01067460
-0.42466333 0.01074520
-0.42625394 0.01081620
-0.42784307 0.01088740
-0.42943368 0.01095900
-0.43102429 0.01103090
-0.43261490 0.01110290
-0.43420551 0.01117510
-0.43579612 0.01124740
-0.43738821 0.01131960
-0.43897882 0.01139180
-0.44057090 0.01146370
-0.44216151 0.01153550
-0.44375360 0.01160700
-0.44534569 0.01167800
-0.44693778 0.01174860
-0.44852839 0.01181840
-0.45012048 0.01188730
-0.45171257 0.01195520
-0.45330613 0.01202170
-0.45489822 0.01208650
-0.45649031 0.01214920
-0.45808240 0.01220930
-0.45967449 0.01226610
-0.46126658 0.01231830
-0.46286014 0.01236350
-0.46445223 0.01240080
-0.46604432 0.01244010
-0.46763788 0.01250110
-0.46922997 0.01259160
-0.47082206 0.01270060
-0.47241563 0.01281600
-0.47400772 0.01293340
-0.47559980 0.01305110
-0.47719337 0.01316800
-0.47878546 0.01328350
-0.48037755 0.01339750
-0.48196964 0.01350980
-0.48356320 0.01362050
-0.48515529 0.01372950
-0.48674738 0.01383700
-0.48833947 0.01394310
-0.48993156 0.01404790
-0.49152364 0.01415150
-0.49311573 0.01425390
-0.49470782 0.01435530
-0.49629843 0.01445580
-0.49789052 0.01455540
-0.49948261 0.01465450
-0.50107322 0.01475310
-0.50266383 0.01485130
-0.50425592 0.01494930
-0.50584653 0.01504710
-0.50743714 0.01514500
-0.50902775 0.01524300
-0.51061836 0.01534120
-0.51220897 0.01543990
-0.51379958 0.01553900
-0.51538871 0.01563890
-0.51697932 0.01573970
-0.51856845 0.01584150
-0.52015758 0.01594450
-0.52174671 0.01604910
-0.52333585 0.01615550
-0.52492498 0.01626390
-0.52651263 0.01637470
-0.52810029 0.01648830
-0.52968942 0.01660520
-0.53127707 0.01672590
-0.53286472 0.01685110
-0.53445090 0.01698170
-0.53603855 0.01711860
-0.53762473 0.01726320
-0.53921090 0.01741720
-0.54079708 0.01758280
-0.54238325 0.01776420
-0.54396943 0.01796630
-0.54555413 0.01818860
-0.54713882 0.01840130
-0.54872352 0.01856730
-0.55030822 0.01869150
-0.55189144 0.01879880
-0.55347466 0.01890090
-0.55505787 0.01900140
-0.55664109 0.01910250
-0.55822283 0.01920520
-0.55980605 0.01931030
-0.56138779 0.01941820
-0.56296805 0.01952900
-0.56454980 0.01964310
-0.56613006 0.01976040
-0.56771032 0.01988110
-0.56929058 0.02000530
-0.57086937 0.02013280
-0.57244815 0.02026390
-0.57402693 0.02039840
-0.57560424 0.02053630
-0.57718302 0.02067770
-0.57875885 0.02082250
-0.58033616 0.02097070
-0.58191198 0.02112230
-0.58348781 0.02127710
-0.58506364 0.02143520
-0.58663799 0.02159660
-0.58821234 0.02176100
-0.58978669 0.02192850
-0.59135956 0.02209900
-0.59293243 0.02227240
-0.59450530 0.02244840
-0.59607669 0.02262690
-0.59764808 0.02280780
-0.59921800 0.02299100
-0.60078939 0.02317630
-0.60235783 0.02336390
-0.60392774 0.02355350
-0.60549618 0.02374490
-0.60706461 0.02393810
-0.60863157 0.02413290
-0.61019853 0.02432900
-0.61176401 0.02452640
-0.61333097 0.02472490
-0.61489497 0.02492420
-0.61646045 0.02512410
-0.61802445 0.02532450
-0.61958697 0.02552490
-0.62114950 0.02572530
-0.62271202 0.02592530
-0.62427306 0.02612450
-0.62583411 0.02632260
-0.62739368 0.02651910
-0.62895324 0.02671370
-0.63051133 0.02690560
-0.63207090 0.02709430
-0.63362751 0.02727880
-0.63518412 0.02745800
-0.63674073 0.02762940
-0.63829586 0.02778930
-0.63985099 0.02793690
-0.64140464 0.02807340
-0.64295830 0.02821560
-0.64451047 0.02839690
-0.64606265 0.02862410
-0.64761335 0.02887420
-0.64916404 0.02912960
-0.65071326 0.02938560
-0.65226248 0.02964050
-0.65381022 0.02989350
-0.65535796 0.03014440
-0.65690570 0.03039310
-0.65845049 0.03063980
-0.65999675 0.03088460
-0.66154005 0.03112760
-0.66308484 0.03136920
-0.66462666 0.03160940
-0.66616849 0.03184850
-0.66771032 0.03208670
-0.66925067 0.03232420
-0.67078954 0.03256110
-0.67232841 0.03279760
-0.67386728 0.03303390
-0.67540467 0.03327000
-0.67694059 0.03350610
-0.67847650 0.03374240
-0.68001094 0.03397900
-0.68154390 0.03421600
-0.68307685 0.03445360
-0.68460833 0.03469180
-0.68613981 0.03493090
-0.68766982 0.03517090
-0.68919982 0.03541210
-0.69072834 0.03565450
-0.69225538 0.03589840
-0.69378243 0.03614390
-0.69530800 0.03639120
-0.69683356 0.03664060
-0.69835765 0.03689200
-0.69988026 0.03714570
-0.70140287 0.03740200
-0.70292400 0.03766160
-0.70444366 0.03792500
-0.70596331 0.03819290
-0.70748148 0.03846610
-0.70899966 0.03874530
-0.71051488 0.03903160
-0.71203158 0.03932640
-0.71354532 0.03963140
-0.71505906 0.03994920
-0.71657132 0.04028230
-0.71808358 0.04063630
-0.71959436 0.04101880
-0.72110367 0.04144050
-0.72261150 0.04188290
-0.72411933 0.04226110
-0.72562567 0.04252270
-0.72713202 0.04271160
-0.72863542 0.04288220
-0.73014029 0.04305280
-0.73164220 0.04322990
-0.73314412 0.04341820
-0.73464307 0.04362080
-0.73614351 0.04384070
-0.73764099 0.04408030
-0.73913847 0.04434180
-0.74063447 0.04462720
-0.74212899 0.04493800
-0.74362352 0.04527510
-0.74511656 0.04563890
-0.74660813 0.04602860
-0.74809822 0.04644310
-0.74958830 0.04688000
-0.75107691 0.04733610
-0.75256405 0.04780770
-0.75405118 0.04829040
-0.75553535 0.04877960
-0.75701953 0.04926990
-0.75850222 0.04975690
-0.75998492 0.05023670
-0.76146466 0.05070610
-0.76294440 0.05116250
-0.76442266 0.05160340
-0.76590093 0.05202740
-0.76737623 0.05243330
-0.76885154 0.05282030
-0.77032537 0.05318790
-0.77179771 0.05353600
-0.77326859 0.05386400
-0.77473946 0.05417120
-0.77620885 0.05445520
-0.77767528 0.05471560
-0.77914320 0.05495890
-0.78060816 0.05519350
-0.78207164 0.05542410
-0.78353512 0.05565440
-0.78499712 0.05588890
-0.78645764 0.05613360
-0.78791669 0.05639080
-0.78937573 0.05665830
-0.79083182 0.05693650
-0.79228791 0.05722770
-0.79374252 0.05753420
-0.79519565 0.05785740
-0.79664730 0.05819910
-0.79809748 0.05856030
-0.79954765 0.05894180
-0.80099487 0.05934380
-0.80244209 0.05976580
-0.80388783 0.06020630
-0.80533209 0.06066310
-0.80677488 0.06113350
-0.80821618 0.06161390
-0.80965749 0.06210050
-0.81109584 0.06258950
-0.81253418 0.06307710
-0.81397106 0.06355990
-0.81540645 0.06403500
-0.81684036 0.06450010
-0.81827280 0.06495360
-0.81970376 0.06539400
-0.82113324 0.06582060
-0.82256272 0.06623340
-0.82398924 0.06663340
-0.82541576 0.06702130
-0.82684081 0.06739800
-0.82826289 0.06776440
-0.82968498 0.06812040
-0.83110559 0.06846480
-0.83252472 0.06879870
-0.83394238 0.06912660
-0.83536003 0.06945200
-0.83677473 0.06977610
-0.83818795 0.07009950
-0.83960116 0.07042230
-0.84101143 0.07074460
-0.84242169 0.07106600
-0.84382899 0.07138720
-0.84523630 0.07171010
-0.84664213 0.07203540
-0.84804648 0.07236260
-0.84944787 0.07269110
-0.85084926 0.07302080
-0.85224918 0.07335150
-0.85364761 0.07368330
-0.85504457 0.07401600
-0.85644005 0.07434970
-0.85783405 0.07468440
-0.85922657 0.07502010
-0.86061762 0.07535680
-0.86200866 0.07569460
-0.86339675 0.07603340
-0.86478336 0.07637330
-0.86616849 0.07671440
-0.86755215 0.07705680
-0.86893580 0.07740040
-0.87031650 0.07774540
-0.87169571 0.07809190
-0.87307345 0.07844000
-0.87445120 0.07878970
-0.87582598 0.07914130
-0.87719928 0.07949480
-0.87857259 0.07985040
-0.87994294 0.08020830
-0.88131181 0.08056850
-0.88267920 0.08093140
-0.88404659 0.08129710
-0.88541103 0.08166580
-0.88677399 0.08203790
-0.88813547 0.08241340
-0.88949695 0.08279280
-0.89085547 0.08317630
-0.89221251 0.08356430
-0.89356808 0.08395710
-0.89492217 0.08435510
-0.89627478 0.08475870
-0.89762591 0.08516840
-0.89897556 0.08558470
-0.90032374 0.08600800
-0.90167044 0.08643880
-0.90301565 0.08687780
-0.90435940 0.08732540
-0.90570166 0.08778220
-0.90704096 0.08824860
-0.90838027 0.08872540
-0.90971810 0.08921170
-0.91105297 0.08970680
-0.91238784 0.09020380
-0.91371975 0.09071540
-0.91505167 0.09131370
-0.91638062 0.09204050
-0.91770810 0.09283940
-0.91903410 0.09364700
-0.92036010 0.09445340
-0.92168315 0.09527130
-0.92300472 0.09611270
-0.92432480 0.09698880
-0.92564341 0.09791000
-0.92695907 0.09888690
-0.92827472 0.09993010
-0.92958890 0.10105200
-0.93090011 0.10226500
-0.93221133 0.10358700
-0.93351959 0.10503300
-0.93482786 0.10662800
-0.93613316 0.10838400
-0.93743699 0.11035300
-0.93873934 0.11249900
-0.94004021 0.11483100
-0.94133960 0.11676400
-0.94263604 0.11806500
-0.94393247 0.11964100
-0.94522743 0.12402800
-0.94651943 0.13174100
-0.94781143 0.15239400
-0.94910048 0.18022800
-0.95038804 0.16721600
-0.95167118 0.07279120
-0.95295431 0.02402160
-0.95423744 0.03662770
-0.95551909 0.02572160
-0.95679779 0.02178420
-0.95807353 0.01905700
-0.95934927 0.01853480
-0.96062353 0.02124350
-0.96189631 0.02829260
-0.96316762 0.03158000
