# s/c    M_is
-0.21442193 0.13193852
-0.21592827 0.13228298
-0.21743610 0.13258843
-0.21894541 0.13289321
-0.22045471 0.13323527
-0.22196550 0.13353862
-0.22347628 0.13384130
-0.22499002 0.13418103
-0.22650376 0.13448231
-0.22801750 0.13482047
-0.22953272 0.13512037
-0.23104942 0.13549435
-0.23256759 0.13583007
-0.23408577 0.13623932
-0.23560542 0.13664738
-0.23712508 0.13709119
-0.23864621 0.13753363
-0.24016882 0.13801138
-0.24169143 0.13845097
-0.24321552 0.13888922
-0.24474108 0.13936249
-0.24626665 0.13979798
-0.24779369 0.14023216
-0.24932074 0.14066505
-0.25084926 0.14109666
-0.25237926 0.14149119
-0.25390926 0.14192038
-0.25544074 0.14234832
-0.25697222 0.14273951
-0.25850518 0.14316509
-0.26003962 0.14358946
-0.26157405 0.14397740
-0.26310997 0.14439946
-0.26464588 0.14478532
-0.26618327 0.14520512
-0.26772067 0.14558892
-0.26925954 0.14600650
-0.27079989 0.14638828
-0.27234024 0.14680367
-0.27388059 0.14718346
-0.27542241 0.14759671
-0.27696572 0.14797454
-0.27850902 0.14838566
-0.28005381 0.14876157
-0.28159859 0.14913657
-0.28314485 0.14954462
-0.28469112 0.14991774
-0.28623886 0.15028997
-0.28778808 0.15069503
-0.28933730 0.15106542
-0.29088651 0.15143494
-0.29243721 0.15180359
-0.29398791 0.15217140
-0.29554008 0.15253835
-0.29709226 0.15287121
-0.29864591 0.15323655
-0.30019957 0.15356796
-0.30175470 0.15389869
-0.30330983 0.15422873
-0.30486644 0.15452520
-0.30642305 0.15485397
-0.30798114 0.15518207
-0.30953923 0.15550951
-0.31109731 0.15583629
-0.31265688 0.15616241
-0.31421793 0.15648789
-0.31577749 0.15684517
-0.31734002 0.15720167
-0.31890106 0.15752509
-0.32046358 0.15788013
-0.32202758 0.15823440
-0.32359159 0.15862002
-0.32515559 0.15897272
-0.32672107 0.15932467
-0.32828655 0.15970778
-0.32985350 0.16005819
-0.33142046 0.16043962
-0.33298742 0.16082019
-0.33455586 0.16119990
-0.33612429 0.16157876
-0.33769273 0.16198824
-0.33926264 0.16236535
-0.34083256 0.16274163
-0.34240395 0.16314832
-0.34397534 0.16355406
-0.34554674 0.16395884
-0.34711961 0.16436267
-0.34869248 0.16476556
-0.35026535 0.16516751
-0.35183970 0.16556854
-0.35341405 0.16596864
-0.35498840 0.16639850
-0.35656422 0.16679671
-0.35814005 0.16722454
-0.35971588 0.16765134
-0.36129171 0.16807711
-0.36286901 0.16850186
-0.36444780 0.16892559
-0.36602510 0.16934831
-0.36760388 0.16977004
-0.36918267 0.17019078
-0.37076145 0.17064048
-0.37234172 0.17105918
-0.37392198 0.17150672
-0.37550224 0.17192343
-0.37708398 0.17236884
-0.37866424 0.17281317
-0.38024598 0.17325641
-0.38182920 0.17372803
-0.38341094 0.17416908
-0.38499416 0.17463836
-0.38657738 0.17510646
-0.38816060 0.17557337
-0.38974382 0.17606819
-0.39132851 0.17653270
-0.39291321 0.17702499
-0.39449791 0.17751598
-0.39608261 0.17800570
-0.39766878 0.17849415
-0.39925496 0.17900996
-0.40084113 0.17949583
-0.40242731 0.18000894
-0.40401348 0.18052067
-0.40560114 0.18105935
-0.40718731 0.18156829
-0.40877496 0.18210406
-0.41036262 0.18263835
-0.41195175 0.18317117
-0.41353940 0.18373046
-0.41512853 0.18426031
-0.41671619 0.18481651
-0.41830532 0.18537114
-0.41989445 0.18592422
-0.42148358 0.18650329
-0.42307419 0.18708069
-0.42466333 0.18765641
-0.42625394 0.18823049
-0.42784307 0.18880293
-0.42943368 0.18940089
-0.43102429 0.18999710
-0.43261490 0.19059155
-0.43420551 0.19118428
-0.43579612 0.19180212
-0.43738821 0.19241810
-0.43897882 0.19303225
-0.44057090 0.19364458
-0.44216151 0.19425511
-0.44375360 0.19489028
-0.44534569 0.19552353
-0.44693778 0.19615487
-0.44852839 0.19678433
-0.45012048 0.19741192
-0.45171257 0.19803765
-0.45330613 0.19868751
-0.45489822 0.19933541
-0.45649031 0.19998135
-0.45808240 0.20059963
-0.45967449 0.20124180
-0.46126658 0.20188208
-0.46286014 0.20252048
-0.46445223 0.20315701
-0.46604432 0.20376636
-0.46763788 0.20439930
-0.46922997 0.20503044
-0.47082206 0.20568492
-0.47241563 0.20636254
-0.47400772 0.20703811
-0.47559980 0.20773656
-0.47719337 0.20845768
-0.47878546 0.20917650
-0.48037755 0.20991772
-0.48196964 0.21065654
-0.48356320 0.21141749
-0.48515529 0.21217592
-0.48674738 0.21293187
-0.48833947 0.21370962
-0.48993156 0.21448479
-0.49152364 0.21528149
-0.49311573 0.21605148
-0.49470782 0.21684290
-0.49629843 0.21765555
-0.49789052 0.21844165
-0.49948261 0.21924887
-0.50107322 0.22005338
-0.50266383 0.22087876
-0.50425592 0.22170133
-0.50584653 0.22252113
-0.50743714 0.22333818
-0.50902775 0.22415252
-0.51061836 0.22498732
-0.51220897 0.22581931
-0.51379958 0.22664853
-0.51538871 0.22749792
-0.51697932 0.22834444
-0.51856845 0.22918812
-0.52015758 0.23002900
-0.52174671 0.23088971
-0.52333585 0.23174754
-0.52492498 0.23262495
-0.52651263 0.23349939
-0.52810029 0.23437089
-0.52968942 0.23526170
-0.53127707 0.23614948
-0.53286472 0.23705634
-0.53445090 0.23796010
-0.53603855 0.23888271
-0.53762473 0.23980213
-0.53921090 0.24076194
-0.54079708 0.24171834
-0.54238325 0.24269298
-0.54396943 0.24370721
-0.54555413 0.24473914
-0.54713882 0.24580995
-0.54872352 0.24687661
-0.55030822 0.24793918
-0.55189144 0.24899771
-0.55347466 0.25003119
-0.55505787 0.25108187
-0.55664109 0.25210776
-0.55822283 0.25312996
-0.55980605 0.25416927
-0.56138779 0.25518415
-0.56296805 0.25621608
-0.56454980 0.25724435
-0.56613006 0.25826900
-0.56771032 0.25931047
-0.56929058 0.26034827
-0.57086937 0.26138244
-0.57244815 0.26243320
-0.57402693 0.26348029
-0.57560424 0.26454376
-0.57718302 0.26560351
-0.57875885 0.26665957
-0.58033616 0.26773181
-0.58191198 0.26882007
-0.58348781 0.26992418
-0.58506364 0.27102438
-0.58663799 0.27212070
-0.58821234 0.27325215
-0.58978669 0.27437955
-0.59135956 0.27550294
-0.59293243 0.27666092
-0.59450530 0.27781473
-0.59607669 0.27898354
-0.59764808 0.28014815
-0.59921800 0.28134657
-0.60078939 0.28254063
-0.60235783 0.28374922
-0.60392774 0.28497219
-0.60549618 0.28619069
-0.60706461 0.28742341
-0.60863157 0.28867021
-0.61019853 0.28993094
-0.61176401 0.29120546
-0.61333097 0.29247525
-0.61489497 0.29377699
-0.61646045 0.29507386
-0.61802445 0.29636592
-0.61958697 0.29768944
-0.62114950 0.29900801
-0.62271202 0.30033967
-0.62427306 0.30168428
-0.62583411 0.30302388
-0.62739368 0.30437630
-0.62895324 0.30572371
-0.63051133 0.30708382
-0.63207090 0.30843892
-0.63362751 0.30980659
-0.63518412 0.31116926
-0.63674073 0.31252701
-0.63829586 0.31389720
-0.63985099 0.31524522
-0.64140464 0.31658850
-0.64295830 0.31792711
-0.64451047 0.31927818
-0.64606265 0.32064158
-0.64761335 0.32201721
-0.64916404 0.32342184
-0.65071326 0.32485519
-0.65226248 0.32630017
-0.65381022 0.32775669
-0.65535796 0.32922462
-0.65690570 0.33070388
-0.65845049 0.33219434
-0.65999675 0.33369590
-0.66154005 0.33520847
-0.66308484 0.33673193
-0.66462666 0.33826618
-0.66616849 0.33979490
-0.66771032 0.34133434
-0.66925067 0.34288439
-0.67078954 0.34444496
-0.67232841 0.34599995
-0.67386728 0.34756540
-0.67540467 0.34914119
-0.67694059 0.35071142
-0.67847650 0.35229194
-0.68001094 0.35388265
-0.68154390 0.35548347
-0.68307685 0.35707870
-0.68460833 0.35868397
-0.68613981 0.36028371
-0.68766982 0.36189342
-0.68919982 0.36351304
-0.69072834 0.36514248
-0.69225538 0.36676637
-0.69378243 0.36840003
-0.69530800 0.37002818
-0.69683356 0.37168118
-0.69835765 0.37332863
-0.69988026 0.37498564
-0.70140287 0.37665214
-0.70292400 0.37831312
-0.70444366 0.37999842
-0.70596331 0.38167816
-0.70748148 0.38338199
-0.70899966 0.38508022
-0.71051488 0.38680230
-0.71203158 0.38853339
-0.71354532 0.39027341
-0.71505906 0.39203686
-0.71657132 0.39382353
-0.71808358 0.39563322
-0.71959436 0.39746572
-0.72110367 0.39933519
-0.72261150 0.40124129
-0.72411933 0.40316941
-0.72562567 0.40509095
-0.72713202 0.40697768
-0.72863542 0.40884409
-0.73014029 0.41066226
-0.73164220 0.41247476
-0.73314412 0.41428168
-0.73464307 0.41606914
-0.73614351 0.41785126
-0.73764099 0.41964195
-0.73913847 0.42142736
-0.74063447 0.42323512
-0.74212899 0.42505131
-0.74362352 0.42690329
-0.74511656 0.42876345
-0.74660813 0.43065899
-0.74809822 0.43258961
-0.74958830 0.43454150
-0.75107691 0.43654148
-0.75256405 0.43858915
-0.75405118 0.44065729
-0.75553535 0.44277247
-0.75701953 0.44492097
-0.75850222 0.44710251
-0.75998492 0.44931684
-0.76146466 0.45155047
-0.76294440 0.45380329
-0.76442266 0.45607514
-0.76590093 0.45835284
-0.76737623 0.46064941
-0.76885154 0.46293875
-0.77032537 0.46523392
-0.77179771 0.46752202
-0.77326859 0.46980316
-0.77473946 0.47207747
-0.77620885 0.47433225
-0.77767528 0.47658048
-0.77914320 0.47879684
-0.78060816 0.48099431
-0.78207164 0.48317311
-0.78353512 0.48533343
-0.78499712 0.48747546
-0.78645764 0.48961193
-0.78791669 0.49174294
-0.78937573 0.49386855
-0.79083182 0.49597641
-0.79228791 0.49810395
-0.79374252 0.50022628
-0.79519565 0.50235585
-0.79664730 0.50449265
-0.79809748 0.50664896
-0.79954765 0.50882470
-0.80099487 0.51100752
-0.80244209 0.51322185
-0.80388783 0.51546752
-0.80533209 0.51773218
-0.80677488 0.52002788
-0.80821618 0.52235444
-0.80965749 0.52469964
-0.81109584 0.52708746
-0.81253418 0.52948163
-0.81397106 0.53190612
-0.81540645 0.53436079
-0.81684036 0.53682160
-0.81827280 0.53928858
-0.81970376 0.54177363
-0.82113324 0.54426483
-0.82256272 0.54676220
-0.82398924 0.54926576
-0.82541576 0.55176377
-0.82684081 0.55426807
-0.82826289 0.55675524
-0.82968498 0.55924885
-0.83110559 0.56173724
-0.83252472 0.56420885
-0.83394238 0.56667548
-0.83536003 0.56913722
-0.83677473 0.57159415
-0.83818795 0.57404636
-0.83960116 0.57648239
-0.84101143 0.57892543
-0.84242169 0.58135250
-0.84382899 0.58378669
-0.84523630 0.58620512
-0.84664213 0.58863078
-0.84804648 0.59105229
-0.84944787 0.59346971
-0.85084926 0.59588313
-0.85224918 0.59829261
-0.85364761 0.60070956
-0.85504457 0.60312269
-0.85644005 0.60554336
-0.85783405 0.60794903
-0.85922657 0.61036235
-0.86061762 0.61278334
-0.86200866 0.61518954
-0.86339675 0.61761474
-0.86478336 0.62002530
-0.86616849 0.62244370
-0.86755215 0.62486996
-0.86893580 0.62729294
-0.87031650 0.62971272
-0.87169571 0.63214048
-0.87307345 0.63457624
-0.87445120 0.63700894
-0.87582598 0.63944970
-0.87719928 0.64188750
-0.87857259 0.64434451
-0.87994294 0.64678756
-0.88131181 0.64924988
-0.88267920 0.65170939
-0.88404659 0.65417718
-0.88541103 0.65665326
-0.88677399 0.65913767
-0.88813547 0.66163044
-0.88949695 0.66413158
-0.89085547 0.66663017
-0.89221251 0.66914817
-0.89356808 0.67167464
-0.89492217 0.67422053
-0.89627478 0.67676401
-0.89762591 0.67932696
-0.89897556 0.68190938
-0.90032374 0.68450040
-0.90167044 0.68711091
-0.90301565 0.68973008
-0.90435940 0.69236878
-0.90570166 0.69503789
-0.90704096 0.69771571
-0.90838027 0.70042395
-0.90971810 0.70315178
-0.91105297 0.70591004
-0.91238784 0.70868793
-0.91371975 0.71149627
-0.91505167 0.71433506
-0.91638062 0.71725824
-0.91770810 0.72026573
-0.91903410 0.72334666
-0.92036010 0.72651176
-0.92168315 0.72973946
-0.92300472 0.73304049
-0.92432480 0.73642559
-0.92564341 0.73990118
-0.92695907 0.74346831
-0.92827472 0.74714200
-0.92958890 0.75093511
-0.93090011 0.75486371
-0.93221133 0.75894711
-0.93351959 0.76320565
-0.93482786 0.76766400
-0.93613316 0.77235648
-0.93743699 0.77730888
-0.93873934 0.78257379
-0.94004021 0.78814936
-0.94133960 0.79394936
-0.94263604 0.79980745
-0.94393247 0.80585798
-0.94522743 0.81243136
-0.94651943 0.82118476
-0.94781143 0.83400851
-0.94910048 0.85478900
-0.95038804 0.87545519
-0.95167118 0.87212295
-0.95295431 0.85168515
-0.95423744 0.83920542
-0.95551909 0.83490733
-0.95679779 0.83245137
-0.95807353 0.83084626
-0.95934927 0.82974954
-0.96062353 0.82879873
-0.96189631 0.82736465
-0.96316762 0.82372036
