# s/c    M_iso
-0.21592827 0.13344525
-0.21743610 0.13377672
-0.21894541 0.13410739
-0.22045471 0.13443729
-0.22196550 0.13472987
-0.22347628 0.13505828
-0.22499002 0.13538593
-0.22650376 0.13571282
-0.22801750 0.13603894
-0.22953272 0.13640042
-0.23104942 0.13672496
-0.23256759 0.13712061
-0.23408577 0.13751516
-0.23560542 0.13794433
-0.23712508 0.13840782
-0.23864621 0.13886981
-0.24016882 0.13933033
-0.24169143 0.13978938
-0.24321552 0.14024698
-0.24474108 0.14070315
-0.24626665 0.14112296
-0.24779369 0.14157640
-0.24932074 0.14199372
-0.25084926 0.14240987
-0.25237926 0.14282484
-0.25390926 0.14327309
-0.25544074 0.14368567
-0.25697222 0.14409710
-0.25850518 0.14450741
-0.26003962 0.14491660
-0.26157405 0.14532468
-0.26310997 0.14573167
-0.26464588 0.14617133
-0.26618327 0.14657605
-0.26772067 0.14697970
-0.26925954 0.14738229
-0.27079989 0.14778382
-0.27234024 0.14818430
-0.27388059 0.14858375
-0.27542241 0.14898217
-0.27696572 0.14937957
-0.27850902 0.14977596
-0.28005381 0.15017134
-0.28159859 0.15056573
-0.28314485 0.15095913
-0.28469112 0.15135154
-0.28623886 0.15174299
-0.28778808 0.15213346
-0.28933730 0.15252298
-0.29088651 0.15287921
-0.29243721 0.15326691
-0.29398791 0.15362148
-0.29554008 0.15400740
-0.29709226 0.15436034
-0.29864591 0.15471251
-0.30019957 0.15506392
-0.30175470 0.15541456
-0.30330983 0.15573267
-0.30486644 0.15605017
-0.30642305 0.15636704
-0.30798114 0.15671490
-0.30953923 0.15706202
-0.31109731 0.15737695
-0.31265688 0.15772267
-0.31421793 0.15809900
-0.31577749 0.15844323
-0.31734002 0.15878673
-0.31890106 0.15916066
-0.32046358 0.15953376
-0.32202758 0.15987503
-0.32359159 0.16024653
-0.32515559 0.16061722
-0.32672107 0.16101787
-0.32828655 0.16138687
-0.32985350 0.16175506
-0.33142046 0.16215304
-0.33298742 0.16251957
-0.33455586 0.16291577
-0.33612429 0.16331105
-0.33769273 0.16370542
-0.33926264 0.16409889
-0.34083256 0.16449147
-0.34240395 0.16491324
-0.34397534 0.16530398
-0.34554674 0.16572378
-0.34711961 0.16614258
-0.34869248 0.16653057
-0.35026535 0.16694745
-0.35183970 0.16736334
-0.35341405 0.16777825
-0.35498840 0.16822172
-0.35656422 0.16863462
-0.35814005 0.16907596
-0.35971588 0.16948689
-0.36129171 0.16992613
-0.36286901 0.17036429
-0.36444780 0.17077228
-0.36602510 0.17120838
-0.36760388 0.17164344
-0.36918267 0.17207746
-0.37076145 0.17251044
-0.37234172 0.17297116
-0.37392198 0.17340203
-0.37550224 0.17386051
-0.37708398 0.17428929
-0.37866424 0.17474557
-0.38024598 0.17520073
-0.38182920 0.17568311
-0.38341094 0.17613597
-0.38499416 0.17661594
-0.38657738 0.17709468
-0.38816060 0.17757220
-0.38974382 0.17804851
-0.39132851 0.17852362
-0.39291321 0.17902538
-0.39449791 0.17952582
-0.39608261 0.18002496
-0.39766878 0.18052279
-0.39925496 0.18101933
-0.40084113 0.18154207
-0.40242731 0.18206339
-0.40401348 0.18258332
-0.40560114 0.18310185
-0.40718731 0.18361901
-0.40877496 0.18416192
-0.41036262 0.18470332
-0.41195175 0.18524324
-0.41353940 0.18580857
-0.41512853 0.18634549
-0.41671619 0.18690769
-0.41830532 0.18746831
-0.41989445 0.18802736
-0.42148358 0.18861137
-0.42307419 0.18919370
-0.42466333 0.18977434
-0.42625394 0.19035334
-0.42784307 0.19095689
-0.42943368 0.19153254
-0.43102429 0.19213263
-0.43261490 0.19273097
-0.43420551 0.19335349
-0.43579612 0.19394832
-0.43738821 0.19456720
-0.43897882 0.19518425
-0.44057090 0.19582508
-0.44216151 0.19643845
-0.44375360 0.19707549
-0.44534569 0.19771061
-0.44693778 0.19834384
-0.44852839 0.19897520
-0.45012048 0.19962984
-0.45171257 0.20028250
-0.45330613 0.20090820
-0.45489822 0.20155701
-0.45649031 0.20220389
-0.45808240 0.20287363
-0.45967449 0.20351663
-0.46126658 0.20415775
-0.46286014 0.20479702
-0.46445223 0.20543445
-0.46604432 0.20607005
-0.46763788 0.20670385
-0.46922997 0.20736013
-0.47082206 0.20801449
-0.47241563 0.20871522
-0.47400772 0.20941379
-0.47559980 0.21011021
-0.47719337 0.21082842
-0.47878546 0.21156821
-0.48037755 0.21230563
-0.48196964 0.21306437
-0.48356320 0.21382064
-0.48515529 0.21459797
-0.48674738 0.21537273
-0.48833947 0.21614495
-0.48993156 0.21691464
-0.49152364 0.21770504
-0.49311573 0.21851596
-0.49470782 0.21930109
-0.49629843 0.22010663
-0.49789052 0.22090948
-0.49948261 0.22173251
-0.50107322 0.22255275
-0.50266383 0.22337025
-0.50425592 0.22418503
-0.50584653 0.22501965
-0.50743714 0.22585146
-0.50902775 0.22668049
-0.51061836 0.22752907
-0.51220897 0.22837479
-0.51379958 0.22921768
-0.51538871 0.23007983
-0.51697932 0.23091708
-0.51856845 0.23177351
-0.52015758 0.23264894
-0.52174671 0.23352140
-0.52333585 0.23439092
-0.52492498 0.23525755
-0.52651263 0.23614287
-0.52810029 0.23704669
-0.52968942 0.23794742
-0.53127707 0.23884509
-0.53286472 0.23976101
-0.53445090 0.24067380
-0.53603855 0.24160461
-0.53762473 0.24255326
-0.53921090 0.24351958
-0.54079708 0.24448247
-0.54238325 0.24548363
-0.54396943 0.24650191
-0.54555413 0.24753711
-0.54713882 0.24860964
-0.54872352 0.24969857
-0.55030822 0.25076288
-0.55189144 0.25182318
-0.55347466 0.25285926
-0.55505787 0.25391180
-0.55664109 0.25496049
-0.55822283 0.25600537
-0.55980605 0.25704650
-0.56138779 0.25808392
-0.56296805 0.25911768
-0.56454980 0.26016760
-0.56613006 0.26121380
-0.56771032 0.26225633
-0.56929058 0.26331480
-0.57086937 0.26436955
-0.57244815 0.26544006
-0.57402693 0.26650681
-0.57560424 0.26756984
-0.57718302 0.26866764
-0.57875885 0.26974240
-0.58033616 0.27083252
-0.58191198 0.27193787
-0.58348781 0.27305829
-0.58506364 0.27417473
-0.58663799 0.27530606
-0.58821234 0.27643339
-0.58978669 0.27757544
-0.59135956 0.27873208
-0.59293243 0.27990315
-0.59450530 0.28107001
-0.59607669 0.28225114
-0.59764808 0.28344640
-0.59921800 0.28465564
-0.60078939 0.28587872
-0.60235783 0.28709734
-0.60392774 0.28832965
-0.60549618 0.28957550
-0.60706461 0.29083477
-0.60863157 0.29210731
-0.61019853 0.29337515
-0.61176401 0.29467389
-0.61333097 0.29596780
-0.61489497 0.29727457
-0.61646045 0.29857652
-0.61802445 0.29990869
-0.61958697 0.30123591
-0.62114950 0.30257560
-0.62271202 0.30392764
-0.62427306 0.30527467
-0.62583411 0.30665109
-0.62739368 0.30800528
-0.62895324 0.30938862
-0.63051133 0.31076684
-0.63207090 0.31215693
-0.63362751 0.31354192
-0.63518412 0.31492186
-0.63674073 0.31631358
-0.63829586 0.31770026
-0.63985099 0.31906538
-0.64140464 0.32044228
-0.64295830 0.32181435
-0.64451047 0.32318166
-0.64606265 0.32457704
-0.64761335 0.32598388
-0.64916404 0.32741835
-0.65071326 0.32888017
-0.65226248 0.33035290
-0.65381022 0.33182035
-0.65535796 0.33333071
-0.65690570 0.33483557
-0.65845049 0.33635096
-0.65999675 0.33787676
-0.66154005 0.33941288
-0.66308484 0.34095923
-0.66462666 0.34251571
-0.66616849 0.34408224
-0.66771032 0.34564314
-0.66925067 0.34721402
-0.67078954 0.34879479
-0.67232841 0.35038536
-0.67386728 0.35198565
-0.67540467 0.35358026
-0.67694059 0.35519979
-0.67847650 0.35681358
-0.68001094 0.35842173
-0.68154390 0.36005450
-0.68307685 0.36168156
-0.68460833 0.36331799
-0.68613981 0.36494878
-0.68766982 0.36660376
-0.68919982 0.36825306
-0.69072834 0.36991153
-0.69225538 0.37156436
-0.69378243 0.37324101
-0.69530800 0.37491197
-0.69683356 0.37659193
-0.69835765 0.37828081
-0.69988026 0.37997854
-0.70140287 0.38168505
-0.70292400 0.38338590
-0.70444366 0.38510985
-0.70596331 0.38682810
-0.70748148 0.38856923
-0.70899966 0.39031884
-0.71051488 0.39207686
-0.71203158 0.39384324
-0.71354532 0.39563199
-0.71505906 0.39742890
-0.71657132 0.39924788
-0.71808358 0.40110266
-0.71959436 0.40296517
-0.72110367 0.40487685
-0.72261150 0.40682345
-0.72411933 0.40879092
-0.72562567 0.41073801
-0.72713202 0.41266495
-0.72863542 0.41455839
-0.73014029 0.41643223
-0.73164220 0.41828668
-0.73314412 0.42013543
-0.73464307 0.42197856
-0.73614351 0.42382954
-0.73764099 0.42567497
-0.73913847 0.42752826
-0.74063447 0.42938935
-0.74212899 0.43125820
-0.74362352 0.43316118
-0.74511656 0.43508484
-0.74660813 0.43704216
-0.74809822 0.43901979
-0.74958830 0.44104366
-0.75107691 0.44308738
-0.75256405 0.44517673
-0.75405118 0.44731133
-0.75553535 0.44946504
-0.75701953 0.45166341
-0.75850222 0.45388046
-0.75998492 0.45614158
-0.76146466 0.45842098
-0.76294440 0.46071852
-0.76442266 0.46303410
-0.76590093 0.46535500
-0.76737623 0.46769378
-0.76885154 0.47003781
-0.77032537 0.47237463
-0.77179771 0.47471679
-0.77326859 0.47705191
-0.77473946 0.47938009
-0.77620885 0.48170146
-0.77767528 0.48400383
-0.77914320 0.48628742
-0.78060816 0.48855244
-0.78207164 0.49079908
-0.78353512 0.49303971
-0.78499712 0.49526229
-0.78645764 0.49747911
-0.78791669 0.49969026
-0.78937573 0.50189583
-0.79083182 0.50409590
-0.79228791 0.50630255
-0.79374252 0.50851575
-0.79519565 0.51073552
-0.79664730 0.51296186
-0.79809748 0.51520661
-0.79954765 0.51745787
-0.80099487 0.51973925
-0.80244209 0.52203881
-0.80388783 0.52436821
-0.80533209 0.52671558
-0.80677488 0.52909254
-0.80821618 0.53149893
-0.80965749 0.53393461
-0.81109584 0.53639942
-0.81253418 0.53888163
-0.81397106 0.54139275
-0.81540645 0.54392110
-0.81684036 0.54646664
-0.81827280 0.54901782
-0.81970376 0.55159758
-0.82113324 0.55417153
-0.82256272 0.55676255
-0.82398924 0.55934787
-0.82541576 0.56193894
-0.82684081 0.56453579
-0.82826289 0.56712714
-0.82968498 0.56971311
-0.83110559 0.57230504
-0.83252472 0.57488051
-0.83394238 0.57746210
-0.83536003 0.58003866
-0.83677473 0.58259910
-0.83818795 0.58516588
-0.83960116 0.58772791
-0.84101143 0.59028528
-0.84242169 0.59283807
-0.84382899 0.59538637
-0.84523630 0.59794133
-0.84664213 0.60049193
-0.84804648 0.60303826
-0.84944787 0.60559141
-0.85084926 0.60814041
-0.85224918 0.61068537
-0.85364761 0.61323729
-0.85504457 0.61578528
-0.85644005 0.61834034
-0.85783405 0.62090249
-0.85922657 0.62346088
-0.86061762 0.62601560
-0.86200866 0.62858841
-0.86339675 0.63114680
-0.86478336 0.63372335
-0.86616849 0.63629644
-0.86755215 0.63887694
-0.86893580 0.64146487
-0.87031650 0.64404951
-0.87169571 0.64664168
-0.87307345 0.64924142
-0.87445120 0.65184876
-0.87582598 0.65446374
-0.87719928 0.65708639
-0.87857259 0.65970607
-0.87994294 0.66234419
-0.88131181 0.66499010
-0.88267920 0.66764383
-0.88404659 0.67030544
-0.88541103 0.67297494
-0.88677399 0.67566302
-0.88813547 0.67834846
-0.88949695 0.68106313
-0.89085547 0.68378584
-0.89221251 0.68651663
-0.89356808 0.68926612
-0.89492217 0.69203434
-0.89627478 0.69481075
-0.89762591 0.69761649
-0.89897556 0.70044102
-0.90032374 0.70327385
-0.90167044 0.70613608
-0.90301565 0.70902771
-0.90435940 0.71193825
-0.90570166 0.71487823
-0.90704096 0.71784769
-0.90838027 0.72084664
-0.90971810 0.72387512
-0.91105297 0.72694362
-0.91238784 0.73005217
-0.91371975 0.73319032
-0.91505167 0.73637905
-0.91638062 0.73966014
-0.91770810 0.74303358
-0.91903410 0.74649934
-0.92036010 0.75004698
-0.92168315 0.75368697
-0.92300472 0.75741934
-0.92432480 0.76124413
-0.92564341 0.76518225
-0.92695907 0.76924627
-0.92827472 0.77344150
-0.92958890 0.77778679
-0.93090011 0.78230208
-0.93221133 0.78701047
-0.93351959 0.79193821
-0.93482786 0.79711583
-0.93613316 0.80258541
-0.93743699 0.80838500
-0.93873934 0.81457580
-0.94004021 0.82118702
-0.94133960 0.82816586
-0.94263604 0.83535010
-0.94393247 0.84290942
-0.94522743 0.85131359
-0.94651943 0.86206267
-0.94781143 0.87744803
-0.94910048 0.90124232
-0.95038804 0.92663451
-0.95167118 0.92734372
-0.95295431 0.89758516
-0.95423744 0.86832295
-0.95551909 0.85504054
-0.95679779 0.84901495
-0.95807353 0.84614542
-0.95934927 0.84482346
-0.96062353 0.84391548
-0.96189631 0.84250829
-0.96316762 0.84007274
