# s/c    M_is
-0.21442193 0.13296504
-0.21592827 0.13329767
-0.21743610 0.13362949
-0.21894541 0.13392378
-0.22045471 0.13425411
-0.22196550 0.13458365
-0.22347628 0.13487592
-0.22499002 0.13520400
-0.22650376 0.13553131
-0.22801750 0.13585785
-0.22953272 0.13618364
-0.23104942 0.13654475
-0.23256759 0.13690493
-0.23408577 0.13730008
-0.23560542 0.13769414
-0.23712508 0.13815843
-0.23864621 0.13862123
-0.24016882 0.13908254
-0.24169143 0.13950706
-0.24321552 0.13996555
-0.24474108 0.14042260
-0.24626665 0.14087821
-0.24779369 0.14129753
-0.24932074 0.14175043
-0.25084926 0.14216726
-0.25237926 0.14258292
-0.25390926 0.14303190
-0.25544074 0.14344514
-0.25697222 0.14385724
-0.25850518 0.14426820
-0.26003962 0.14467804
-0.26157405 0.14508677
-0.26310997 0.14549439
-0.26464588 0.14593475
-0.26618327 0.14634010
-0.26772067 0.14674437
-0.26925954 0.14714757
-0.27079989 0.14754972
-0.27234024 0.14795081
-0.27388059 0.14835087
-0.27542241 0.14874988
-0.27696572 0.14914788
-0.27850902 0.14954486
-0.28005381 0.14990786
-0.28159859 0.15030291
-0.28314485 0.15069697
-0.28469112 0.15109004
-0.28623886 0.15148213
-0.28778808 0.15187325
-0.28933730 0.15223093
-0.29088651 0.15262022
-0.29243721 0.15297622
-0.29398791 0.15336369
-0.29554008 0.15371805
-0.29709226 0.15407163
-0.29864591 0.15442443
-0.30019957 0.15477646
-0.30175470 0.15509582
-0.30330983 0.15544640
-0.30486644 0.15576445
-0.30642305 0.15608188
-0.30798114 0.15639870
-0.30953923 0.15674649
-0.31109731 0.15706202
-0.31265688 0.15740841
-0.31421793 0.15775407
-0.31577749 0.15809900
-0.31734002 0.15844323
-0.31890106 0.15878673
-0.32046358 0.15916066
-0.32202758 0.15950270
-0.32359159 0.15987503
-0.32515559 0.16024653
-0.32672107 0.16061722
-0.32828655 0.16098709
-0.32985350 0.16135615
-0.33142046 0.16172441
-0.33298742 0.16212246
-0.33455586 0.16248906
-0.33612429 0.16288533
-0.33769273 0.16328068
-0.33926264 0.16367512
-0.34083256 0.16406866
-0.34240395 0.16446130
-0.34397534 0.16485305
-0.34554674 0.16527395
-0.34711961 0.16566387
-0.34869248 0.16608282
-0.35026535 0.16650076
-0.35183970 0.16688796
-0.35341405 0.16730399
-0.35498840 0.16771904
-0.35656422 0.16816265
-0.35814005 0.16857570
-0.35971588 0.16898778
-0.36129171 0.16942824
-0.36286901 0.16983836
-0.36444780 0.17027674
-0.36602510 0.17071405
-0.36760388 0.17115030
-0.36918267 0.17158550
-0.37076145 0.17199074
-0.37234172 0.17245277
-0.37392198 0.17288486
-0.37550224 0.17331593
-0.37708398 0.17377463
-0.37866424 0.17420362
-0.38024598 0.17466011
-0.38182920 0.17511547
-0.38341094 0.17556972
-0.38499416 0.17605114
-0.38657738 0.17653133
-0.38816060 0.17698214
-0.38974382 0.17745995
-0.39132851 0.17796454
-0.39291321 0.17843986
-0.39449791 0.17894185
-0.39608261 0.17941473
-0.39766878 0.17991415
-0.39925496 0.18043990
-0.40084113 0.18093666
-0.40242731 0.18145962
-0.40401348 0.18195376
-0.40560114 0.18250132
-0.40718731 0.18302007
-0.40877496 0.18353745
-0.41036262 0.18408058
-0.41195175 0.18462221
-0.41353940 0.18516235
-0.41512853 0.18572791
-0.41671619 0.18626504
-0.41830532 0.18682747
-0.41989445 0.18741499
-0.42148358 0.18797419
-0.42307419 0.18855835
-0.42466333 0.18911439
-0.42625394 0.18969526
-0.42784307 0.19030077
-0.42943368 0.19087827
-0.43102429 0.19148027
-0.43261490 0.19208052
-0.43420551 0.19267901
-0.43579612 0.19330168
-0.43738821 0.19392249
-0.43897882 0.19454145
-0.44057090 0.19515857
-0.44216151 0.19577389
-0.44375360 0.19641293
-0.44534569 0.19705004
-0.44693778 0.19768524
-0.44852839 0.19831855
-0.45012048 0.19894998
-0.45171257 0.19960470
-0.45330613 0.20023237
-0.45489822 0.20088320
-0.45649031 0.20153209
-0.45808240 0.20217905
-0.45967449 0.20282409
-0.46126658 0.20346723
-0.46286014 0.20410850
-0.46445223 0.20474791
-0.46604432 0.20536099
-0.46763788 0.20599680
-0.46922997 0.20665516
-0.47082206 0.20731158
-0.47241563 0.20799029
-0.47400772 0.20866697
-0.47559980 0.20936568
-0.47719337 0.21008623
-0.47878546 0.21082842
-0.48037755 0.21154438
-0.48196964 0.21230563
-0.48356320 0.21306437
-0.48515529 0.21382064
-0.48674738 0.21459797
-0.48833947 0.21537273
-0.48993156 0.21614495
-0.49152364 0.21693792
-0.49311573 0.21772825
-0.49470782 0.21853909
-0.49629843 0.21934719
-0.49789052 0.22015258
-0.49948261 0.22095528
-0.50107322 0.22177815
-0.50266383 0.22259824
-0.50425592 0.22341559
-0.50584653 0.22425281
-0.50743714 0.22506468
-0.50902775 0.22591878
-0.51061836 0.22674759
-0.51220897 0.22759594
-0.51379958 0.22844144
-0.51538871 0.22928410
-0.51697932 0.23012397
-0.51856845 0.23098306
-0.52015758 0.23183927
-0.52174671 0.23271447
-0.52333585 0.23358671
-0.52492498 0.23445602
-0.52651263 0.23534406
-0.52810029 0.23622908
-0.52968942 0.23711113
-0.53127707 0.23801164
-0.53286472 0.23893043
-0.53445090 0.23984605
-0.53603855 0.24077973
-0.53762473 0.24171018
-0.53921090 0.24265846
-0.54079708 0.24362440
-0.54238325 0.24462870
-0.54396943 0.24562933
-0.54555413 0.24666780
-0.54713882 0.24774368
-0.54872352 0.24881542
-0.55030822 0.24988307
-0.55189144 0.25094668
-0.55347466 0.25200629
-0.55505787 0.25306197
-0.55664109 0.25411377
-0.55822283 0.25516172
-0.55980605 0.25618583
-0.56138779 0.25722632
-0.56296805 0.25826311
-0.56454980 0.25931607
-0.56613006 0.26034551
-0.56771032 0.26139109
-0.56929058 0.26245262
-0.57086937 0.26349085
-0.57244815 0.26456447
-0.57402693 0.26561488
-0.57560424 0.26668101
-0.57718302 0.26776272
-0.57875885 0.26884063
-0.58033616 0.26991478
-0.58191198 0.27102338
-0.58348781 0.27212805
-0.58506364 0.27322885
-0.58663799 0.27434468
-0.58821234 0.27547542
-0.58978669 0.27662089
-0.59135956 0.27776228
-0.59293243 0.27891825
-0.59450530 0.28008864
-0.59607669 0.28127332
-0.59764808 0.28245372
-0.59921800 0.28366659
-0.60078939 0.28487503
-0.60235783 0.28607910
-0.60392774 0.28731513
-0.60549618 0.28856473
-0.60706461 0.28980972
-0.60863157 0.29106812
-0.61019853 0.29233980
-0.61176401 0.29362460
-0.61333097 0.29492241
-0.61489497 0.29621540
-0.61646045 0.29752126
-0.61802445 0.29883984
-0.61958697 0.30017103
-0.62114950 0.30151470
-0.62271202 0.30285335
-0.62427306 0.30420436
-0.62583411 0.30556759
-0.62739368 0.30692576
-0.62895324 0.30829604
-0.63051133 0.30966126
-0.63207090 0.31105545
-0.63362751 0.31242757
-0.63518412 0.31381157
-0.63674073 0.31519054
-0.63829586 0.31656455
-0.63985099 0.31793367
-0.64140464 0.31929797
-0.64295830 0.32065750
-0.64451047 0.32202882
-0.64606265 0.32339539
-0.64761335 0.32480640
-0.64916404 0.32622876
-0.65071326 0.32766235
-0.65226248 0.32912330
-0.65381022 0.33059515
-0.65535796 0.33207782
-0.65690570 0.33357121
-0.65845049 0.33507521
-0.65999675 0.33660564
-0.66154005 0.33813052
-0.66308484 0.33966573
-0.66462666 0.34121116
-0.66616849 0.34276674
-0.66771032 0.34433236
-0.66925067 0.34589237
-0.67078954 0.34746236
-0.67232841 0.34904224
-0.67386728 0.35063193
-0.67540467 0.35223134
-0.67694059 0.35382509
-0.67847650 0.35542850
-0.68001094 0.35702630
-0.68154390 0.35864885
-0.68307685 0.36026573
-0.68460833 0.36189206
-0.68613981 0.36351278
-0.68766982 0.36514290
-0.68919982 0.36678234
-0.69072834 0.36843103
-0.69225538 0.37007411
-0.69378243 0.37172639
-0.69530800 0.37338781
-0.69683356 0.37505828
-0.69835765 0.37672317
-0.69988026 0.37841160
-0.70140287 0.38009441
-0.70292400 0.38178611
-0.70444366 0.38348663
-0.70596331 0.38519590
-0.70748148 0.38691387
-0.70899966 0.38864047
-0.71051488 0.39037564
-0.71203158 0.39213347
-0.71354532 0.39389967
-0.71505906 0.39568824
-0.71657132 0.39748496
-0.71808358 0.39931772
-0.71959436 0.40117227
-0.72110367 0.40306230
-0.72261150 0.40498748
-0.72411933 0.40693370
-0.72562567 0.40887332
-0.72713202 0.41079276
-0.72863542 0.41267860
-0.73014029 0.41454479
-0.73164220 0.41639155
-0.73314412 0.41821910
-0.73464307 0.42004111
-0.73614351 0.42185765
-0.73764099 0.42368220
-0.73913847 0.42550136
-0.74063447 0.42732853
-0.74212899 0.42917693
-0.74362352 0.43104641
-0.74511656 0.43293681
-0.74660813 0.43486115
-0.74809822 0.43680602
-0.74958830 0.43879744
-0.75107691 0.44082199
-0.75256405 0.44287939
-0.75405118 0.44498234
-0.75553535 0.44711755
-0.75701953 0.44928475
-0.75850222 0.45148369
-0.75998492 0.45372690
-0.76146466 0.45598851
-0.76294440 0.45826840
-0.76442266 0.46057910
-0.76590093 0.46289512
-0.76737623 0.46521645
-0.76885154 0.46754311
-0.77032537 0.46987509
-0.77179771 0.47221241
-0.77326859 0.47453018
-0.77473946 0.47684104
-0.77620885 0.47914511
-0.77767528 0.48143016
-0.77914320 0.48369641
-0.78060816 0.48593180
-0.78207164 0.48816110
-0.78353512 0.49036000
-0.78499712 0.49255312
-0.78645764 0.49472843
-0.78791669 0.49689821
-0.78937573 0.49906253
-0.79083182 0.50123354
-0.79228791 0.50338719
-0.79374252 0.50554762
-0.79519565 0.50772680
-0.79664730 0.50990076
-0.79809748 0.51209339
-0.79954765 0.51430461
-0.80099487 0.51652247
-0.80244209 0.51878244
-0.80388783 0.52104890
-0.80533209 0.52335713
-0.80677488 0.52568342
-0.80821618 0.52803941
-0.80965749 0.53043662
-0.81109584 0.53285150
-0.81253418 0.53528400
-0.81397106 0.53775724
-0.81540645 0.54023628
-0.81684036 0.54274425
-0.81827280 0.54525795
-0.81970376 0.54778892
-0.82113324 0.55032563
-0.82256272 0.55287956
-0.82398924 0.55542781
-0.82541576 0.55797050
-0.82684081 0.56051909
-0.82826289 0.56307362
-0.82968498 0.56561146
-0.83110559 0.56815539
-0.83252472 0.57068288
-0.83394238 0.57321660
-0.83536003 0.57573412
-0.83677473 0.57824680
-0.83818795 0.58074354
-0.83960116 0.58324683
-0.84101143 0.58573439
-0.84242169 0.58822863
-0.84382899 0.59071846
-0.84523630 0.59319288
-0.84664213 0.59567416
-0.84804648 0.59815128
-0.84944787 0.60062431
-0.85084926 0.60309333
-0.85224918 0.60556941
-0.85364761 0.60804161
-0.85504457 0.61050998
-0.85644005 0.61297461
-0.85783405 0.61544650
-0.85922657 0.61792568
-0.86061762 0.62039036
-0.86200866 0.62286244
-0.86339675 0.62534194
-0.86478336 0.62781803
-0.86616849 0.63030162
-0.86755215 0.63278191
-0.86893580 0.63525897
-0.87031650 0.63774366
-0.87169571 0.64023602
-0.87307345 0.64272529
-0.87445120 0.64522230
-0.87582598 0.64772708
-0.87719928 0.65022893
-0.87857259 0.65273863
-0.87994294 0.65525621
-0.88131181 0.65778170
-0.88267920 0.66030444
-0.88404659 0.66283518
-0.88541103 0.66538461
-0.88677399 0.66793142
-0.88813547 0.67048632
-0.88949695 0.67304935
-0.89085547 0.67563116
-0.89221251 0.67821053
-0.89356808 0.68080874
-0.89492217 0.68342578
-0.89627478 0.68604050
-0.89762591 0.68867413
-0.89897556 0.69132666
-0.90032374 0.69398757
-0.90167044 0.69667798
-0.90301565 0.69937682
-0.90435940 0.70209465
-0.90570166 0.70483151
-0.90704096 0.70758742
-0.90838027 0.71037291
-0.90971810 0.71318799
-0.91105297 0.71602218
-0.91238784 0.71888601
-0.91371975 0.72177949
-0.91505167 0.72471312
-0.91638062 0.72770784
-0.91770810 0.73078456
-0.91903410 0.73394323
-0.92036010 0.73718381
-0.92168315 0.74049583
-0.92300472 0.74387929
-0.92432480 0.74735509
-0.92564341 0.75091279
-0.92695907 0.75456285
-0.92827472 0.75833658
-0.92958890 0.76222357
-0.93090011 0.76624471
-0.93221133 0.77041570
-0.93351959 0.77476371
-0.93482786 0.77930966
-0.93613316 0.78408390
-0.93743699 0.78911166
-0.93873934 0.79443488
-0.94004021 0.80005921
-0.94133960 0.80591341
-0.94263604 0.81187531
-0.94393247 0.81808831
-0.94522743 0.82480147
-0.94651943 0.83349271
-0.94781143 0.84562601
-0.94910048 0.86443165
-0.95038804 0.88265232
-0.95167118 0.88202182
-0.95295431 0.86799139
-0.95423744 0.85933339
-0.95551909 0.85687245
-0.95679779 0.85559424
-0.95807353 0.85493378
-0.95934927 0.85455282
-0.96062353 0.85396051
-0.96189631 0.85276349
-0.96316762 0.84898567
