# s/c    M_is
-0.21592827 0.13552104
-0.21743610 0.13585638
-0.21894541 0.13615750
-0.22045471 0.13649132
-0.22196550 0.13679109
-0.22347628 0.13712342
-0.22499002 0.13745497
-0.22650376 0.13778576
-0.22801750 0.13811578
-0.22953272 0.13844504
-0.23104942 0.13880635
-0.23256759 0.13916676
-0.23408577 0.13955891
-0.23560542 0.13998254
-0.23712508 0.14043738
-0.23864621 0.14092313
-0.24016882 0.14140728
-0.24169143 0.14188983
-0.24321552 0.14233879
-0.24474108 0.14281831
-0.24626665 0.14326447
-0.24779369 0.14370929
-0.24932074 0.14415279
-0.25084926 0.14459498
-0.25237926 0.14503587
-0.25390926 0.14544412
-0.25544074 0.14588254
-0.25697222 0.14628851
-0.25850518 0.14672451
-0.26003962 0.14715926
-0.26157405 0.14756186
-0.26310997 0.14799425
-0.26464588 0.14839467
-0.26618327 0.14882473
-0.26772067 0.14922301
-0.26925954 0.14965079
-0.27079989 0.15004696
-0.27234024 0.15044214
-0.27388059 0.15086660
-0.27542241 0.15125971
-0.27696572 0.15168198
-0.27850902 0.15207308
-0.28005381 0.15246321
-0.28159859 0.15288229
-0.28314485 0.15327045
-0.28469112 0.15365767
-0.28623886 0.15407364
-0.28778808 0.15445893
-0.28933730 0.15484331
-0.29088651 0.15522677
-0.29243721 0.15560933
-0.29398791 0.15596166
-0.29554008 0.15634250
-0.29709226 0.15669326
-0.29864591 0.15707241
-0.30019957 0.15742161
-0.30175470 0.15774106
-0.30330983 0.15805990
-0.30486644 0.15840703
-0.30642305 0.15872459
-0.30798114 0.15904154
-0.30953923 0.15938662
-0.31109731 0.15973099
-0.31265688 0.16007465
-0.31421793 0.16041761
-0.31577749 0.16075988
-0.31734002 0.16112988
-0.31890106 0.16147070
-0.32046358 0.16183915
-0.32202758 0.16220681
-0.32359159 0.16257367
-0.32515559 0.16296787
-0.32672107 0.16333311
-0.32828655 0.16372557
-0.32985350 0.16411713
-0.33142046 0.16447994
-0.33298742 0.16486980
-0.33455586 0.16528654
-0.33612429 0.16567459
-0.33769273 0.16606179
-0.33926264 0.16647569
-0.34083256 0.16688861
-0.34240395 0.16727313
-0.34397534 0.16768419
-0.34554674 0.16809429
-0.34711961 0.16853069
-0.34869248 0.16893885
-0.35026535 0.16934607
-0.35183970 0.16977941
-0.35341405 0.17021171
-0.35498840 0.17064297
-0.35656422 0.17107320
-0.35814005 0.17150241
-0.35971588 0.17193060
-0.36129171 0.17235778
-0.36286901 0.17281057
-0.36444780 0.17323570
-0.36602510 0.17368632
-0.36760388 0.17410943
-0.36918267 0.17455792
-0.37076145 0.17500532
-0.37234172 0.17545164
-0.37392198 0.17589689
-0.37550224 0.17634108
-0.37708398 0.17681025
-0.37866424 0.17725228
-0.38024598 0.17771918
-0.38182920 0.17818492
-0.38341094 0.17867529
-0.38499416 0.17913869
-0.38657738 0.17962661
-0.38816060 0.18011329
-0.38974382 0.18059873
-0.39132851 0.18108294
-0.39291321 0.18159133
-0.39449791 0.18209838
-0.39608261 0.18260410
-0.39766878 0.18310851
-0.39925496 0.18363674
-0.40084113 0.18413850
-0.40242731 0.18466396
-0.40401348 0.18521294
-0.40560114 0.18573554
-0.40718731 0.18628156
-0.40877496 0.18682608
-0.41036262 0.18736912
-0.41195175 0.18793526
-0.41353940 0.18849982
-0.41512853 0.18906279
-0.41671619 0.18962420
-0.41830532 0.19018406
-0.41989445 0.19076662
-0.42148358 0.19134752
-0.42307419 0.19195088
-0.42466333 0.19252844
-0.42625394 0.19312835
-0.42784307 0.19372653
-0.42943368 0.19434682
-0.43102429 0.19496526
-0.43261490 0.19558188
-0.43420551 0.19619669
-0.43579612 0.19680971
-0.43738821 0.19744444
-0.43897882 0.19807727
-0.44057090 0.19870823
-0.44216151 0.19936060
-0.44375360 0.19998779
-0.44534569 0.20063630
-0.44693778 0.20128286
-0.44852839 0.20195049
-0.45012048 0.20259316
-0.45171257 0.20325679
-0.45330613 0.20391843
-0.45489822 0.20457809
-0.45649031 0.20523578
-0.45808240 0.20589153
-0.45967449 0.20654535
-0.46126658 0.20721972
-0.46286014 0.20786968
-0.46445223 0.20849546
-0.46604432 0.20914176
-0.46763788 0.20978623
-0.46922997 0.21045101
-0.47082206 0.21111386
-0.47241563 0.21181880
-0.47400772 0.21252158
-0.47559980 0.21324409
-0.47719337 0.21398616
-0.47878546 0.21472586
-0.48037755 0.21548489
-0.48196964 0.21626306
-0.48356320 0.21703867
-0.48515529 0.21781174
-0.48674738 0.21860368
-0.48833947 0.21941431
-0.48993156 0.22020098
-0.49152364 0.22102740
-0.49311573 0.22182993
-0.49470782 0.22265083
-0.49629843 0.22346898
-0.49789052 0.22430529
-0.49948261 0.22513876
-0.50107322 0.22596944
-0.50266383 0.22679735
-0.50425592 0.22764312
-0.50584653 0.22848605
-0.50743714 0.22934662
-0.50902775 0.23020428
-0.51061836 0.23105905
-0.51220897 0.23191097
-0.51379958 0.23278025
-0.51538871 0.23364661
-0.51697932 0.23451008
-0.51856845 0.23539067
-0.52015758 0.23626830
-0.52174671 0.23714301
-0.52333585 0.23803460
-0.52492498 0.23894291
-0.52651263 0.23982848
-0.52810029 0.24075029
-0.52968942 0.24164943
-0.53127707 0.24258448
-0.53286472 0.24351632
-0.53445090 0.24444497
-0.53603855 0.24538973
-0.53762473 0.24636962
-0.53921090 0.24734604
-0.54079708 0.24833808
-0.54238325 0.24934559
-0.54396943 0.25038729
-0.54555413 0.25146283
-0.54713882 0.25257183
-0.54872352 0.25367652
-0.55030822 0.25477697
-0.55189144 0.25587323
-0.55347466 0.25696536
-0.55505787 0.25803499
-0.55664109 0.25910074
-0.55822283 0.26016263
-0.55980605 0.26122072
-0.56138779 0.26229321
-0.56296805 0.26334378
-0.56454980 0.26440871
-0.56613006 0.26548784
-0.56771032 0.26654526
-0.56929058 0.26761686
-0.57086937 0.26870249
-0.57244815 0.26978431
-0.57402693 0.27086237
-0.57560424 0.27195428
-0.57718302 0.27305993
-0.57875885 0.27416170
-0.58033616 0.27527704
-0.58191198 0.27640582
-0.58348781 0.27754790
-0.58506364 0.27868594
-0.58663799 0.27983714
-0.58821234 0.28098427
-0.58978669 0.28216145
-0.59135956 0.28333443
-0.59293243 0.28452017
-0.59450530 0.28573538
-0.59607669 0.28694619
-0.59764808 0.28815265
-0.59921800 0.28938816
-0.60078939 0.29063579
-0.60235783 0.29189542
-0.60392774 0.29315046
-0.60549618 0.29443380
-0.60706461 0.29571242
-0.60863157 0.29701900
-0.61019853 0.29832074
-0.61176401 0.29963389
-0.61333097 0.30095835
-0.61489497 0.30231005
-0.61646045 0.30365670
-0.61802445 0.30501431
-0.61958697 0.30636690
-0.62114950 0.30774617
-0.62271202 0.30913607
-0.62427306 0.31052080
-0.62583411 0.31191608
-0.62739368 0.31332179
-0.62895324 0.31472232
-0.63051133 0.31614866
-0.63207090 0.31755431
-0.63362751 0.31898559
-0.63518412 0.32039631
-0.63674073 0.32181722
-0.63829586 0.32323301
-0.63985099 0.32464376
-0.64140464 0.32603445
-0.64295830 0.32743538
-0.64451047 0.32883146
-0.64606265 0.33025262
-0.64761335 0.33168375
-0.64916404 0.33315440
-0.65071326 0.33463462
-0.65226248 0.33613905
-0.65381022 0.33766745
-0.65535796 0.33920495
-0.65690570 0.34075148
-0.65845049 0.34230695
-0.65999675 0.34387130
-0.66154005 0.34545883
-0.66308484 0.34704063
-0.66462666 0.34863106
-0.66616849 0.35024431
-0.66771032 0.35185175
-0.66925067 0.35346762
-0.67078954 0.35509184
-0.67232841 0.35672434
-0.67386728 0.35836506
-0.67540467 0.35999998
-0.67694059 0.36165698
-0.67847650 0.36330816
-0.68001094 0.36496739
-0.68154390 0.36663461
-0.68307685 0.36829606
-0.68460833 0.36997914
-0.68613981 0.37165641
-0.68766982 0.37335510
-0.68919982 0.37504797
-0.69072834 0.37673510
-0.69225538 0.37844342
-0.69378243 0.38015937
-0.69530800 0.38186956
-0.69683356 0.38360064
-0.69835765 0.38532594
-0.69988026 0.38705875
-0.70140287 0.38881217
-0.70292400 0.39055979
-0.70444366 0.39232785
-0.70596331 0.39409009
-0.70748148 0.39587260
-0.70899966 0.39766224
-0.71051488 0.39947187
-0.71203158 0.40128847
-0.71354532 0.40312482
-0.71505906 0.40496797
-0.71657132 0.40684337
-0.71808358 0.40875071
-0.71959436 0.41067707
-0.72110367 0.41264751
-0.72261150 0.41466162
-0.72411933 0.41669395
-0.72562567 0.41871938
-0.72713202 0.42071315
-0.72863542 0.42266319
-0.73014029 0.42459469
-0.73164220 0.42650785
-0.73314412 0.42840286
-0.73464307 0.43027994
-0.73614351 0.43216369
-0.73764099 0.43405408
-0.73913847 0.43593894
-0.74063447 0.43785468
-0.74212899 0.43977692
-0.74362352 0.44171765
-0.74511656 0.44368876
-0.74660813 0.44569002
-0.74809822 0.44773312
-0.74958830 0.44981773
-0.75107691 0.45193165
-0.75256405 0.45409831
-0.75405118 0.45629368
-0.75553535 0.45852932
-0.75701953 0.46081658
-0.75850222 0.46313171
-0.75998492 0.46547448
-0.76146466 0.46784469
-0.76294440 0.47024214
-0.76442266 0.47265511
-0.76590093 0.47508350
-0.76737623 0.47751579
-0.76885154 0.47995199
-0.77032537 0.48240352
-0.77179771 0.48483625
-0.77326859 0.48727305
-0.77473946 0.48969137
-0.77620885 0.49210268
-0.77767528 0.49448468
-0.77914320 0.49684884
-0.78060816 0.49919537
-0.78207164 0.50152448
-0.78353512 0.50383635
-0.78499712 0.50613116
-0.78645764 0.50840911
-0.78791669 0.51069239
-0.78937573 0.51295905
-0.79083182 0.51524213
-0.79228791 0.51750877
-0.79374252 0.51979186
-0.79519565 0.52208044
-0.79664730 0.52437453
-0.79809748 0.52669581
-0.79954765 0.52903333
-0.80099487 0.53138703
-0.80244209 0.53377837
-0.80388783 0.53619641
-0.80533209 0.53864103
-0.80677488 0.54111209
-0.80821618 0.54363081
-0.80965749 0.54616500
-0.81109584 0.54874646
-0.81253418 0.55134317
-0.81397106 0.55396566
-0.81540645 0.55662437
-0.81684036 0.55928757
-0.81827280 0.56197630
-0.81970376 0.56467999
-0.82113324 0.56738818
-0.82256272 0.57010092
-0.82398924 0.57281825
-0.82541576 0.57554023
-0.82684081 0.57826690
-0.82826289 0.58098797
-0.82968498 0.58371388
-0.83110559 0.58642409
-0.83252472 0.58913931
-0.83394238 0.59184934
-0.83536003 0.59454405
-0.83677473 0.59723380
-0.83818795 0.59992892
-0.83960116 0.60261925
-0.84101143 0.60530489
-0.84242169 0.60798595
-0.84382899 0.61066252
-0.84523630 0.61334481
-0.84664213 0.61602276
-0.84804648 0.61870655
-0.84944787 0.62138616
-0.85084926 0.62407172
-0.85224918 0.62676328
-0.85364761 0.62945087
-0.85504457 0.63213457
-0.85644005 0.63483446
-0.85783405 0.63753058
-0.85922657 0.64023298
-0.86061762 0.64294171
-0.86200866 0.64564687
-0.86339675 0.64836841
-0.86478336 0.65108650
-0.86616849 0.65381114
-0.86755215 0.65655225
-0.86893580 0.65929009
-0.87031650 0.66203462
-0.87169571 0.66478589
-0.87307345 0.66755378
-0.87445120 0.67031865
-0.87582598 0.67310023
-0.87719928 0.67588873
-0.87857259 0.67868420
-0.87994294 0.68149648
-0.88131181 0.68431583
-0.88267920 0.68714229
-0.88404659 0.68998569
-0.88541103 0.69284606
-0.88677399 0.69571368
-0.88813547 0.69859835
-0.88949695 0.70149038
-0.89085547 0.70440929
-0.89221251 0.70733564
-0.89356808 0.71028894
-0.89492217 0.71325949
-0.89627478 0.71624736
-0.89762591 0.71925258
-0.89897556 0.72229458
-0.90032374 0.72534434
-0.90167044 0.72843096
-0.90301565 0.73153514
-0.90435940 0.73467625
-0.90570166 0.73784468
-0.90704096 0.74105014
-0.90838027 0.74429268
-0.90971810 0.74756271
-0.91105297 0.75086993
-0.91238784 0.75422406
-0.91371975 0.75760588
-0.91505167 0.76106364
-0.91638062 0.76460702
-0.91770810 0.76826494
-0.91903410 0.77203748
-0.92036010 0.77590546
-0.92168315 0.77987862
-0.92300472 0.78395710
-0.92432480 0.78814107
-0.92564341 0.79244995
-0.92695907 0.79689359
-0.92827472 0.80149149
-0.92958890 0.80626323
-0.93090011 0.81121883
-0.93221133 0.81639725
-0.93351959 0.82182801
-0.93482786 0.82755041
-0.93613316 0.83360399
-0.93743699 0.84003825
-0.93873934 0.84692823
-0.94004021 0.85429355
-0.94133960 0.86203426
-0.94263604 0.86997460
-0.94393247 0.87829074
-0.94522743 0.88750915
-0.94651943 0.89975771
-0.94781143 0.91781328
-0.94910048 0.94670299
-0.95038804 0.97581024
-0.95167118 0.97342368
-0.95295431 0.94722227
-0.95423744 0.93127462
-0.95551909 0.92609313
-0.95679779 0.92302647
-0.95807353 0.92105559
-0.95934927 0.91957164
-0.96062353 0.91822796
-0.96189631 0.91675226
-0.96316762 0.91295519
