# s/c    M_iso_mean    M_iso_std
0.99614174 0.87227520 0.00214257
0.99742782 0.87194581 0.00219137
0.99869913 0.87160634 0.00224604
0.99997043 0.87125660 0.00230677
1.00124174 0.87089865 0.00237231
1.00251305 0.87053510 0.00244119
1.00378435 0.87016848 0.00251197
1.00507044 0.86980076 0.00258365
1.00634174 0.86943272 0.00265590
1.00761305 0.86906472 0.00272862
1.00888436 0.86869704 0.00280171
1.01015566 0.86832996 0.00287501
1.01144175 0.86796386 0.00294831
1.01271305 0.86759941 0.00302117
1.01398436 0.86723726 0.00309318
1.01525567 0.86687823 0.00316379
1.01652697 0.86652332 0.00323234
1.01779828 0.86617372 0.00329804
1.01908436 0.86583044 0.00336023
1.02035567 0.86549358 0.00341885
1.02162698 0.86516149 0.00347498
1.02289828 0.86483081 0.00353085
1.02416959 0.86449755 0.00358906
1.02545567 0.86415835 0.00365177
1.02672698 0.86381178 0.00371985
1.02799829 0.86345868 0.00379269
1.02926959 0.86310090 0.00386905
1.03054090 0.86274047 0.00394758
1.03181220 0.86237936 0.00402698
1.03309829 0.86201982 0.00410580
1.03436960 0.86166436 0.00418242
1.03564090 0.86131552 0.00425521
1.03691221 0.86097488 0.00432314
1.03818351 0.86064240 0.00438627
1.03945482 0.86031782 0.00444476
1.04072612 0.86000075 0.00449882
1.04201221 0.85969068 0.00454875
1.04328352 0.85938730 0.00459474
1.04455482 0.85909005 0.00463707
1.04582613 0.85879779 0.00467650
1.04709743 0.85850858 0.00471432
1.04836874 0.85822031 0.00475194
1.04965483 0.85793135 0.00479049
1.05092613 0.85764061 0.00483070
1.05219744 0.85734791 0.00487274
1.05346874 0.85705441 0.00491587
1.05474005 0.85676234 0.00495860
1.05601135 0.85647449 0.00499911
1.05728266 0.85619457 0.00503494
1.05856875 0.85592625 0.00506374
1.05984005 0.85567302 0.00508319
1.06111136 0.85543659 0.00509222
1.06238266 0.85521529 0.00509200
1.06365397 0.85500739 0.00508369
1.06492527 0.85481139 0.00506830
1.06619658 0.85462582 0.00504680
1.06746788 0.85444891 0.00502038
1.06875397 0.85427752 0.00499114
1.07002528 0.85410790 0.00496158
1.07129658 0.85393621 0.00493428
1.07256789 0.85375927 0.00491133
1.07383919 0.85357437 0.00489451
1.07511050 0.85337973 0.00488492
1.07638181 0.85317456 0.00488303
1.07766789 0.85296070 0.00488751
1.07893920 0.85274449 0.00489394
1.08021050 0.85253447 0.00489651
1.08148181 0.85233690 0.00489105
1.08275312 0.85215266 0.00487711
1.08402442 0.85197895 0.00485674
1.08529573 0.85181245 0.00483225
1.08656703 0.85165156 0.00480480
1.08783834 0.85149533 0.00477507
1.08912443 0.85134262 0.00474394
1.09039573 0.85119248 0.00471223
1.09166704 0.85104405 0.00468077
1.09293834 0.85089685 0.00465023
1.09420965 0.85075064 0.00462130
1.09548095 0.85060535 0.00459458
1.09675226 0.85046069 0.00457081
1.09802356 0.85031611 0.00455072
1.09930965 0.85017102 0.00453474
1.10058096 0.85002474 0.00452294
1.10185226 0.84987650 0.00451488
1.10312357 0.84972579 0.00450951
1.10439487 0.84957179 0.00450583
1.10566618 0.84941370 0.00450297
1.10693748 0.84925105 0.00450014
1.10820879 0.84908347 0.00449670
1.10948010 0.84891102 0.00449200
1.11075140 0.84873410 0.00448535
1.11203749 0.84855341 0.00447597
1.11330879 0.84836991 0.00446309
1.11458010 0.84818456 0.00444581
1.11585141 0.84799828 0.00442358
1.11712271 0.84781226 0.00439566
1.11839402 0.84762683 0.00436122
1.11966532 0.84744077 0.00432111
1.12093663 0.84725068 0.00427732
1.12220793 0.84704925 0.00423397
1.12347924 0.84682704 0.00419669
1.12475054 0.84657752 0.00416945
1.12603663 0.84630214 0.00415293
1.12730794 0.84600989 0.00414504
1.12857924 0.84571326 0.00414351
1.12985055 0.84542599 0.00414663
1.13112185 0.84516206 0.00415343
1.13239316 0.84493722 0.00416286
1.13366446 0.84476608 0.00417351
1.13493577 0.84465585 0.00418380
1.13620707 0.84461051 0.00419143
1.13747838 0.84462079 0.00419237
1.13874969 0.84466977 0.00418417
1.14002099 0.84472811 0.00417002
1.14130708 0.84476924 0.00415596
1.14257838 0.84478357 0.00414668
1.14384969 0.84476206 0.00414514
1.14512100 0.84470107 0.00415429
1.14639230 0.84460709 0.00417715
1.14766361 0.84449727 0.00421248
1.14893491 0.84437973 0.00425766
1.15020622 0.84424251 0.00431044
1.15147752 0.84406751 0.00436709
1.15274883 0.84384481 0.00442978
1.15402013 0.84356368 0.00449411
1.15529144 0.84334631 0.00454839
1.15656274 0.84309535 0.00460435
1.15783405 0.84283950 0.00466196
1.15912014 0.84257909 0.00472098
1.16039144 0.84231448 0.00478119
1.16166275 0.84204608 0.00484233
1.16293405 0.84177427 0.00490416
1.16420536 0.84149951 0.00496641
1.16547667 0.84122224 0.00502881
1.16674797 0.84094294 0.00509107
1.16801928 0.84066211 0.00515290
1.16929058 0.84038027 0.00521401
1.17056189 0.84009794 0.00527408
1.17183319 0.83981567 0.00533281
1.17310450 0.83953402 0.00538986
1.17437580 0.83925358 0.00544493
1.17564711 0.83897492 0.00549768
1.17691841 0.83869864 0.00554777
1.17818972 0.83842535 0.00559488
1.17946103 0.83815566 0.00563867
1.18074711 0.83789018 0.00567879
1.18201842 0.83762954 0.00571491
1.18328972 0.83737436 0.00574670
1.18456103 0.83712525 0.00577382
1.18583234 0.83688283 0.00579593
1.18710364 0.83664771 0.00581271
1.18837495 0.83642050 0.00582383
1.18964625 0.83620180 0.00582899
1.19091756 0.83599217 0.00582786
1.19218886 0.83579221 0.00582015
1.19346017 0.83560244 0.00580556
1.19473147 0.83542341 0.00578382
1.19600278 0.83525564 0.00575465
1.19727408 0.83509959 0.00571779
1.19854539 0.83495575 0.00567302
1.19981670 0.83482452 0.00562010
1.20108800 0.83470632 0.00555882
1.20235931 0.83460150 0.00548900
1.20363061 0.83451038 0.00541046
1.20490192 0.83443324 0.00532307
1.20617322 0.83437032 0.00522670
1.20744453 0.83432181 0.00512124
1.20873062 0.83428784 0.00500663
1.21000192 0.83426850 0.00488283
1.21127323 0.83426380 0.00474982
1.21254453 0.83427371 0.00460762
1.21381584 0.83429812 0.00445628
1.21508714 0.83433686 0.00429590
1.21635845 0.83438969 0.00412660
1.21762975 0.83445628 0.00394855
1.21890106 0.83453624 0.00376196
1.22017237 0.83462908 0.00356709
1.22144367 0.83473423 0.00336427
1.22271498 0.83485102 0.00315385
1.22398628 0.83497870 0.00293628
1.22525759 0.83511640 0.00271206
1.22652889 0.83526316 0.00248182
1.22780020 0.83541792 0.00224627
1.22907150 0.83557948 0.00200631
1.23034281 0.83574654 0.00176308
1.23161411 0.83591768 0.00151814
1.23288542 0.83609134 0.00127380
1.23415673 0.83626586 0.00103393
1.23542803 0.83643941 0.00080605
1.23669934 0.83661004 0.00060717
1.23797064 0.83677564 0.00047739
1.23924195 0.83693396 0.00047699
1.24051325 0.83708261 0.00060448
1.24178456 0.83721901 0.00079818
1.24305586 0.83734043 0.00101774
1.24432717 0.83744397 0.00124587
1.24559847 0.83752656 0.00147461
1.24686978 0.83758493 0.00169954
1.24814109 0.83761566 0.00191769
1.24941239 0.83761510 0.00212674
1.25068370 0.83757942 0.00232472
1.25195500 0.83750459 0.00250986
1.25322631 0.83738637 0.00268049
1.25449761 0.83722031 0.00283510
1.25576892 0.83700173 0.00297229
1.25704022 0.83672573 0.00309085
1.25831153 0.83638718 0.00318980
1.25958283 0.83598072 0.00326854
1.26085414 0.83550073 0.00332692
1.26212545 0.83494135 0.00336554
1.26339675 0.83429648 0.00338594
1.26466806 0.83355973 0.00339105
1.26593936 0.83272445 0.00338565
1.26721067 0.83178374 0.00337703
1.26848197 0.83073039 0.00337562
1.26975328 0.82955691 0.00339552
1.27102458 0.82825553 0.00345450
1.27229589 0.82681816 0.00357300
1.27356719 0.82523642 0.00377193
1.27483850 0.82350160 0.00406975
1.27610981 0.82160469 0.00448012
1.27738111 0.81953633 0.00501133
1.27865242 0.81728683 0.00566723
1.27992372 0.81484619 0.00644914
1.28119503 0.81220401 0.00735741
-0.96316762 0.81881965 0.00542775
-0.96189631 0.82198713 0.00602628
-0.96062353 0.82316839 0.00596770
-0.95934927 0.82394728 0.00595519
-0.95807353 0.82485938 0.00579102
-0.95679779 0.82653362 0.00517332
-0.95551909 0.82971711 0.00383804
-0.95423744 0.83617511 0.00386835
-0.95295431 0.85229785 0.01124282
-0.95167118 0.87271163 0.01724308
-0.95038804 0.87383825 0.01680127
-0.94910048 0.85378214 0.01397517
-0.94781143 0.83399028 0.01202406
-0.94651943 0.82143004 0.01079595
-0.94522743 0.81265463 0.01003349
-0.94393247 0.80590946 0.00941439
-0.94263604 0.79972859 0.00892278
-0.94133960 0.79378886 0.00847475
-0.94004021 0.78795014 0.00806069
-0.93873934 0.78235984 0.00769649
-0.93743699 0.77708526 0.00737557
-0.93613316 0.77211897 0.00709091
-0.93482786 0.76741263 0.00683450
-0.93351959 0.76293937 0.00660148
-0.93221133 0.75866594 0.00638785
-0.93090011 0.75456767 0.00619095
-0.92958890 0.75062454 0.00600856
-0.92827472 0.74681798 0.00583889
-0.92695907 0.74313333 0.00567838
-0.92564341 0.73955308 0.00553197
-0.92432480 0.73607082 0.00539062
-0.92300472 0.73267581 0.00525946
-0.92168315 0.72936773 0.00513168
-0.92036010 0.72612903 0.00500799
-0.91903410 0.72296368 0.00488823
-0.91770810 0.71987531 0.00477749
-0.91638062 0.71686039 0.00466669
-0.91505167 0.71392975 0.00456462
-0.91371975 0.71107270 0.00446739
-0.91238784 0.70824967 0.00437441
-0.91105297 0.70546067 0.00428565
-0.90971810 0.70269488 0.00420110
-0.90838027 0.69995589 0.00412114
-0.90704096 0.69724008 0.00403656
-0.90570166 0.69455467 0.00396078
-0.90435940 0.69187796 0.00388499
-0.90301565 0.68923525 0.00381334
-0.90167044 0.68660482 0.00374217
-0.90032374 0.68399025 0.00367933
-0.89897556 0.68139519 0.00360761
-0.89762591 0.67880869 0.00354472
-0.89627478 0.67624165 0.00348179
-0.89492217 0.67369042 0.00342355
-0.89356808 0.67114770 0.00336000
-0.89221251 0.66861709 0.00330586
-0.89085547 0.66609494 0.00325170
-0.88949695 0.66358852 0.00319337
-0.88813547 0.66108684 0.00314329
-0.88677399 0.65859353 0.00309318
-0.88541103 0.65611224 0.00303824
-0.88404659 0.65363191 0.00299285
-0.88267920 0.65116355 0.00294262
-0.88131181 0.64869976 0.00289717
-0.87994294 0.64623684 0.00284687
-0.87857259 0.64378948 0.00280136
-0.87719928 0.64133922 0.00275920
-0.87582598 0.63889709 0.00271363
-0.87445120 0.63645567 0.00267213
-0.87307345 0.63402231 0.00263059
-0.87169571 0.63158586 0.00258903
-0.87031650 0.62915741 0.00254742
-0.86893580 0.62673320 0.00251068
-0.86755215 0.62431322 0.00247308
-0.86616849 0.62188995 0.00243545
-0.86478336 0.61946707 0.00239863
-0.86339675 0.61705202 0.00236179
-0.86200866 0.61463353 0.00232810
-0.86061762 0.61222279 0.00229119
-0.85922657 0.60980099 0.00225834
-0.85783405 0.60739061 0.00222951
-0.85644005 0.60498035 0.00219252
-0.85504457 0.60256259 0.00216362
-0.85364761 0.60014861 0.00213063
-0.85224918 0.59773456 0.00210164
-0.85084926 0.59532421 0.00206856
-0.84944787 0.59290609 0.00204055
-0.84804648 0.59049155 0.00201145
-0.84664213 0.58806530 0.00198340
-0.84523630 0.58564631 0.00195826
-0.84382899 0.58322309 0.00193015
-0.84242169 0.58079175 0.00190090
-0.84101143 0.57836368 0.00187677
-0.83960116 0.57592346 0.00185665
-0.83818795 0.57348254 0.00182847
-0.83677473 0.57103313 0.00180829
-0.83536003 0.56857899 0.00178809
-0.83394238 0.56612004 0.00176787
-0.83252472 0.56365232 0.00174361
-0.83110559 0.56117957 0.00172860
-0.82968498 0.55869784 0.00170303
-0.82826289 0.55621090 0.00168672
-0.82684081 0.55372257 0.00167166
-0.82541576 0.55122887 0.00164999
-0.82398924 0.54873756 0.00163359
-0.82256272 0.54624070 0.00161717
-0.82113324 0.54375006 0.00160070
-0.81970376 0.54126562 0.00158419
-0.81827280 0.53878734 0.00156764
-0.81684036 0.53632716 0.00155103
-0.81540645 0.53387317 0.00153436
-0.81397106 0.53143336 0.00151637
-0.81253418 0.52901978 0.00149415
-0.81109584 0.52662453 0.00147852
-0.80965749 0.52425171 0.00146030
-0.80821618 0.52190950 0.00143904
-0.80677488 0.51958997 0.00142188
-0.80533209 0.51729730 0.00140042
-0.80388783 0.51503569 0.00137884
-0.80244209 0.51279716 0.00136139
-0.80099487 0.51058592 0.00133960
-0.79954765 0.50839802 0.00131903
-0.79809748 0.50622128 0.00130263
-0.79664730 0.50406807 0.00128057
-0.79519565 0.50192202 0.00126544
-0.79374252 0.49979141 0.00124887
-0.79228791 0.49766390 0.00122808
-0.79083182 0.49553528 0.00121144
-0.78937573 0.49341802 0.00119631
-0.78791669 0.49129129 0.00117962
-0.78645764 0.48915915 0.00116290
-0.78499712 0.48701732 0.00115193
-0.78353512 0.48486989 0.00114098
-0.78207164 0.48270412 0.00113007
-0.78060816 0.48052405 0.00112325
-0.77914320 0.47832953 0.00111058
-0.77767528 0.47610760 0.00109972
-0.77620885 0.47387080 0.00109518
-0.77473946 0.47161467 0.00108840
-0.77326859 0.46934757 0.00107979
-0.77179771 0.46706935 0.00107713
-0.77032537 0.46478850 0.00106851
-0.76885154 0.46250061 0.00105989
-0.76737623 0.46021424 0.00105723
-0.76590093 0.45793373 0.00104679
-0.76442266 0.45565907 0.00104412
-0.76294440 0.45339904 0.00103971
-0.76146466 0.45115373 0.00103097
-0.75998492 0.44893208 0.00101612
-0.75850222 0.44672980 0.00101167
-0.75701953 0.44456040 0.00099669
-0.75553535 0.44242412 0.00099219
-0.75405118 0.44031679 0.00098315
-0.75256405 0.43825209 0.00096946
-0.75107691 0.43621688 0.00095411
-0.74958830 0.43422042 0.00094019
-0.74809822 0.43226304 0.00092771
-0.74660813 0.43033599 0.00091356
-0.74511656 0.42843949 0.00090550
-0.74362352 0.42657381 0.00089281
-0.74212899 0.42473462 0.00087667
-0.74063447 0.42291291 0.00086380
-0.73913847 0.42109960 0.00085093
-0.73764099 0.41930399 0.00084439
-0.73614351 0.41751229 0.00083602
-0.73464307 0.41572453 0.00082313
-0.73314412 0.41393136 0.00082117
-0.73164220 0.41212338 0.00081278
-0.73014029 0.41031447 0.00080881
-0.72863542 0.40848108 0.00080901
-0.72713202 0.40662766 0.00080299
-0.72562567 0.40474452 0.00079910
-0.72411933 0.40283132 0.00078866
-0.72261150 0.40090680 0.00078479
-0.72110367 0.39900914 0.00077425
-0.71959436 0.39714818 0.00076361
-0.71808358 0.39531463 0.00075490
-0.71657132 0.39351356 0.00074406
-0.71505906 0.39173071 0.00073985
-0.71354532 0.38997600 0.00072886
-0.71203158 0.38823011 0.00072656
-0.71051488 0.38650293 0.00072220
-0.70899966 0.38478479 0.00070628
-0.70748148 0.38308067 0.00070389
-0.70596331 0.38138575 0.00069254
-0.70444366 0.37970008 0.00069010
-0.70292400 0.37802376 0.00067862
-0.70140287 0.37635682 0.00067612
-0.69988026 0.37468935 0.00066671
-0.69835765 0.37303638 0.00066197
-0.69683356 0.37138796 0.00065245
-0.69530800 0.36973903 0.00064763
-0.69378243 0.36810483 0.00064507
-0.69225538 0.36647018 0.00063545
-0.69072834 0.36485041 0.00063050
-0.68919982 0.36322510 0.00062553
-0.68766982 0.36160965 0.00062052
-0.68613981 0.35999379 0.00061788
-0.68460833 0.35839306 0.00060804
-0.68307685 0.35679199 0.00060290
-0.68154390 0.35519575 0.00060501
-0.68001094 0.35360442 0.00059254
-0.67847650 0.35201800 0.00058730
-0.67694059 0.35043124 0.00058454
-0.67540467 0.34886532 0.00057922
-0.67386728 0.34729386 0.00057388
-0.67232841 0.34572745 0.00057593
-0.67078954 0.34417149 0.00056564
-0.66925067 0.34261532 0.00056018
-0.66771032 0.34106429 0.00056221
-0.66616849 0.33952930 0.00055669
-0.66462666 0.33799962 0.00055870
-0.66308484 0.33646986 0.00055314
-0.66154005 0.33495092 0.00054754
-0.65999675 0.33344292 0.00054188
-0.65845049 0.33194596 0.00053619
-0.65690570 0.33046013 0.00053044
-0.65535796 0.32897444 0.00052726
-0.65381022 0.32751117 0.00052141
-0.65226248 0.32605937 0.00051551
-0.65071326 0.32461914 0.00050957
-0.64916404 0.32319058 0.00050358
-0.64761335 0.32178514 0.00049229
-0.64606265 0.32040302 0.00048885
-0.64451047 0.31903878 0.00049056
-0.64295830 0.31769260 0.00048430
-0.64140464 0.31635317 0.00048599
-0.63985099 0.31500908 0.00047447
-0.63829586 0.31366022 0.00047616
-0.63674073 0.31229497 0.00046979
-0.63518412 0.31093638 0.00047149
-0.63362751 0.30956702 0.00046801
-0.63207090 0.30820434 0.00046154
-0.63051133 0.30684837 0.00046324
-0.62895324 0.30549330 0.00045670
-0.62739368 0.30414503 0.00045839
-0.62583411 0.30279175 0.00046011
-0.62427306 0.30145726 0.00045348
-0.62271202 0.30011779 0.00044682
-0.62114950 0.29878530 0.00044849
-0.61958697 0.29747194 0.00044174
-0.61802445 0.29615972 0.00044048
-0.61646045 0.29486082 0.00043656
-0.61489497 0.29356315 0.00043820
-0.61333097 0.29227286 0.00043692
-0.61176401 0.29100231 0.00043854
-0.61019853 0.28973321 0.00043160
-0.60863157 0.28847795 0.00042460
-0.60706461 0.28723044 0.00042617
-0.60549618 0.28600325 0.00041908
-0.60392774 0.28477781 0.00041480
-0.60235783 0.28355412 0.00041633
-0.60078939 0.28235113 0.00040908
-0.59921800 0.28115638 0.00041058
-0.59764808 0.27996997 0.00040921
-0.59607669 0.27879835 0.00040470
-0.59450530 0.27763528 0.00039728
-0.59293243 0.27648082 0.00039871
-0.59135956 0.27532864 0.00039122
-0.58978669 0.27420463 0.00039261
-0.58821234 0.27307011 0.00038798
-0.58663799 0.27195104 0.00038640
-0.58506364 0.27084759 0.00038165
-0.58348781 0.26974677 0.00038301
-0.58191198 0.26864861 0.00037522
-0.58033616 0.26756637 0.00036737
-0.57875885 0.26649354 0.00036866
-0.57718302 0.26543025 0.00036379
-0.57560424 0.26436990 0.00036507
-0.57402693 0.26331252 0.00035702
-0.57244815 0.26226485 0.00035828
-0.57086937 0.26121349 0.00035954
-0.56929058 0.26017196 0.00035465
-0.56771032 0.25914034 0.00034640
-0.56613006 0.25809827 0.00034764
-0.56454980 0.25707301 0.00034886
-0.56296805 0.25605101 0.00034051
-0.56138779 0.25501849 0.00034173
-0.55980605 0.25400302 0.00034294
-0.55822283 0.25296311 0.00034419
-0.55664109 0.25194031 0.00034543
-0.55505787 0.25091381 0.00034668
-0.55347466 0.24987655 0.00034468
-0.55189144 0.24883545 0.00033944
-0.55030822 0.24778337 0.00034727
-0.54872352 0.24672021 0.00034860
-0.54713882 0.24566008 0.00034006
-0.54555413 0.24460300 0.00033835
-0.54396943 0.24357055 0.00033964
-0.54238325 0.24257023 0.00033812
-0.54079708 0.24158792 0.00033218
-0.53921090 0.24063105 0.00033337
-0.53762473 0.23968534 0.00033183
-0.53603855 0.23875822 0.00032568
-0.53445090 0.23783517 0.00032681
-0.53286472 0.23693099 0.00032794
-0.53127707 0.23603109 0.00031894
-0.52968942 0.23514290 0.00032003
-0.52810029 0.23425913 0.00031095
-0.52651263 0.23338726 0.00031200
-0.52492498 0.23251244 0.00031306
-0.52333585 0.23164216 0.00030387
-0.52174671 0.23078399 0.00030490
-0.52015758 0.22992291 0.00030593
-0.51856845 0.22908168 0.00030695
-0.51697932 0.22823003 0.00030036
-0.51538871 0.22738313 0.00030137
-0.51379958 0.22654868 0.00029964
-0.51220897 0.22571145 0.00029287
-0.51061836 0.22487909 0.00029385
-0.50902775 0.22405165 0.00030267
-0.50743714 0.22322922 0.00029583
-0.50584653 0.22241180 0.00029682
-0.50425592 0.22159163 0.00029783
-0.50266383 0.22077655 0.00028811
-0.50107322 0.21996658 0.00028648
-0.49948261 0.21916177 0.00028744
-0.49789052 0.21835426 0.00028841
-0.49629843 0.21755992 0.00028117
-0.49470782 0.21676292 0.00027960
-0.49311573 0.21597122 0.00028054
-0.49152364 0.21519292 0.00029229
-0.48993156 0.21440399 0.00028243
-0.48833947 0.21362856 0.00028337
-0.48674738 0.21286677 0.00028219
-0.48515529 0.21210247 0.00027432
-0.48356320 0.21134379 0.00027523
-0.48196964 0.21059900 0.00027416
-0.48037755 0.20985999 0.00027505
-0.47878546 0.20911858 0.00027595
-0.47719337 0.20839957 0.00027683
-0.47559980 0.20768659 0.00026680
-0.47400772 0.20698798 0.00026763
-0.47241563 0.20630391 0.00025920
-0.47082206 0.20563450 0.00024892
-0.46922997 0.20497987 0.00024966
-0.46763788 0.20434859 0.00025037
-0.46604432 0.20371550 0.00025109
-0.46445223 0.20308906 0.00025382
-0.46286014 0.20246084 0.00024321
-0.46126658 0.20183078 0.00025327
-0.45967449 0.20119035 0.00025401
-0.45808240 0.20055661 0.00024353
-0.45649031 0.19992100 0.00024607
-0.45489822 0.19927488 0.00024681
-0.45330613 0.19863547 0.00023608
-0.45171257 0.19799412 0.00024646
-0.45012048 0.19735956 0.00023750
-0.44852839 0.19673181 0.00023821
-0.44693778 0.19610220 0.00023892
-0.44534569 0.19547070 0.00023964
-0.44375360 0.19484611 0.00022876
-0.44216151 0.19421080 0.00022946
-0.44057090 0.19360014 0.00023014
-0.43897882 0.19298768 0.00023082
-0.43738821 0.19237340 0.00023151
-0.43579612 0.19176623 0.00022052
-0.43420551 0.19115724 0.00023148
-0.43261490 0.19055545 0.00022183
-0.43102429 0.18996089 0.00022248
-0.42943368 0.18937362 0.00023352
-0.42784307 0.18878466 0.00022266
-0.42625394 0.18820308 0.00021267
-0.42466333 0.18762892 0.00021328
-0.42307419 0.18705311 0.00021390
-0.42148358 0.18648481 0.00022523
-0.41989445 0.18591490 0.00021432
-0.41830532 0.18536179 0.00021492
-0.41671619 0.18480714 0.00021553
-0.41512853 0.18425091 0.00021614
-0.41353940 0.18371174 0.00020566
-0.41195175 0.18316171 0.00021734
-0.41036262 0.18262886 0.00021794
-0.40877496 0.18210395 0.00020693
-0.40718731 0.18156818 0.00020750
-0.40560114 0.18104981 0.00019662
-0.40401348 0.18052055 0.00020863
-0.40242731 0.18000882 0.00020919
-0.40084113 0.17950524 0.00019820
-0.39925496 0.17900032 0.00019874
-0.39766878 0.17850361 0.00019925
-0.39608261 0.17800561 0.00018792
-0.39449791 0.17751589 0.00018841
-0.39291321 0.17702489 0.00018890
-0.39132851 0.17653261 0.00018940
-0.38974382 0.17606809 0.00018987
-0.38816060 0.17558300 0.00017860
-0.38657738 0.17511611 0.00017905
-0.38499416 0.17464804 0.00017950
-0.38341094 0.17417878 0.00017996
-0.38182920 0.17373776 0.00018039
-0.38024598 0.17327601 0.00016923
-0.37866424 0.17282294 0.00018129
-0.37708398 0.17237864 0.00018173
-0.37550224 0.17194317 0.00017047
-0.37392198 0.17150664 0.00017032
-0.37234172 0.17106907 0.00015868
-0.37076145 0.17064040 0.00017114
-0.36918267 0.17020071 0.00015945
-0.36760388 0.16978000 0.00015983
-0.36602510 0.16935830 0.00016020
-0.36444780 0.16892553 0.00014810
-0.36286901 0.16850179 0.00014845
-0.36129171 0.16807705 0.00014881
-0.35971588 0.16765128 0.00014917
-0.35814005 0.16722448 0.00014953
-0.35656422 0.16680685 0.00013758
-0.35498840 0.16639843 0.00015023
-0.35341405 0.16597883 0.00013823
-0.35183970 0.16556847 0.00015095
-0.35026535 0.16515716 0.00013890
-0.34869248 0.16475518 0.00013922
-0.34711961 0.16435227 0.00013954
-0.34554674 0.16394842 0.00013987
-0.34397534 0.16354361 0.00014020
-0.34240395 0.16314828 0.00012757
-0.34083256 0.16274158 0.00012787
-0.33926264 0.16236530 0.00012815
-0.33769273 0.16196722 0.00012932
-0.33612429 0.16157871 0.00012875
-0.33455586 0.16118932 0.00011638
-0.33298742 0.16080959 0.00011665
-0.33142046 0.16042899 0.00011691
-0.32985350 0.16005815 0.00010393
-0.32828655 0.15968648 0.00010525
-0.32672107 0.15931398 0.00011769
-0.32515559 0.15895133 0.00010572
-0.32359159 0.15859859 0.00010594
-0.32202758 0.15822365 0.00009226
-0.32046358 0.15786935 0.00009246
-0.31890106 0.15751430 0.00009266
-0.31734002 0.15716927 0.00009534
-0.31577749 0.15681269 0.00009555
-0.31421793 0.15646619 0.00008113
-0.31265688 0.15612980 0.00009595
-0.31109731 0.15579273 0.00008572
-0.30953923 0.15546586 0.00008589
-0.30798114 0.15512741 0.00007730
-0.30642305 0.15479920 0.00007745
-0.30486644 0.15449227 0.00007112
-0.30330983 0.15417375 0.00007775
-0.30175470 0.15384359 0.00007791
-0.30019957 0.15351275 0.00007807
-0.29864591 0.15318123 0.00007824
-0.29709226 0.15282685 0.00006273
-0.29554008 0.15247167 0.00007202
-0.29398791 0.15211570 0.00007876
-0.29243721 0.15174777 0.00007894
-0.29088651 0.15136780 0.00007252
-0.28933730 0.15099812 0.00007269
-0.28778808 0.15062757 0.00007287
-0.28623886 0.15024488 0.00006376
-0.28469112 0.14986125 0.00005761
-0.28314485 0.14947667 0.00007340
-0.28159859 0.14909115 0.00006423
-0.28005381 0.14870466 0.00005804
-0.27850902 0.14831720 0.00007396
-0.27696572 0.14791734 0.00005834
-0.27542241 0.14753937 0.00005848
-0.27388059 0.14712597 0.00005864
-0.27234024 0.14674604 0.00005878
-0.27079989 0.14633048 0.00005894
-0.26925954 0.14594856 0.00005909
-0.26772067 0.14553082 0.00005926
-0.26618327 0.14514687 0.00005941
-0.26464588 0.14472691 0.00005957
-0.26310997 0.14434090 0.00005973
-0.26157405 0.14391867 0.00005990
-0.26003962 0.14351880 0.00005769
-0.25850518 0.14310604 0.00006022
-0.25697222 0.14269214 0.00004431
-0.25544074 0.14228894 0.00006056
-0.25390926 0.14186083 0.00006073
-0.25237926 0.14144342 0.00004469
-0.25084926 0.14103678 0.00006107
-0.24932074 0.14060499 0.00006126
-0.24779369 0.14017192 0.00006144
-0.24626665 0.13973756 0.00006162
-0.24474108 0.13930189 0.00006181
-0.24321552 0.13885274 0.00005159
-0.24169143 0.13841438 0.00005175
-0.24016882 0.13797468 0.00005191
-0.23864621 0.13749680 0.00005208
-0.23712508 0.13704194 0.00004607
-0.23560542 0.13659797 0.00004622
-0.23408577 0.13618977 0.00004635
-0.23256759 0.13579281 0.00003043
-0.23104942 0.13543208 0.00004660
-0.22953272 0.13508292 0.00003058
-0.22801750 0.13475790 0.00004682
-0.22650376 0.13443214 0.00003548
-0.22499002 0.13411817 0.00004704
-0.22347628 0.13379090 0.00003564
-0.22196550 0.13347547 0.00004726
-0.22045471 0.13317198 0.00004736
-0.21894541 0.13284245 0.00003589
-0.21743610 0.13253757 0.00003597
-0.21592827 0.13220649 0.00005408
-0.21442193 0.13188741 0.00003614
-0.21291705 0.13155475 0.00005434
-0.21141218 0.13123414 0.00003631
-0.20990879 0.13089987 0.00005460
-0.20840540 0.13057769 0.00003649
-0.20690496 0.13024180 0.00005487
-0.20540453 0.12989210 0.00005501
-0.20390557 0.12955448 0.00004864
-0.20240661 0.12920298 0.00004877
-0.20090913 0.12885054 0.00004890
-0.19941313 0.12849717 0.00004903
-0.19791861 0.12814285 0.00004916
-0.19642408 0.12777440 0.00005590
-0.19493104 0.12740493 0.00003737
-0.19343947 0.12703440 0.00004958
-0.19194791 0.12666281 0.00005637
-0.19045930 0.12627685 0.00004987
-0.18897069 0.12587636 0.00005002
-0.18748355 0.12551486 0.00005016
-0.18599642 0.12513889 0.00006588
-0.18451077 0.12474835 0.00005046
-0.18302659 0.12438367 0.00005061
-0.18154390 0.12400437 0.00006646
-0.18006268 0.12362395 0.00005092
-0.17858146 0.12325603 0.00005106
