# s/c    M_iso_mean    M_iso_std
-0.18302659 0.12550961 0.00009586
-0.18154390 0.12514384 0.00009788
-0.18006268 0.12476392 0.00009641
-0.17858146 0.12436970 0.00009671
-0.17710172 0.12400067 0.00009876
-0.17562346 0.12361732 0.00009728
-0.17414667 0.12324610 0.00009934
-0.17266989 0.12287380 0.00008208
-0.17119606 0.12248701 0.00009994
-0.16972223 0.12211246 0.00008258
-0.16824841 0.12172332 0.00010055
-0.16677754 0.12135994 0.00010085
-0.16530667 0.12098199 0.00008333
-0.16383875 0.12058930 0.00010147
-0.16237084 0.12022258 0.00010177
-0.16090440 0.11984114 0.00008410
-0.15943796 0.11945849 0.00008868
-0.15797449 0.11907464 0.00010273
-0.15651101 0.11870336 0.00010304
-0.15504900 0.11830333 0.00008953
-0.15358848 0.11792969 0.00008980
-0.15212944 0.11754097 0.00010404
-0.15067039 0.11713707 0.00009040
-0.14921430 0.11675978 0.00009068
-0.14775822 0.11638131 0.00009097
-0.14630375 0.11595937 0.00009129
-0.14485062 0.11557833 0.00009158
-0.14339867 0.11518188 0.00010026
-0.14194791 0.11476988 0.00009221
-0.14049847 0.11437069 0.00010095
-0.13905022 0.11395582 0.00009286
-0.13760344 0.11355384 0.00010166
-0.13615770 0.11313604 0.00009351
-0.13471344 0.11273121 0.00010238
-0.13327021 0.11229588 0.00010277
-0.13182846 0.11187349 0.00009454
-0.13038804 0.11144955 0.00008283
-0.12894881 0.11102399 0.00010392
-0.12751090 0.11058209 0.00010433
-0.12607433 0.11013846 0.00010474
-0.12463893 0.10969308 0.00010515
-0.12320502 0.10924591 0.00010557
-0.12177229 0.10879695 0.00010600
-0.12034104 0.10833113 0.00008516
-0.11891096 0.10787845 0.00008551
-0.11748222 0.10739350 0.00010735
-0.11605496 0.10692170 0.00008626
-0.11462888 0.10643248 0.00010830
-0.11320413 0.10592568 0.00010881
-0.11178086 0.10544745 0.00008744
-0.11035892 0.10493599 0.00008786
-0.10893816 0.10442207 0.00008828
-0.10751888 0.10392133 0.00011087
-0.10610108 0.10341824 0.00010210
-0.10468446 0.10291274 0.00008955
-0.10326932 0.10242068 0.00010308
-0.10185551 0.10191033 0.00009041
-0.10044304 0.10141350 0.00010408
-0.09903203 0.10088199 0.00010462
-0.09762236 0.10036396 0.00009178
-0.09621417 0.09984328 0.00008316
-0.09480731 0.09931990 0.00010623
-0.09340178 0.09877733 0.00010681
-0.09199772 0.09823182 0.00010739
-0.09059500 0.09768331 0.00010798
-0.08919376 0.09713176 0.00010858
-0.08779384 0.09657711 0.00010920
-0.08639541 0.09601931 0.00010982
-0.08499845 0.09544129 0.00008693
-0.08360282 0.09487692 0.00008744
-0.08220867 0.09429197 0.00009758
-0.08081600 0.09370342 0.00011249
-0.07942466 0.09311125 0.00008907
-0.07803480 0.09253291 0.00008962
-0.07664641 0.09193328 0.00010005
-0.07525951 0.09131199 0.00009079
-0.07387393 0.09072235 0.00009138
-0.07248984 0.09011086 0.00010204
-0.07110722 0.08947711 0.00009263
-0.06972608 0.08887548 0.00009325
-0.06834642 0.08826980 0.00009388
-0.06696823 0.08766001 0.00009452
-0.06559138 0.08708331 0.00011503
-0.06421615 0.08654043 0.00009573
-0.06284240 0.08601302 0.00011644
-0.06146998 0.08552045 0.00009685
-0.06009919 0.08498679 0.00011783
-0.05872988 0.08446906 0.00011854
-0.05736204 0.08394818 0.00011927
-0.05599568 0.08340465 0.00009541
-0.05463080 0.08283793 0.00012084
-0.05326740 0.08226739 0.00012171
-0.05190548 0.08169287 0.00014608
-0.05054518 0.08109435 0.00014714
-0.04918636 0.08045112 0.00012438
-0.04782902 0.07974167 0.00012552
-0.04647316 0.07886143 0.00012686
-0.04511893 0.07763760 0.00012889
-0.04376617 0.07613901 0.00015661
-0.04241504 0.07448012 0.00016306
-0.04106524 0.07285058 0.00019156
-0.03971706 0.07127529 0.00017033
-0.03837051 0.06961810 0.00017435
-0.03702529 0.06799241 0.00017849
-0.03568185 0.06632722 0.00018294
-0.03433973 0.06459447 0.00016268
-0.03299939 0.06276263 0.00016740
-0.03166038 0.06079624 0.00017279
-0.03032315 0.05862650 0.00020682
-0.02898739 0.05608582 0.00026808
-0.02765326 0.05272389 0.00031350
-0.02632105 0.04840354 0.00040495
-0.02499002 0.04354874 0.00045021
-0.02366047 0.03858804 0.00050839
-0.02233255 0.03366727 0.00051506
-0.02100625 0.02880450 0.00055901
-0.01968143 0.02403299 0.00067189
-0.01835824 0.01934211 0.00066460
-0.01703653 0.01468662 0.00079244
-0.01571644 0.01012148 0.00093263
-0.01439801 0.00414952 0.00293415
-0.01308110 nan nan
-0.01176578 nan nan
-0.01045207 nan nan
-0.00913993 0.00610638 0.00120574
-0.00782941 0.01120385 0.00062360
-0.00652048 0.01544567 0.00059954
-0.00521317 0.02008518 0.00045849
-0.00390746 0.02436806 0.00061979
-0.00260335 0.02974358 0.00050650
-0.00130087 0.03470329 0.00072979
-0.00000000 0.04295209 0.00026677
